"Type","Location","Name","Node ID","Variable","Model","Filename","Extraction Template","PATHREPL","NODEREPL","VARREPL","TYPEREPL","Final"
"IrrigSupDirectFlow",NA,"WD7 Agg SW Irrig","07_ADP001","From_River_By_Priority",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ADP001.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ADP001_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ADP001.StateMod.From_River_By_Priority.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ADP001_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ADP001.StateMod.From_River_By_Priority.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ADP001_IrrigSupDirectFlow"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ADP001.StateMod.From_River_By_Priority.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ADP001_IrrigSupDirectFlow"",IfNotFound=Warn)"
"MunDemand",NA,"WD7 Upper Agg Muni In","07_AMP001_I","Total_Demand",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_I.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_I_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_I_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_I_MunDemand"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_I_MunDemand"",IfNotFound=Warn)"
"MunDemand",NA,"WD7 Upper Agg Muni Out","07_AMP001_O","Total_Demand",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_O.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_O_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_O_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_O_MunDemand"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_O_MunDemand"",IfNotFound=Warn)"
"MunDemand",NA,"ArvadaIndoorDem","07_Arvada_I","Total_Demand",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Arvada_I.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Arvada_I_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Arvada_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Arvada_I_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Arvada_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Arvada_I_MunDemand"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Arvada_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Arvada_I_MunDemand"",IfNotFound=Warn)"
"MunDemand",NA,"ArvadaOutdoorDem","07_Arvada_O","Total_Demand",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Arvada_O.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Arvada_O_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Arvada_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Arvada_O_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Arvada_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Arvada_O_MunDemand"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Arvada_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Arvada_O_MunDemand"",IfNotFound=Warn)"
"MunDemand",NA,"ConMututalIndoorDem","07_ConMut_I","Total_Demand",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ConMut_I.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ConMut_I_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ConMut_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ConMut_I_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ConMut_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ConMut_I_MunDemand"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ConMut_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ConMut_I_MunDemand"",IfNotFound=Warn)"
"MunDemand",NA,"ConMututalOutdoorDem","07_ConMut_O","Total_Demand",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ConMut_O.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ConMut_O_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ConMut_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ConMut_O_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ConMut_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ConMut_O_MunDemand"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_ConMut_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_ConMut_O_MunDemand"",IfNotFound=Warn)"
"MunDemand",NA,"Coors Malting Potable De","07_CoorsB","Total_Demand",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_CoorsB.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_CoorsB_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_CoorsB.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_CoorsB_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_CoorsB.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_CoorsB_MunDemand"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_CoorsB.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_CoorsB_MunDemand"",IfNotFound=Warn)"
"MunDemand",NA,"Coors Cooling Demand","07_CoorsC","Total_Demand",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_CoorsC.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_CoorsC_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_CoorsC.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_CoorsC_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_CoorsC.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_CoorsC_MunDemand"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_CoorsC.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_CoorsC_MunDemand"",IfNotFound=Warn)"
"MunDemand",NA,"GoldenIndoorDem","07_Golden_I","Total_Demand",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Golden_I.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Golden_I_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Golden_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Golden_I_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Golden_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Golden_I_MunDemand"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Golden_I.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Golden_I_MunDemand"",IfNotFound=Warn)"
"MunDemand",NA,"GoldenOutdoorDem","07_Golden_O","Total_Demand",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Golden_O.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Golden_O_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Golden_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Golden_O_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Golden_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Golden_O_MunDemand"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_Golden_O.StateMod.Total_Demand.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_Golden_O_MunDemand"",IfNotFound=Warn)"
"MunSupply",NA,"WD7 Upper Agg Muni In","07_AMP001_I","Total_Supply",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_I.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_I_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_I.StateMod.Total_Supply.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_I_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_I.StateMod.Total_Supply.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_I_MunSupply"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_I.StateMod.Total_Supply.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_I_MunSupply"",IfNotFound=Warn)"
"MunSupply",NA,"WD7 Upper Agg Muni Out","07_AMP001_O","Total_Supply",NA,"D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~PATHREPL"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""NODEREPL.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""NODEREPL_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_O.StateMod.VARREPL.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_O_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_O.StateMod.Total_Supply.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_O_TYPEREPL"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_O.StateMod.Total_Supply.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_O_MunSupply"",IfNotFound=Warn)","ReadTimeSeries(TSID=""07_AMP001_O.StateMod.Total_Supply.Month~StateModB~D:\Projects\CDSS StateMod\SWSI 2018\Surface Water Models\SPDSS_FullModel\SP2016_08172017\StateMod\SP2016_SWSI_B.b43"",Alias=""07_AMP001_O_MunSupply"",IfNotFound=Warn)"
