"date","year","district","demand","supply","supply_dir","aug_supply","short","short_dir","aug_supply_pct_dem","short_pct_dem","short_dir_pct_dem"
1995-05-01,1995,"01",32323.0001,32297.5508,11167.0001,21130.5507,35.0002,21156,65.373,0.108,65.452
1995-06-01,1995,"01",33788.9998,36429.3528,11842.9998,24586.353,83,21946,72.764,0.246,64.95
1995-07-01,1995,"01",103859.9964,105953.9438,37933.4872,68020.4566,901.875,65926.5092,65.492,0.868,63.476
1995-08-01,1995,"01",121206.0003,124269.503,42745,81524.503,293.0016,78461.0003,67.261,0.242,64.734
1995-09-01,1995,"01",55588.999,56288.172,19185.0001,37103.1719,105,36403.9989,66.746,0.189,65.488
1995-10-01,1995,"01",10966.0001,11752.2775,3857.4885,7894.789,83,7108.5116,71.993,0.757,64.823
1995-11-01,1996,"01",19,20.2698,11,9.2698,0,8,48.788,0,42.105
1995-12-01,1996,"01",0,0,0,0,0,0,0,0,0
1996-01-01,1996,"01",0,0,0,0,0,0,0,0,0
1996-02-01,1996,"01",0,0,0,0,0,0,0,0,0
1996-03-01,1996,"01",0,3e-04,0,3e-04,0,0,0,0,0
1996-04-01,1996,"01",52747.9991,52632.2367,19890.5051,32741.7316,115.7771,32857.494,62.072,0.219,62.291
1996-05-01,1996,"01",56571.0023,57388.8233,26410.4898,30978.3335,182.2431,30160.5125,54.76,0.322,53.314
1996-06-01,1996,"01",97334.0024,101450.9742,39577.0005,61873.9737,225,57757.0019,63.569,0.231,59.339
1996-07-01,1996,"01",109394.0001,112449.2346,40784.0002,71665.2344,170.0002,68609.9999,65.511,0.155,62.718
1996-08-01,1996,"01",94427.0004,98262.4082,32494.3815,65768.0267,164.0009,61932.6191,69.65,0.174,65.588
1996-09-01,1996,"01",37742.0002,38423.3554,12492.0002,25931.3552,98.0003,25250,68.707,0.26,66.902
1996-10-01,1996,"01",13047,13951.9291,4777,9174.9291,102.0002,8270,70.322,0.782,63.386
1996-11-01,1997,"01",31,34.2322,3,31.2322,0,28,100.749,0,90.323
1996-12-01,1997,"01",0,0,0,0,0,0,0,0,0
1997-01-01,1997,"01",0,0,0,0,0,0,0,0,0
1997-02-01,1997,"01",0,0,0,0,0,0,0,0,0
1997-03-01,1997,"01",0,3e-04,0,3e-04,0,0,0,0,0
1997-04-01,1997,"01",9173.0001,9174.1675,2796.0001,6378.1674,25,6377,69.532,0.273,69.519
1997-05-01,1997,"01",69555,69440.7487,24246,45194.7487,130.8001,45309,64.977,0.188,65.141
1997-06-01,1997,"01",71862.9984,76916.971,28730.5054,48186.4656,191.8,43132.493,67.053,0.267,60.02
1997-07-01,1997,"01",106530.996,110851.253,38689.4885,72161.7645,181,67841.5075,67.738,0.17,63.682
1997-08-01,1997,"01",87080.0006,89399.2418,30684.9995,58714.2423,86.0009,56395.0011,67.426,0.099,64.762
1997-09-01,1997,"01",81695.9981,82711.176,28812,53899.176,162.0001,52883.9981,65.975,0.198,64.733
1997-10-01,1997,"01",9913,10548.6999,3502,7046.6999,62.0002,6411,71.085,0.625,64.673
1997-11-01,1998,"01",0,0,0,0,0,0,0,0,0
1997-12-01,1998,"01",0,0,0,0,0,0,0,0,0
1998-01-01,1998,"01",0,0,0,0,0,0,0,0,0
1998-02-01,1998,"01",0,0,0,0,0,0,0,0,0
1998-03-01,1998,"01",0,3e-04,0,3e-04,0,0,0,0,0
1998-04-01,1998,"01",28191.0001,28154.0703,7923.5051,20230.5652,106.1664,20267.495,71.762,0.377,71.893
1998-05-01,1998,"01",118602.9993,114340.929,43751.1799,70589.7491,4295.6202,74851.8194,59.518,3.622,63.111
1998-06-01,1998,"01",85512.9996,91233.3041,35994.5055,55238.7986,234.1826,49518.4941,64.597,0.274,57.908
1998-07-01,1998,"01",72675,77385.1561,26230,51155.1561,138,46445,70.389,0.19,63.908
1998-08-01,1998,"01",102397.0019,105889.3427,36716.9999,69172.3428,208,65680.002,67.553,0.203,64.143
1998-09-01,1998,"01",76405.9994,77264.0242,26351.9997,50912.0245,182.0001,50053.9997,66.634,0.238,65.511
1998-10-01,1998,"01",9345.9998,10007.5567,3489.9999,6517.5568,50,5855.9999,69.736,0.535,62.658
1998-11-01,1999,"01",579,630.1481,245,385.1481,2,334,66.52,0.345,57.686
1998-12-01,1999,"01",0,0,0,0,0,0,0,0,0
1999-01-01,1999,"01",0,0,0,0,0,0,0,0,0
1999-02-01,1999,"01",0,0,0,0,0,0,0,0,0
1999-03-01,1999,"01",0,3e-04,0,3e-04,0,0,0,0,0
1999-04-01,1999,"01",685,687.0283,233,454.0283,0,452,66.282,0,65.985
1999-05-01,1999,"01",62618.0011,62527.8936,22212.0001,40315.8935,105.0002,40406.001,64.384,0.168,64.528
1999-06-01,1999,"01",85997.0015,91551.2185,34684.5046,56866.7139,202.9012,51312.4969,66.126,0.236,59.668
1999-07-01,1999,"01",127906.9982,124143.2466,45988.091,78155.1556,6450.9479,81918.9072,61.103,5.043,64.046
1999-08-01,1999,"01",81357.9999,83614.1943,30490.9999,53123.1944,184,50867,65.296,0.226,62.522
1999-09-01,1999,"01",39766.9987,40286.2471,13608,26678.2471,71,26158.9987,67.086,0.179,65.781
1999-10-01,1999,"01",10764.9999,11526.9142,4362.4884,7164.4258,122.4467,6402.5115,66.553,1.137,59.475
1999-11-01,2000,"01",793,840.5889,302,538.5889,3,491,67.918,0.378,61.917
1999-12-01,2000,"01",0,0,0,0,0,0,0,0,0
2000-01-01,2000,"01",0,0,0,0,0,0,0,0,0
2000-02-01,2000,"01",0,0,0,0,0,0,0,0,0
2000-03-01,2000,"01",836,904.737,349,555.737,0,487,66.476,0,58.254
2000-04-01,2000,"01",60689.9992,60558.2387,23008.5047,37549.734,131.7771,37681.4945,61.871,0.217,62.088
2000-05-01,2000,"01",118142,116073.3341,51715.4396,64357.8945,3407.1063,66426.5604,54.475,2.884,56.226
2000-06-01,2000,"01",117268.9978,122278.0979,39039.6795,83238.4184,278,78229.3183,70.981,0.237,66.709
2000-07-01,2000,"01",137553.0055,120429.5879,40776.5506,79653.0373,21057.8358,96776.4559,57.907,15.309,70.356
2000-08-01,2000,"01",98238.0022,63711.7814,27773.9588,35937.8226,38100.5802,70464.0439,36.582,38.784,71.728
2000-09-01,2000,"01",49274.9997,50129.912,17187.9999,32941.9121,147.0012,32086.9998,66.853,0.298,65.118
2000-10-01,2000,"01",9532.9998,10268.7529,3780.9999,6487.753,70.0002,5751.9999,68.056,0.734,60.338
2000-11-01,2001,"01",18,22.3039,18,4.3039,0,0,23.911,0,0
2000-12-01,2001,"01",0,0,0,0,0,0,0,0,0
2001-01-01,2001,"01",0,0,0,0,0,0,0,0,0
2001-02-01,2001,"01",0,0,0,0,0,0,0,0,0
2001-03-01,2001,"01",348,372.8328,164,208.8328,0,184,60.009,0,52.874
2001-04-01,2001,"01",57113.0014,57019.2409,22734.5049,34284.736,93.7771,34378.4965,60.03,0.164,60.194
2001-05-01,2001,"01",51033.9995,51911.7055,22327.488,29584.2175,97.4433,28706.5115,57.97,0.191,56.25
2001-06-01,2001,"01",104788.0017,109085.9386,41878.9997,67206.9389,240.4,62909.002,64.136,0.229,60.035
2001-07-01,2001,"01",109203.9985,112113.1379,38089.3657,74023.7722,216,71114.6328,67.785,0.198,65.121
2001-08-01,2001,"01",109408.002,96717.6291,29160.8608,67556.7683,16835.8928,80247.1412,61.748,15.388,73.347
2001-09-01,2001,"01",61849.9995,62179.9056,22218.9995,39960.9061,1010.9446,39631,64.609,1.635,64.076
2001-10-01,2001,"01",13963.0002,14880.3309,5059.0002,9821.3307,94.0002,8904,70.338,0.673,63.769
2001-11-01,2002,"01",175,190.4032,89,101.4032,0,86,57.945,0,49.143
2001-12-01,2002,"01",0,0,0,0,0,0,0,0,0
2002-01-01,2002,"01",0,0,0,0,0,0,0,0,0
2002-02-01,2002,"01",0,0,0,0,0,0,0,0,0
2002-03-01,2002,"01",0,3e-04,0,3e-04,0,0,0,0,0
2002-04-01,2002,"01",59298.0009,59465.97,21442.9066,38023.0634,123,37855.0943,64.122,0.207,63.839
2002-05-01,2002,"01",89962.9956,90599.6206,29897.5615,60702.0591,169.0001,60065.4341,67.474,0.188,66.767
2002-06-01,2002,"01",115589.0031,119271.3276,25466.6148,93804.7128,333.6756,90122.3883,81.154,0.289,77.968
2002-07-01,2002,"01",131724.999,91270.8021,21034.5516,70236.2505,41283.6882,110690.4474,53.32,31.341,84.031
2002-08-01,2002,"01",83565.0015,30737.7125,15308.242,15429.4705,52986.5947,68256.7595,18.464,63.408,81.681
2002-09-01,2002,"01",55527.0002,27952.5091,17802.8328,10149.6763,27658.2535,37724.1674,18.279,49.81,67.938
2002-10-01,2002,"01",6800,6928.3033,2278,4650.3033,43,4522,68.387,0.632,66.5
2002-11-01,2003,"01",0,0,0,0,0,0,0,0,0
2002-12-01,2003,"01",0,0,0,0,0,0,0,0,0
2003-01-01,2003,"01",0,0,0,0,0,0,0,0,0
2003-02-01,2003,"01",0,0,0,0,0,0,0,0,0
2003-03-01,2003,"01",728,743.6286,345,398.6286,2,383,54.757,0.275,52.61
2003-04-01,2003,"01",52789.9998,52660.2408,19351.5048,33308.736,134,33438.495,63.097,0.254,63.342
2003-05-01,2003,"01",86855.0004,87655.7095,39496.4889,48159.2206,350.9815,47358.5115,55.448,0.404,54.526
2003-06-01,2003,"01",66650.0003,69982.7556,24996.0004,44986.7552,146,41653.9999,67.497,0.219,62.497
2003-07-01,2003,"01",130404.9998,133831.896,40025.8255,93806.0705,294.0011,90379.1743,71.934,0.225,69.307
2003-08-01,2003,"01",113296.0011,107277.3949,34961.9268,72315.4681,10301.1279,78334.0743,63.829,9.092,69.141
2003-09-01,2003,"01",45009.0005,45771.3241,15592,30179.3241,158.0003,29417.0005,67.052,0.351,65.358
2003-10-01,2003,"01",14907,15793.0172,4706,11087.0172,139.0002,10201,74.375,0.932,68.431
2003-11-01,2004,"01",3,3.6442,3,0.6442,0,0,21.473,0,0
2003-12-01,2004,"01",0,0,0,0,0,0,0,0,0
2004-01-01,2004,"01",0,0,0,0,0,0,0,0,0
2004-02-01,2004,"01",0,0,0,0,0,0,0,0,0
2004-03-01,2004,"01",3592,3873.5661,1552,2321.5661,14,2040,64.632,0.39,56.793
2004-04-01,2004,"01",62214.0003,62078.2447,23140.6053,38937.6394,135.7771,39073.395,62.587,0.218,62.805
2004-05-01,2004,"01",91927.9979,93065.6492,35500.0769,57565.5723,288.2684,56427.9211,62.62,0.314,61.383
2004-06-01,2004,"01",77226.9999,81187.7334,30834.0001,50353.7333,155,46392.9998,65.202,0.201,60.074
2004-07-01,2004,"01",109908.9983,113125.8433,40589.8473,72535.996,220,69319.151,65.996,0.2,63.07
2004-08-01,2004,"01",84595.0001,76807.1073,28572.77,48234.3373,11060.0596,56022.2301,57.018,13.074,66.224
2004-09-01,2004,"01",54554.0017,55297.2634,19388.0007,35909.2627,438.1929,35166.001,65.823,0.803,64.461
2004-10-01,2004,"01",15885.0006,16882.6673,5374,11508.6673,97.0002,10511.0006,72.45,0.611,66.169
2004-11-01,2005,"01",0,0,0,0,0,0,0,0,0
2004-12-01,2005,"01",0,0,0,0,0,0,0,0,0
2005-01-01,2005,"01",0,0,0,0,0,0,0,0,0
2005-02-01,2005,"01",0,0,0,0,0,0,0,0,0
2005-03-01,2005,"01",0,3e-04,0,3e-04,0,0,0,0,0
2005-04-01,2005,"01",29869.0002,29841.2661,11581.0002,18260.2659,34,18288,61.135,0.114,61.227
2005-05-01,2005,"01",75991.0003,76442.5947,34860.4878,41582.1069,202.4431,41130.5125,54.72,0.266,54.126
2005-06-01,2005,"01",48206.9995,50705.6445,19836.9995,30868.645,98,28370,64.034,0.203,58.85
2005-07-01,2005,"01",132933.9942,134949.3884,27288.4709,107660.9175,1721.3975,105645.5235,80.988,1.295,79.472
2005-08-01,2005,"01",93428,96828.5093,33324,63504.5093,186.0009,60104,67.972,0.199,64.332
2005-09-01,2005,"01",74415.0004,58422.954,24846.4528,33576.5012,16172.3579,49568.5486,45.121,21.733,66.611
2005-10-01,2005,"01",7100,7617.7038,2638,4979.7038,47,4462,70.137,0.662,62.845
2005-11-01,2006,"01",287,207.6269,122,85.6269,96,165,29.835,33.449,57.491
2005-12-01,2006,"01",0,0,0,0,0,0,0,0,0
2006-01-01,2006,"01",0,0,0,0,0,0,0,0,0
2006-02-01,2006,"01",0,0,0,0,0,0,0,0,0
2006-03-01,2006,"01",0,4e-04,0,4e-04,0,0,0,0,0
2006-04-01,2006,"01",49698.9986,49916.7824,15741.6553,34175.1271,118,33957.3433,68.764,0.237,68.326
2006-05-01,2006,"01",82311.9975,82720.664,20960.2696,61760.3944,190.0004,61351.7279,75.032,0.231,74.536
2006-06-01,2006,"01",115425.003,119013.0674,26471.0361,92542.0313,361.0009,88953.9669,80.175,0.313,77.066
2006-07-01,2006,"01",99196.9976,85253.7447,25774.9995,59478.7452,19700.6095,73421.9981,59.96,19.86,74.016
2006-08-01,2006,"01",79176.0009,52390.081,21444.5419,30945.5391,28840.6797,57731.459,39.084,36.426,72.915
2006-09-01,2006,"01",36323.0007,29918.2582,13202.3765,16715.8817,7019.2228,23120.6242,46.02,19.324,63.653
2006-10-01,2006,"01",9135,9509.6843,3384,6125.6843,65,5751,67.057,0.712,62.956
2006-11-01,2007,"01",0,0,0,0,0,0,0,0,0
2006-12-01,2007,"01",0,0,0,0,0,0,0,0,0
2007-01-01,2007,"01",0,0,0,0,0,0,0,0,0
2007-02-01,2007,"01",0,0,0,0,0,0,0,0,0
2007-03-01,2007,"01",1129,1145.7955,604,541.7955,18,525,47.989,1.594,46.501
2007-04-01,2007,"01",22363.9997,22336.078,8874.9999,13461.0781,34,13488.9998,60.191,0.152,60.316
2007-05-01,2007,"01",77458.0002,77669.7682,36456.4887,41213.2795,261.2433,41001.5115,53.207,0.337,52.934
2007-06-01,2007,"01",93812.0012,97289.9698,39468.0012,57821.9686,199,54344,61.636,0.212,57.929
2007-07-01,2007,"01",106743.9975,109317.5652,25052.4891,84265.0761,231,81691.5084,78.941,0.216,76.53
2007-08-01,2007,"01",98262.001,101197.6253,33621.1764,67576.4489,712.9191,64640.8246,68.772,0.726,65.784
2007-09-01,2007,"01",73505.0011,71494.8896,25672.1425,45822.7471,3627.8652,47832.8586,62.34,4.936,65.074
2007-10-01,2007,"01",14080.0008,14960.4938,5057.0001,9903.4937,95.0002,9023.0007,70.337,0.675,64.084
2007-11-01,2008,"01",87,53.7371,51,2.7371,36,36,3.146,41.379,41.379
2007-12-01,2008,"01",0,0,0,0,0,0,0,0,0
2008-01-01,2008,"01",0,0,0,0,0,0,0,0,0
2008-02-01,2008,"01",0,0,0,0,0,0,0,0,0
2008-03-01,2008,"01",0,3e-04,0,3e-04,0,0,0,0,0
2008-04-01,2008,"01",16441.0001,16422.1203,6968.0001,9454.1202,25,9473,57.503,0.152,57.618
2008-05-01,2008,"01",80414.0004,80585.9366,30797.9267,49788.0099,194.4433,49616.0737,61.915,0.242,61.701
2008-06-01,2008,"01",82595.0007,85649.8981,33274.9995,52374.8986,202,49320.0012,63.412,0.245,59.713
2008-07-01,2008,"01",111131.9983,114061.7066,32499.6017,81562.1049,275,78632.3966,73.392,0.247,70.756
2008-08-01,2008,"01",49609.0004,50091.1011,13966.9999,36124.1012,1036.3537,35642.0005,72.818,2.089,71.846
2008-09-01,2008,"01",59791.0005,61078.2682,21398.6842,39679.584,144.004,38392.3163,66.364,0.241,64.211
2008-10-01,2008,"01",11229.9997,11965.0479,3868.9999,8096.048,85,7360.9998,72.093,0.757,65.548
2008-11-01,2009,"01",25,25.0126,23,2.0126,2,2,8.05,8,8
2008-12-01,2009,"01",0,0,0,0,0,0,0,0,0
2009-01-01,2009,"01",0,0,0,0,0,0,0,0,0
2009-02-01,2009,"01",0,0,0,0,0,0,0,0,0
2009-03-01,2009,"01",0,2e-04,0,2e-04,0,0,0,0,0
2009-04-01,2009,"01",11919,11908.1635,5313,6595.1635,16,6606,55.333,0.134,55.424
2009-05-01,2009,"01",74012.0025,74141.1894,35648.489,38492.7004,201.2431,38363.5135,52.009,0.272,51.834
2009-06-01,2009,"01",41811.9999,43634.8639,16837,26797.8639,134,24974.9999,64.091,0.32,59.732
2009-07-01,2009,"01",77038.9976,78862.316,24419.9996,54442.3164,192,52618.998,70.669,0.249,68.302
2009-08-01,2009,"01",88949.002,92417.8622,21681.605,70736.2572,174.0009,67267.397,79.525,0.196,75.625
2009-09-01,2009,"01",54538.9999,55609.0092,19310.0001,36299.0091,161.0003,35228.9998,66.556,0.295,64.594
2009-10-01,2009,"01",1816,1925.981,622,1303.981,19.0002,1194,71.805,1.046,65.749
2009-11-01,2010,"01",0,0,0,0,0,0,0,0,0
2009-12-01,2010,"01",0,0,0,0,0,0,0,0,0
2010-01-01,2010,"01",0,0,0,0,0,0,0,0,0
2010-02-01,2010,"01",0,0,0,0,0,0,0,0,0
2010-03-01,2010,"01",0,3e-04,0,3e-04,0,0,0,0,0
2010-04-01,2010,"01",19653.0001,19613.4388,7974.0001,11639.4387,48,11679,59.225,0.244,59.426
2010-05-01,2010,"01",62448.9989,62908.8406,28943.4884,33965.3522,171.2432,33505.5105,54.389,0.274,53.653
2010-06-01,2010,"01",56900.0001,58956.8648,21239,37717.8648,173,35661.0001,66.288,0.304,62.673
2010-07-01,2010,"01",107559,110359.1479,32856.7714,77502.3765,228.0019,74702.2286,72.056,0.212,69.452
2010-08-01,2010,"01",84734.9995,87620.557,20140.4496,67480.1074,219.001,64594.5499,79.637,0.258,76.231
2010-09-01,2010,"01",94160.9994,93930.2956,30156.528,63773.7676,2309.0973,64004.4714,67.728,2.452,67.973
2010-10-01,2010,"01",18104.0006,19320.7464,5996.0001,13324.7463,116.0002,12108.0005,73.601,0.641,66.88
2010-11-01,2011,"01",0,0,0,0,0,0,0,0,0
2010-12-01,2011,"01",0,0,0,0,0,0,0,0,0
2011-01-01,2011,"01",0,0,0,0,0,0,0,0,0
2011-02-01,2011,"01",0,0,0,0,0,0,0,0,0
2011-03-01,2011,"01",0,5e-04,0,5e-04,0,0,0,0,0
2011-04-01,2011,"01",14461.0005,14397.3057,5562,8835.3057,70,8899.0005,61.097,0.484,61.538
2011-05-01,2011,"01",20387,20564.4678,9101,11463.4678,67.6001,11286,56.229,0.332,55.359
2011-06-01,2011,"01",86682.001,89158.8688,35369.9999,53788.8689,241,51312.0011,62.053,0.278,59.196
2011-07-01,2011,"01",88005.0001,89949.867,30476.0001,59473.8669,220,57529,67.58,0.25,65.37
2011-08-01,2011,"01",115714.0001,120209.208,27401.0568,92808.1512,228.0009,88312.9435,80.205,0.197,76.32
2011-09-01,2011,"01",75804.0006,77354.3179,28562.0006,48792.3173,168,47242,64.366,0.222,62.321
2011-10-01,2011,"01",12402.0001,13229.1762,4001,9228.1762,75.0002,8401.0001,74.409,0.605,67.739
2011-11-01,2012,"01",0,0,0,0,0,0,0,0,0
2011-12-01,2012,"01",0,0,0,0,0,0,0,0,0
2012-01-01,2012,"01",0,0,0,0,0,0,0,0,0
2012-02-01,2012,"01",0,0,0,0,0,0,0,0,0
2012-03-01,2012,"01",4522,4776.8097,1987.4885,2789.3212,73.64,2534.5115,61.683,1.628,56.048
2012-04-01,2012,"01",64992.0024,65191.688,19986.1159,45205.5721,157.0002,45005.8865,69.556,0.242,69.248
2012-05-01,2012,"01",87488.0015,88078.5683,27949.2599,60129.3084,234.0002,59538.7416,68.729,0.267,68.054
2012-06-01,2012,"01",114711.0028,116700.9928,17180.3736,99520.6192,842.2824,97530.6292,86.758,0.734,85.023
2012-07-01,2012,"01",107333.002,71713.0946,17418.0289,54295.0657,36353.7084,89914.9731,50.586,33.87,83.772
2012-08-01,2012,"01",109105.0023,30084.759,12191.0615,17893.6975,79247.195,96913.9408,16.4,72.634,88.826
2012-09-01,2012,"01",42947.9999,30561.9467,15092.4741,15469.4726,12757.0011,27855.5258,36.019,29.703,64.859
2012-10-01,2012,"01",6667.9999,6752.5573,2184,4568.5573,67,4483.9999,68.515,1.005,67.247
2012-11-01,2013,"01",0,0,0,0,0,0,0,0,0
2012-12-01,2013,"01",0,0,0,0,0,0,0,0,0
1970-10-01,1970,"02",11058.59,11964.7865,800.0003,11164.7862,4.0943,6701.9998,100.96,0.037,60.604
1970-11-01,1971,"02",1911.5501,1911.5501,0,1911.5501,0,0,100,0,0
1970-12-01,1971,"02",2008.5499,2008.5499,0,2008.5499,0,97,100,0,4.829
1971-01-01,1971,"02",2097.5499,2097.5499,0,2097.5499,0,186,100,0,8.867
1971-02-01,1971,"02",2033.55,2033.55,0,2033.55,0,122,100,0,5.999
1971-03-01,1971,"02",2931.55,2931.55,0,2931.55,0,1020.0001,100,0,34.794
1971-04-01,1971,"02",20583.6001,20757.3074,1414.6955,19342.6119,1e-04,15142.3045,93.971,0,73.565
1971-05-01,1971,"02",60775.6299,61382.0447,4379.3166,57002.7281,2e-04,50959.6833,93.792,0,83.849
1971-06-01,1971,"02",103784.6607,109872.5693,5896.9903,103975.579,2e-04,91511.01,100.184,0,88.174
1971-07-01,1971,"02",100710.6587,102335.9967,5868.0004,96467.9963,2755.7185,88230.9984,95.787,2.736,87.608
1971-08-01,1971,"02",91337.6398,88018.1438,5625.0006,82393.1432,5499.1453,79805.9994,90.207,6.021,87.375
1971-09-01,1971,"02",23782.6303,24013.7713,1499.0004,22514.7709,344.7145,17316.9998,94.669,1.449,72.814
1971-10-01,1971,"02",13683.5898,13853.4395,1009.0005,12844.439,510.6371,9117.9994,93.867,3.732,66.635
1971-11-01,1972,"02",1911.5501,1911.5501,0,1911.5501,0,0,100,0,0
1971-12-01,1972,"02",1911.5499,1911.5499,0,1911.5499,0,0,100,0,0
1972-01-01,1972,"02",2073.5499,2073.5499,0,2073.5499,0,162,100,0,7.813
1972-02-01,1972,"02",3721.5499,3721.5499,0,3721.5499,0,1809.9999,100,0,48.636
1972-03-01,1972,"02",8930.5499,9496.9054,576.1728,8920.7326,466,6442.8272,99.89,5.218,72.144
1972-04-01,1972,"02",39842.5997,41146.6175,2835.1798,38311.4377,0,32980.8198,96.157,0,82.778
1972-05-01,1972,"02",72593.6301,71498.0672,5397.0007,66101.0665,1833.5767,61759.9994,91.056,2.526,85.076
1972-06-01,1972,"02",66930.6609,71140.2597,4576.4353,66563.8244,6e-04,55977.5652,99.452,0,83.635
1972-07-01,1972,"02",97905.658,95160.3081,5891.0002,89269.3079,4957.5268,85402.9979,91.179,5.064,87.23
1972-08-01,1972,"02",69993.6388,68852.5588,3949.0004,64903.5584,2681.7287,60137.9985,92.728,3.831,85.919
1972-09-01,1972,"02",45213.6306,44448.0877,3702.4354,40745.6523,1334.7744,36544.5651,90.118,2.952,80.826
1972-10-01,1972,"02",19580.59,19739.3331,1468.0004,18271.3327,921.0485,14555.9997,93.313,4.704,74.339
1972-11-01,1973,"02",2162.5501,2162.5501,0,2162.5501,0,251,100,0,11.607
1972-12-01,1973,"02",1911.5499,1911.5499,0,1911.5499,0,0,100,0,0
1973-01-01,1973,"02",1911.5499,1911.5499,0,1911.5499,0,0,100,0,0
1973-02-01,1973,"02",1911.55,1911.55,0,1911.55,0,0,100,0,0
1973-03-01,1973,"02",4191.5499,4191.5499,0,4191.5499,0,2280,100,0,54.395
1973-04-01,1973,"02",10565.6002,10566.5264,350.0003,10216.5261,1e-04,6188.9998,96.696,0,58.577
1973-05-01,1973,"02",48459.63,48974.707,2918.3166,46056.3904,1e-04,40104.6834,95.041,0,82.759
1973-06-01,1973,"02",99437.6587,104914.4751,6408.4352,98506.0399,4e-04,86652.5631,99.063,0,87.143
1973-07-01,1973,"02",94060.6604,96489.0731,6013.3165,90475.7566,4e-04,81435.684,96.189,0,86.578
1973-08-01,1973,"02",102021.6394,100978.6751,6079.0007,94899.6744,3366.8977,90035.9988,93.019,3.3,88.252
1973-09-01,1973,"02",38600.63,38241.7518,2831.4354,35410.3164,688.3825,30802.5645,91.735,1.783,79.798
1973-10-01,1973,"02",25875.5898,26266.4352,2339.3164,23927.1188,937.475,19979.6835,92.47,3.623,77.214
1973-11-01,1974,"02",2010.5501,2002.3372,23.0002,1979.337,13,75.9998,98.448,0.647,3.78
1973-12-01,1974,"02",1911.5499,1911.5499,0,1911.5499,0,0,100,0,0
1974-01-01,1974,"02",2554.5499,2554.5499,0,2554.5499,0,643,100,0,25.171
1974-02-01,1974,"02",2273.55,2273.55,0,2273.55,0,362,100,0,15.922
1974-03-01,1974,"02",5671.5498,5652.4482,184.0003,5468.4479,145,3575.9996,96.419,2.557,63.052
1974-04-01,1974,"02",32971.5997,33300.6534,2252.1462,31048.5072,0,26692.8534,94.167,0,80.957
1974-05-01,1974,"02",111740.63,111184.1825,7449.0005,103735.182,2808.6377,98854.9996,92.836,2.514,88.468
1974-06-01,1974,"02",70444.66,74156.3479,4876.4354,69279.9125,7e-04,59191.5642,98.347,0,84.026
1974-07-01,1974,"02",102896.6599,101964.0741,6079.0007,95885.0734,3435.137,90205.9993,93.186,3.338,87.667
1974-08-01,1974,"02",80683.639,77713.2107,4875.0003,72838.2104,4778.5845,69901.9988,90.276,5.923,86.637
1974-09-01,1974,"02",40911.6312,40254.6776,3512.4353,36742.2423,1218.2806,32432.5658,89.809,2.978,79.275
1974-10-01,1974,"02",19807.5901,20325.0774,1653.3166,18671.7608,511.7009,14597.6836,94.266,2.583,73.697
1974-11-01,1975,"02",2064.5501,2067.2153,16.0003,2051.215,9,136.9997,99.354,0.436,6.636
1974-12-01,1975,"02",1911.5499,1911.5499,0,1911.5499,0,0,100,0,0
1975-01-01,1975,"02",1911.5499,1911.5499,0,1911.5499,0,0,100,0,0
1975-02-01,1975,"02",2481.5499,2481.5499,0,2481.5499,0,569.9999,100,0,22.97
1975-03-01,1975,"02",2925.55,2925.55,0,2925.55,0,1014.0001,100,0,34.66
1975-04-01,1975,"02",17231.5999,17239.4156,1214.0003,16025.4153,2e-04,11990.9995,93,0,69.587
1975-05-01,1975,"02",28494.6298,28921.0419,2541.3166,26379.7253,1e-04,20516.6832,92.578,0,72.002
1975-06-01,1975,"02",73083.6592,76069.7869,4622.4354,71447.3515,4e-04,62084.5634,97.761,0,84.95
1975-07-01,1975,"02",87619.6591,92100.2446,5582.3166,86517.928,3e-04,75425.6826,98.743,0,86.083
1975-08-01,1975,"02",88583.6399,89416.8658,4897.0005,84519.8653,918.0888,77779.9995,95.412,1.036,87.804
1975-09-01,1975,"02",53539.6305,52182.4146,4001.0003,48181.4143,1947.3849,44572.0001,89.992,3.637,83.25
1975-10-01,1975,"02",21825.5898,21913.4096,2049.3164,19864.0932,927.7386,16219.6835,91.013,4.251,74.315
1975-11-01,1976,"02",1911.5501,1911.5501,0,1911.5501,0,0,100,0,0
1975-12-01,1976,"02",1911.5499,1911.5499,0,1911.5499,0,0,100,0,0
1976-01-01,1976,"02",4361.5499,4361.5499,0,4361.5499,0,2450,100,0,56.173
1976-02-01,1976,"02",3100.55,3100.55,0,3100.55,0,1189,100,0,38.348
1976-03-01,1976,"02",3498.5498,3498.5498,0,3498.5498,0,1586.9999,100,0,45.362
1976-04-01,1976,"02",34730.6001,34753.0999,3139.7511,31613.3488,1e-04,27564.2489,91.024,0,79.366
1976-05-01,1976,"02",50593.6294,51345.8963,4145.3165,47200.5798,452.8903,41011.6829,93.294,0.895,81.061
