"district","year","prcp","tavg","tmax","tmin","pdsi","aet","pet","soilm","swe","spi1","spi3","spi6","spi9","spi12","eddi1","eddi3","eddi6","eddi9","eddi12"
11,"1971",23.7919590643275,7.355,16.105,-1.395,0.678274853801169,22.7051169590643,78.0295321637428,2.8577485380117,2265,-0.0707238717108844,-0.0206672410871034,0.171565028143841,0.413057081939529,0.652636246679116,NA,NA,NA,NA,NA
11,"1972",22.0340643274854,7.80375,16.5141666666667,-0.906666666666667,-2.21179824561403,20.9885964912281,82.9293859649123,2.32850877192983,1916.9,-0.168696077965708,-0.472075790089216,-0.519055637901661,-0.480723977837529,-0.372207493667591,NA,NA,NA,NA,NA
11,"1973",24.1149122807018,5.57875,14.3233333333333,-3.16583333333333,2.57590643274854,22.6644736842105,70.7679824561403,4.16695906432749,2374.9,0.0200104151531125,0.323220851588933,0.558854269667015,0.403055363172836,0.1913403245523,NA,NA,NA,NA,NA
11,"1974",21.7630116959064,6.94083333333333,16.2733333333333,-2.39166666666667,-0.368143274853802,20.703216374269,81.0681286549709,4.4922514619883,2153.9,-0.177135854443448,-0.35781748252202,-0.577776903122508,-0.632610469893855,-0.659594555875323,NA,NA,NA,NA,NA
11,"1975",22.0175438596491,5.79166666666667,14.9608333333333,-3.3775,0.533728070175439,20.7959064327485,72.1280701754386,4.5374269005848,2459.3,0.0401613868549595,0.0681036123760373,0.015561110243506,-0.232993808237632,-0.494349715019954,NA,NA,NA,NA,NA
11,"1976",25.1761695906433,6.49,15.93,-2.95,-0.134444444444444,23.984649122807,78.2785087719298,3.66812865497076,1806.7,0.0929542754502886,-0.0456861180253594,-0.432966901683756,-0.681171362013155,-0.779475444104561,NA,NA,NA,NA,NA
11,"1977",20.2285087719298,7.50333333333333,17.1791666666667,-2.1725,-2.55491228070176,19.3140350877193,77.0513157894737,2.24254385964912,933.3,-0.524389956296882,-0.765537781911521,-0.862775214562191,-0.762430063555037,-0.678743910615848,NA,NA,NA,NA,NA
11,"1978",20.3453216374269,7.48791666666667,17.0075,-2.03166666666667,-2.46323099415205,19.2133040935673,79.6267543859649,2.80730994152047,2532.2,-0.139108608864956,-0.386093503532184,-0.296634282964716,-0.397928762935284,-0.557761372906291,NA,NA,NA,NA,NA
11,"1979",23.0245614035088,6.02833333333333,15.0491666666667,-2.9925,0.507748538011696,21.4874269005848,76.8393274853801,4.93888888888889,2917.8,0.0104380565528504,0.116452479379243,-0.00138553507950466,-0.22900744258156,-0.472033204359341,NA,NA,NA,NA,NA
11,"1980",22.4445906432748,7.12375,16.3716666666667,-2.12416666666667,-0.0183771929824547,20.6790935672515,79.8786549707603,6.08918128654971,2228,0.00992951651416308,-0.0618866301134054,-0.198857540052264,-0.456639054199962,-0.696373052960756,0.406203253269196,0.414335831642151,0.452949255704881,0.545670091152191,0.45892329621315
11,"1981",25.859649122807,9.04666666666667,18.1766666666667,-0.0833333333333334,-4.37510233918129,24.7558479532164,81.6657894736843,2.95204678362573,1333.1,-0.235639039387579,-0.374486916124977,-0.892712582093849,-1.09357423837103,-1.16671463068446,0.893919112682342,1.40691114624341,1.78867704709371,1.77506053904692,1.69015669822693
11,"1982",28.1048245614035,7.40666666666667,15.985,-1.17166666666667,-1.0903216374269,26.6833333333333,74.4760233918128,2.44517543859649,2419.3,0.183642954069092,0.353970700860406,0.403679543554891,0.652182238859077,0.77586762430538,0.131492111484209,0.228356138865153,0.390688869953155,0.667597694595654,0.942590613563856
11,"1983",24.2288011695906,7.54666666666667,15.9625,-0.869166666666667,1.9471783625731,22.8540935672515,68.296052631579,3.81973684210526,2042.9,-0.0324931498707319,0.211207433842524,0.554204567786834,0.766203960093842,0.871206930008008,-0.332721712986629,-0.671184543569884,-0.866074859499932,-0.763556375106176,-0.637228861848514
11,"1984",33.0190058479532,6.2,14.4516666666667,-2.05166666666667,4.00187134502924,30.9305555555556,69.9558479532163,7.8733918128655,2959,0.548874692722554,0.693273950676532,0.750708182316336,0.857070785923163,0.964159148316733,-0.561429634888967,-0.847437432805697,-0.936418556372326,-1.12551584859689,-1.24329814573129
11,"1985",23.8744152046784,7.31291666666667,15.99,-1.36416666666667,2.17466374269006,22.7510233918129,77.4697368421052,5.82090643274854,2316.5,-0.0232683018203367,0.144581096659127,0.449310927801584,0.679990281356444,0.921039621563665,-0.279093060294787,-0.543933317462603,-0.759752080837885,-0.947421116630236,-1.14809244831403
11,"1986",27.2105263157895,7.75458333333333,16.4016666666667,-0.8925,0.502383040935673,25.8400584795322,74.8758771929825,5.04327485380117,2545.3,0.180372496639738,0.291921049387001,0.239121617192543,0.261588453355189,0.294523027713526,0.561750275095303,0.734980908433597,0.862056059241295,0.861642614801724,0.679710779984792
