Date,37_AGG_IrrigDemand,37_AGG_IrrigSupply,37_AGG_IrrigShortage,37_AGG_IrrigSupDirectFlow,37_AGG_MunDemand,37_AGG_MunSupply,37_AGG_MunShortage,37_ADC029_IrrigDemand,37_ADC030_IrrigDemand,37_ADC031_IrrigDemand,37_ADC029_IrrigSupply,37_ADC030_IrrigSupply,37_ADC031_IrrigSupply,37_ADC029_IrrigShortage,37_ADC030_IrrigShortage,37_ADC031_IrrigShortage,37_ADC029_IrrigSupDirectFlow,37_ADC030_IrrigSupDirectFlow,37_ADC031_IrrigSupDirectFlow
1970-10,3078.0001,3078.0001,0.0000,3078.0001,,,,1234.0001,1141.0000,703.0000,1234.0001,1141.0000,703.0000,0.0000,0.0000,0.0000,1234.0001,1141.0000,703.0000
1970-11,45.0000,45.0000,0.0000,45.0000,,,,20.0000,11.0000,14.0000,20.0000,11.0000,14.0000,0.0000,0.0000,0.0000,20.0000,11.0000,14.0000
1970-12,14.0000,14.0000,0.0000,14.0000,,,,5.0000,6.0000,3.0000,5.0000,6.0000,3.0000,0.0000,0.0000,0.0000,5.0000,6.0000,3.0000
1971-01,32.0000,32.0000,0.0000,32.0000,,,,20.0000,7.0000,5.0000,20.0000,7.0000,5.0000,0.0000,0.0000,0.0000,20.0000,7.0000,5.0000
1971-02,30.0000,30.0000,0.0000,30.0000,,,,13.0000,6.0000,11.0000,13.0000,6.0000,11.0000,0.0000,0.0000,0.0000,13.0000,6.0000,11.0000
1971-03,25.0000,25.0000,0.0000,25.0000,,,,15.0000,6.0000,4.0000,15.0000,6.0000,4.0000,0.0000,0.0000,0.0000,15.0000,6.0000,4.0000
1971-04,447.0000,448.9468,0.0000,447.0000,,,,244.0000,105.0000,98.0000,244.0000,106.9468,98.0000,0.0000,0.0000,0.0000,244.0000,105.0000,98.0000
1971-05,2474.0001,2520.2898,0.0000,2474.0001,,,,936.9999,1020.0001,517.0000,952.8707,1020.0001,547.4190,0.0000,0.0000,0.0000,936.9999,1020.0001,517.0000
1971-06,7695.0000,7695.0000,.0002,7695.0000,,,,3214.0000,2960.0000,1521.0000,3213.9998,2960.0002,1521.0000,.0002,0.0000,0.0000,3213.9998,2960.0002,1521.0000
1971-07,7962.0000,7962.0000,.0002,7962.0000,,,,3467.0000,2991.0000,1504.0000,3466.9998,2991.0002,1504.0000,.0002,0.0000,0.0000,3466.9998,2991.0002,1504.0000
1971-08,6341.9998,6341.9998,0.0000,6341.9998,,,,2749.9998,2320.0000,1272.0000,2749.9998,2320.0000,1272.0000,0.0000,0.0000,0.0000,2749.9998,2320.0000,1272.0000
1971-09,3954.0000,3954.0000,0.0000,3954.0000,,,,1735.0000,1345.0000,874.0000,1735.0000,1345.0000,874.0000,0.0000,0.0000,0.0000,1735.0000,1345.0000,874.0000
1971-10,2598.9999,2598.9999,0.0000,2598.9999,,,,1098.9999,890.0000,610.0000,1098.9999,890.0000,610.0000,0.0000,0.0000,0.0000,1098.9999,890.0000,610.0000
1971-11,45.0000,45.0000,0.0000,45.0000,,,,20.0000,11.0000,14.0000,20.0000,11.0000,14.0000,0.0000,0.0000,0.0000,20.0000,11.0000,14.0000
1971-12,14.0000,14.0000,0.0000,14.0000,,,,5.0000,6.0000,3.0000,5.0000,6.0000,3.0000,0.0000,0.0000,0.0000,5.0000,6.0000,3.0000
1972-01,32.0000,32.0000,0.0000,32.0000,,,,20.0000,7.0000,5.0000,20.0000,7.0000,5.0000,0.0000,0.0000,0.0000,20.0000,7.0000,5.0000
1972-02,30.0000,30.0000,0.0000,30.0000,,,,13.0000,6.0000,11.0000,13.0000,6.0000,11.0000,0.0000,0.0000,0.0000,13.0000,6.0000,11.0000
1972-03,25.0000,25.0000,0.0000,25.0000,,,,15.0000,6.0000,4.0000,15.0000,6.0000,4.0000,0.0000,0.0000,0.0000,15.0000,6.0000,4.0000
1972-04,285.0000,285.0000,0.0000,285.0000,,,,160.0000,79.0000,46.0000,160.0000,79.0000,46.0000,0.0000,0.0000,0.0000,160.0000,79.0000,46.0000
1972-05,2663.9999,2697.8432,0.0000,2663.9999,,,,1028.0000,1090.9999,545.0001,1029.5687,1090.9999,577.2746,0.0000,0.0000,0.0000,1028.0000,1090.9999,545.0001
1972-06,7432.0000,7432.0000,.0002,7432.0000,,,,3059.0000,2852.0000,1521.0000,3058.9998,2852.0002,1521.0000,.0002,0.0000,0.0000,3058.9998,2852.0002,1521.0000
1972-07,8016.9998,8016.9998,.0002,8016.9998,,,,3467.0000,3004.9998,1545.0000,3466.9998,3005.0000,1545.0000,.0002,0.0000,0.0000,3466.9998,3005.0000,1545.0000
1972-08,5888.0000,5887.9998,.0002,5887.9998,,,,2555.0000,2153.0000,1180.0000,2554.9998,2153.0000,1180.0000,.0002,0.0000,0.0000,2554.9998,2153.0000,1180.0000
1972-09,3954.0000,3954.0000,0.0000,3954.0000,,,,1735.0000,1345.0000,874.0000,1735.0000,1345.0000,874.0000,0.0000,0.0000,0.0000,1735.0000,1345.0000,874.0000
1972-10,3078.0001,3078.0001,0.0000,3078.0001,,,,1234.0001,1141.0000,703.0000,1234.0001,1141.0000,703.0000,0.0000,0.0000,0.0000,1234.0001,1141.0000,703.0000
1972-11,45.0000,45.0000,0.0000,45.0000,,,,20.0000,11.0000,14.0000,20.0000,11.0000,14.0000,0.0000,0.0000,0.0000,20.0000,11.0000,14.0000
1972-12,14.0000,14.0000,0.0000,14.0000,,,,5.0000,6.0000,3.0000,5.0000,6.0000,3.0000,0.0000,0.0000,0.0000,5.0000,6.0000,3.0000
1973-01,32.0000,32.0000,0.0000,32.0000,,,,20.0000,7.0000,5.0000,20.0000,7.0000,5.0000,0.0000,0.0000,0.0000,20.0000,7.0000,5.0000
1973-02,30.0000,30.0000,0.0000,30.0000,,,,13.0000,6.0000,11.0000,13.0000,6.0000,11.0000,0.0000,0.0000,0.0000,13.0000,6.0000,11.0000
1973-03,25.0000,25.0000,0.0000,25.0000,,,,15.0000,6.0000,4.0000,15.0000,6.0000,4.0000,0.0000,0.0000,0.0000,15.0000,6.0000,4.0000
1973-04,300.0000,300.8973,0.0000,300.0000,,,,141.0000,61.0000,98.0000,141.0000,61.8972,98.0000,0.0000,0.0000,0.0000,141.0000,61.0000,98.0000
1973-05,2565.0000,2612.8078,0.0000,2565.0000,,,,977.0000,1051.0000,537.0000,993.2044,1051.0000,568.6034,0.0000,0.0000,0.0000,977.0000,1051.0000,537.0000
1973-06,6885.0000,6884.9998,.0002,6884.9998,,,,3059.0000,2305.0000,1521.0000,3058.9998,2305.0000,1521.0000,.0002,0.0000,0.0000,3058.9998,2305.0000,1521.0000
1973-07,8396.0002,8396.0001,.0002,8396.0001,,,,3893.0002,2608.0000,1895.0000,3893.0000,2608.0000,1895.0001,.0002,0.0000,0.0000,3893.0000,2608.0000,1895.0001
1973-08,6238.9998,6238.9998,0.0000,6238.9998,,,,2749.9998,2253.0000,1236.0000,2749.9998,2253.0000,1236.0000,0.0000,0.0000,0.0000,2749.9998,2253.0000,1236.0000
1973-09,4019.0000,4019.0000,0.0000,4019.0000,,,,1763.0000,1382.0000,874.0000,1763.0000,1382.0000,874.0000,0.0000,0.0000,0.0000,1763.0000,1382.0000,874.0000
1973-10,3579.0001,3579.0001,0.0000,3579.0001,,,,1415.0001,1310.0000,854.0000,1415.0001,1310.0000,854.0000,0.0000,0.0000,0.0000,1415.0001,1310.0000,854.0000
1973-11,13.0000,13.0000,0.0000,13.0000,,,,13.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000
1973-12,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1974-01,14.0000,14.0000,0.0000,14.0000,,,,14.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000
1974-02,8.0000,8.0000,0.0000,8.0000,,,,8.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000
1974-03,9.0000,9.0000,0.0000,9.0000,,,,9.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000
1974-04,447.0000,448.9468,0.0000,447.0000,,,,244.0000,105.0000,98.0000,244.0000,106.9468,98.0000,0.0000,0.0000,0.0000,244.0000,105.0000,98.0000
1974-05,3081.9999,3139.8433,0.0000,3081.9999,,,,1183.9999,1251.0000,647.0000,1203.7257,1251.0000,685.1176,0.0000,0.0000,0.0000,1183.9999,1251.0000,647.0000
1974-06,7387.0004,7387.0004,.0002,7387.0004,,,,2914.0002,2685.0000,1788.0001,2914.0000,2685.0002,1788.0001,.0002,0.0000,0.0000,2914.0000,2685.0002,1788.0001
1974-07,8666.0000,8666.0001,.0002,8666.0001,,,,3796.0000,3044.0000,1826.0000,3795.9998,3044.0002,1826.0001,.0002,0.0000,0.0000,3795.9998,3044.0002,1826.0001
1974-08,7282.0000,7281.9998,.0002,7281.9998,,,,3575.0000,2107.0000,1600.0000,3574.9998,2107.0000,1600.0000,.0002,0.0000,0.0000,3574.9998,2107.0000,1600.0000
1974-09,4605.0000,4605.0000,0.0000,4605.0000,,,,2095.0000,1506.0000,1004.0000,2095.0000,1506.0000,1004.0000,0.0000,0.0000,0.0000,2095.0000,1506.0000,1004.0000
1974-10,2800.0000,2800.0000,0.0000,2800.0000,,,,1108.0000,1030.0000,662.0000,1108.0000,1030.0000,662.0000,0.0000,0.0000,0.0000,1108.0000,1030.0000,662.0000
1974-11,12.0000,12.0000,0.0000,12.0000,,,,12.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000
1974-12,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1975-01,14.0000,14.0000,0.0000,14.0000,,,,14.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000
1975-02,13.0000,13.0000,0.0000,13.0000,,,,13.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000
1975-03,9.0000,9.0000,0.0000,9.0000,,,,9.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000
1975-04,315.0000,316.2697,0.0000,315.0000,,,,171.0000,75.0000,69.0000,171.0000,76.2697,69.0000,0.0000,0.0000,0.0000,171.0000,75.0000,69.0000
1975-05,2270.9999,2313.6435,0.0000,2270.9999,,,,855.0000,942.9999,473.0000,869.4354,942.9999,501.2082,0.0000,0.0000,0.0000,855.0000,942.9999,473.0000
1975-06,7367.0001,7367.0001,.0002,7367.0001,,,,3253.0000,2928.0000,1186.0001,3252.9998,2928.0002,1186.0001,.0002,0.0000,0.0000,3252.9998,2928.0002,1186.0001
1975-07,9797.0000,9796.9995,.0005,9796.9995,,,,4652.0000,3228.0000,1917.0000,4651.9995,3228.0000,1917.0000,.0005,0.0000,0.0000,4651.9995,3228.0000,1917.0000
1975-08,8456.0000,8455.9995,.0005,8455.9995,,,,4388.0000,2868.0000,1200.0000,4387.9995,2868.0000,1200.0000,.0005,0.0000,0.0000,4387.9995,2868.0000,1200.0000
1975-09,5742.0000,5741.9998,.0002,5741.9998,,,,2926.0000,1721.0000,1095.0000,2925.9998,1721.0000,1095.0000,.0002,0.0000,0.0000,2925.9998,1721.0000,1095.0000
1975-10,5474.0000,5473.9998,.0002,5473.9998,,,,2781.0000,1402.0000,1291.0000,2780.9998,1402.0000,1291.0000,.0002,0.0000,0.0000,2780.9998,1402.0000,1291.0000
1975-11,12.0000,12.0000,0.0000,12.0000,,,,12.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000
1975-12,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1976-01,14.0000,14.0000,0.0000,14.0000,,,,14.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000
1976-02,8.0000,8.0000,0.0000,8.0000,,,,8.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000
1976-03,20.0000,20.0000,0.0000,20.0000,,,,20.0000,0.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000
1976-04,586.0000,588.0992,0.0000,586.0000,,,,321.0000,138.0000,127.0000,321.0000,140.0992,127.0000,0.0000,0.0000,0.0000,321.0000,138.0000,127.0000
1976-05,3035.0000,3085.8149,0.0000,3035.0000,,,,1030.0000,1440.0000,565.0000,1047.3560,1440.0000,598.4590,0.0000,0.0000,0.0000,1030.0000,1440.0000,565.0000
1976-06,7130.0000,7130.0000,.0002,7130.0000,,,,2907.0000,2901.0000,1322.0000,2906.9998,2901.0002,1322.0000,.0002,0.0000,0.0000,2906.9998,2901.0002,1322.0000
1976-07,8112.9998,8112.9998,0.0000,8112.9998,,,,4068.9998,2668.0000,1376.0000,4068.9998,2668.0000,1376.0000,0.0000,0.0000,0.0000,4068.9998,2668.0000,1376.0000
1976-08,6256.9998,6256.9995,.0002,6256.9995,,,,2792.0000,2344.9998,1120.0000,2791.9998,2344.9998,1120.0000,.0002,0.0000,0.0000,2791.9998,2344.9998,1120.0000
1976-09,4651.0001,4651.0001,0.0000,4651.0001,,,,2206.0000,1389.0001,1056.0000,2206.0000,1389.0001,1056.0000,0.0000,0.0000,0.0000,2206.0000,1389.0001,1056.0000
1976-10,4120.9998,4120.9998,0.0000,4120.9998,,,,2104.9998,1043.0000,973.0001,2104.9998,1043.0000,973.0001,0.0000,0.0000,0.0000,2104.9998,1043.0000,973.0001
1976-11,12.0000,12.0000,0.0000,12.0000,,,,12.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000
1976-12,16.0000,16.0000,0.0000,16.0000,,,,16.0000,0.0000,0.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,0.0000,0.0000
1977-01,9.0000,9.0000,0.0000,9.0000,,,,9.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000
1977-02,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1977-03,4.0000,4.0000,0.0000,4.0000,,,,4.0000,0.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,0.0000,0.0000
1977-04,387.0000,388.5744,0.0000,387.0000,,,,212.0000,91.0000,84.0000,212.0000,92.5744,84.0000,0.0000,0.0000,0.0000,212.0000,91.0000,84.0000
1977-05,2774.9999,2827.5453,0.0000,2774.9999,,,,1066.0000,1125.9999,583.0000,1083.8231,1125.9999,617.7224,0.0000,0.0000,0.0000,1066.0000,1125.9999,583.0000
1977-06,8180.0002,8180.0000,.0002,8180.0000,,,,3443.0000,3170.0002,1567.0000,3442.9998,3170.0002,1567.0000,.0002,0.0000,0.0000,3442.9998,3170.0002,1567.0000
1977-07,7474.0000,7474.0000,.0002,7474.0000,,,,3181.0000,2832.0000,1461.0000,3180.9998,2832.0002,1461.0000,.0002,0.0000,0.0000,3180.9998,2832.0002,1461.0000
1977-08,5444.0001,5444.0001,0.0000,5444.0001,,,,2365.0000,1987.0001,1092.0000,2365.0000,1987.0001,1092.0000,0.0000,0.0000,0.0000,2365.0000,1987.0001,1092.0000
1977-09,4382.0000,4382.0000,0.0000,4382.0000,,,,1832.0000,1672.0000,878.0000,1832.0000,1672.0000,878.0000,0.0000,0.0000,0.0000,1832.0000,1672.0000,878.0000
1977-10,3405.0000,3405.0000,0.0000,3405.0000,,,,1154.0000,1559.0000,692.0000,1154.0000,1559.0000,692.0000,0.0000,0.0000,0.0000,1154.0000,1559.0000,692.0000
1977-11,12.0000,12.0000,0.0000,12.0000,,,,12.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000
1977-12,11.0000,11.0000,0.0000,11.0000,,,,11.0000,0.0000,0.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000
1978-01,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1978-02,13.0000,13.0000,0.0000,13.0000,,,,13.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000
1978-03,9.0000,9.0000,0.0000,9.0000,,,,9.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000
1978-04,144.0000,144.5417,0.0000,144.0000,,,,79.0000,34.0000,31.0000,79.0000,34.5417,31.0000,0.0000,0.0000,0.0000,79.0000,34.0000,31.0000
1978-05,3103.0000,3134.0901,0.0000,3103.0000,,,,1032.0001,1545.9999,525.0000,1032.0001,1545.9999,556.0901,0.0000,0.0000,0.0000,1032.0001,1545.9999,525.0000
1978-06,9812.9995,9812.9998,0.0000,9812.9998,,,,4982.9995,3326.0000,1504.0000,4982.9995,3326.0002,1504.0000,0.0000,0.0000,0.0000,4982.9995,3326.0002,1504.0000
1978-07,9744.0000,9743.9998,.0004,9743.9998,,,,4686.0000,3534.0000,1524.0000,4685.9995,3534.0002,1524.0000,.0004,0.0000,0.0000,4685.9995,3534.0002,1524.0000
1978-08,8213.0000,8213.0000,.0002,8213.0000,,,,3617.0000,3436.0000,1160.0000,3616.9998,3436.0002,1160.0000,.0002,0.0000,0.0000,3616.9998,3436.0002,1160.0000
1978-09,4821.9998,4821.9999,0.0000,4821.9999,,,,2093.9998,1898.0000,830.0001,2093.9998,1898.0001,830.0001,0.0000,0.0000,0.0000,2093.9998,1898.0001,830.0001
1978-10,3340.0000,3340.0000,0.0000,3340.0000,,,,1037.9999,1679.0001,623.0000,1037.9999,1679.0001,623.0000,0.0000,0.0000,0.0000,1037.9999,1679.0001,623.0000
1978-11,12.0000,12.0000,0.0000,12.0000,,,,12.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000
1978-12,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1979-01,9.0000,9.0000,0.0000,9.0000,,,,9.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000
1979-02,8.0000,8.0000,0.0000,8.0000,,,,8.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000
1979-03,9.0000,9.0000,0.0000,9.0000,,,,9.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000
1979-04,519.0000,521.1839,0.0000,519.0000,,,,282.0000,123.0000,114.0000,282.0000,125.1838,114.0000,0.0000,0.0000,0.0000,282.0000,123.0000,114.0000
1979-05,1840.0000,1874.3478,0.0000,1840.0000,,,,704.0000,751.0000,385.0000,715.5483,751.0000,407.7995,0.0000,0.0000,0.0000,704.0000,751.0000,385.0000
1979-06,7575.9998,7575.9995,.0002,7575.9995,,,,2830.9998,3537.0000,1208.0000,2830.9995,3537.0000,1208.0000,.0002,0.0000,0.0000,2830.9995,3537.0000,1208.0000
1979-07,10659.0000,10659.0000,.0004,10659.0000,,,,4273.0000,4956.0000,1430.0000,4272.9995,4956.0005,1430.0000,.0004,0.0000,0.0000,4272.9995,4956.0005,1430.0000
1979-08,8357.0000,8357.0000,.0002,8357.0000,,,,3344.0000,3777.0000,1236.0000,3343.9998,3777.0002,1236.0000,.0002,0.0000,0.0000,3343.9998,3777.0002,1236.0000
1979-09,5772.9996,5772.9996,0.0000,5382.4274,,,,2200.0000,2502.9998,1069.9999,2200.0000,2502.9998,1069.9999,0.0000,0.0000,0.0000,2200.0000,2112.4275,1069.9999
1979-10,3648.9999,3648.9999,0.0000,3648.9999,,,,1130.9999,1841.0000,677.0001,1130.9999,1841.0000,677.0001,0.0000,0.0000,0.0000,1130.9999,1841.0000,677.0001
1979-11,24.0000,24.0000,0.0000,24.0000,,,,13.0000,11.0000,0.0000,13.0000,11.0000,0.0000,0.0000,0.0000,0.0000,13.0000,11.0000,0.0000
1979-12,6.0000,6.0000,0.0000,6.0000,,,,0.0000,6.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000
1980-01,22.0000,22.0000,0.0000,22.0000,,,,14.0000,7.0000,1.0000,14.0000,7.0000,1.0000,0.0000,0.0000,0.0000,14.0000,7.0000,1.0000
1980-02,14.0000,14.0000,0.0000,14.0000,,,,8.0000,6.0000,0.0000,8.0000,6.0000,0.0000,0.0000,0.0000,0.0000,8.0000,6.0000,0.0000
1980-03,15.0000,15.0000,0.0000,15.0000,,,,9.0000,6.0000,0.0000,9.0000,6.0000,0.0000,0.0000,0.0000,0.0000,9.0000,6.0000,0.0000
1980-04,529.0000,531.1161,0.0000,529.0000,,,,288.0000,125.0000,116.0000,288.0000,127.1161,116.0000,0.0000,0.0000,0.0000,288.0000,125.0000,116.0000
1980-05,2454.9999,2501.0637,0.0000,2454.9999,,,,936.0000,1005.9999,513.0000,951.4868,1005.9999,543.5769,0.0000,0.0000,0.0000,936.0000,1005.9999,513.0000
1980-06,7801.0000,7801.0000,.0002,7801.0000,,,,3301.0000,2970.0000,1530.0000,3300.9998,2970.0002,1530.0000,.0002,0.0000,0.0000,3300.9998,2970.0002,1530.0000
1980-07,8894.0002,8894.0005,0.0000,8894.0005,,,,3962.0002,3324.0000,1608.0000,3962.0002,3324.0002,1608.0000,0.0000,0.0000,0.0000,3962.0002,3324.0002,1608.0000
1980-08,7004.9999,7004.9996,.0002,7004.9996,,,,3502.0000,2052.9998,1450.0001,3501.9998,2052.9998,1450.0001,.0002,0.0000,0.0000,3501.9998,2052.9998,1450.0001
1980-09,5149.0000,5148.9998,.0002,5148.9998,,,,2451.0000,1624.0000,1074.0000,2450.9998,1624.0000,1074.0000,.0002,0.0000,0.0000,2450.9998,1624.0000,1074.0000
1980-10,3180.0000,3180.0000,0.0000,3180.0000,,,,1818.0000,820.0000,542.0000,1818.0000,820.0000,542.0000,0.0000,0.0000,0.0000,1818.0000,820.0000,542.0000
1980-11,22.0000,22.0000,0.0000,22.0000,,,,12.0000,10.0000,0.0000,12.0000,10.0000,0.0000,0.0000,0.0000,0.0000,12.0000,10.0000,0.0000
1980-12,28.0000,28.0000,0.0000,28.0000,,,,16.0000,12.0000,0.0000,16.0000,12.0000,0.0000,0.0000,0.0000,0.0000,16.0000,12.0000,0.0000
1981-01,20.0000,20.0000,0.0000,20.0000,,,,9.0000,11.0000,0.0000,9.0000,11.0000,0.0000,0.0000,0.0000,0.0000,9.0000,11.0000,0.0000
1981-02,25.0000,25.0000,0.0000,25.0000,,,,13.0000,11.0000,1.0000,13.0000,11.0000,1.0000,0.0000,0.0000,0.0000,13.0000,11.0000,1.0000
1981-03,24.0000,24.0000,0.0000,24.0000,,,,4.0000,16.0000,4.0000,4.0000,16.0000,4.0000,0.0000,0.0000,0.0000,4.0000,16.0000,4.0000
1981-04,159.0000,159.0169,0.0000,159.0000,,,,85.0000,37.0000,37.0000,85.0000,37.0169,37.0000,0.0000,0.0000,0.0000,85.0000,37.0000,37.0000
1981-05,5103.0000,5103.0000,0.0000,5103.0000,,,,2421.0000,2124.0000,558.0000,2421.0000,2124.0000,558.0000,0.0000,0.0000,0.0000,2421.0000,2124.0000,558.0000
1981-06,8031.0000,8031.0000,.0002,8031.0000,,,,3428.9998,3080.0002,1522.0000,3428.9995,3080.0005,1522.0000,.0002,0.0000,0.0000,3428.9995,3080.0005,1522.0000
1981-07,6259.0000,6258.9998,.0002,6258.9998,,,,2658.0000,2380.0000,1221.0000,2657.9998,2380.0000,1221.0000,.0002,0.0000,0.0000,2657.9998,2380.0000,1221.0000
1981-08,5762.9999,5762.9996,.0001,5636.4562,,,,2499.9998,2107.0000,1156.0001,2499.9995,2107.0000,1156.0001,.0001,0.0000,0.0000,2373.4561,2107.0000,1156.0001
1981-09,4730.0001,4730.0001,0.0000,4730.0001,,,,2153.0000,1547.0001,1030.0000,2153.0000,1547.0001,1030.0000,0.0000,0.0000,0.0000,2153.0000,1547.0001,1030.0000
1981-10,1502.0000,1502.0000,0.0000,1502.0000,,,,469.0000,440.0000,593.0000,469.0000,440.0000,593.0000,0.0000,0.0000,0.0000,469.0000,440.0000,593.0000
1981-11,32.0000,32.0000,0.0000,32.0000,,,,22.0000,10.0000,0.0000,22.0000,10.0000,0.0000,0.0000,0.0000,0.0000,22.0000,10.0000,0.0000
1981-12,11.0000,11.0000,0.0000,11.0000,,,,5.0000,6.0000,0.0000,5.0000,6.0000,0.0000,0.0000,0.0000,0.0000,5.0000,6.0000,0.0000
1982-01,28.0000,28.0000,0.0000,28.0000,,,,20.0000,7.0000,1.0000,20.0000,7.0000,1.0000,0.0000,0.0000,0.0000,20.0000,7.0000,1.0000
1982-02,19.0000,19.0000,0.0000,19.0000,,,,13.0000,6.0000,0.0000,13.0000,6.0000,0.0000,0.0000,0.0000,0.0000,13.0000,6.0000,0.0000
1982-03,21.0000,21.0000,0.0000,21.0000,,,,15.0000,6.0000,0.0000,15.0000,6.0000,0.0000,0.0000,0.0000,0.0000,15.0000,6.0000,0.0000
1982-04,441.0000,442.5575,0.0000,441.0000,,,,241.0000,104.0000,96.0000,241.0000,105.5575,96.0000,0.0000,0.0000,0.0000,241.0000,104.0000,96.0000
1982-05,2585.9999,2626.9253,0.0000,2585.9999,,,,820.9999,1312.0000,453.0000,834.9015,1312.0000,480.0238,0.0000,0.0000,0.0000,820.9999,1312.0000,453.0000
1982-06,10055.0000,10054.9995,.0004,10054.9995,,,,4153.0000,4026.0000,1876.0000,4152.9995,4026.0000,1876.0000,.0004,0.0000,0.0000,4152.9995,4026.0000,1876.0000
1982-07,10249.0000,10248.9998,.0002,10248.9998,,,,3766.0000,4397.0000,2086.0000,3765.9998,4397.0000,2086.0000,.0002,0.0000,0.0000,3765.9998,4397.0000,2086.0000
1982-08,7734.9998,7735.0000,0.0000,7735.0000,,,,2801.9998,3408.0000,1525.0000,2801.9998,3408.0002,1525.0000,0.0000,0.0000,0.0000,2801.9998,3408.0002,1525.0000
1982-09,5305.0001,5304.9999,.0002,5304.9999,,,,2434.0000,1900.0000,971.0001,2433.9998,1900.0001,971.0001,.0002,0.0000,0.0000,2433.9998,1900.0001,971.0001
1982-10,3195.0001,3195.0001,0.0000,3195.0001,,,,1601.0001,942.0000,652.0000,1601.0001,942.0000,652.0000,0.0000,0.0000,0.0000,1601.0001,942.0000,652.0000
1982-11,24.0000,24.0000,0.0000,24.0000,,,,13.0000,11.0000,0.0000,13.0000,11.0000,0.0000,0.0000,0.0000,0.0000,13.0000,11.0000,0.0000
1982-12,6.0000,6.0000,0.0000,6.0000,,,,0.0000,6.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000
1983-01,22.0000,22.0000,0.0000,22.0000,,,,14.0000,7.0000,1.0000,14.0000,7.0000,1.0000,0.0000,0.0000,0.0000,14.0000,7.0000,1.0000
