"Date","57_AGG_IrrigDemand","57_AGG_IrrigSupply","57_AGG_IrrigShortage","57_AGG_IrrigSupDirectFlow","57_AGG_MunDemand","57_AGG_MunSupply","57_AGG_MunShortage","5700508_D_IrrigDemand","5700508_D_IrrigSupply","5700508_D_IrrigShortage","5700508_D_IrrigSupDirectFlow","57_ADY009_IrrigDemand","57_ADY010_IrrigDemand","57_ADY011_IrrigDemand","57_ADY012_IrrigDemand","57_ADY009_IrrigSupply","57_ADY010_IrrigSupply","57_ADY011_IrrigSupply","57_ADY012_IrrigSupply","57_ADY009_IrrigShortage","57_ADY010_IrrigShortage","57_ADY011_IrrigShortage","57_ADY012_IrrigShortage","57_ADY009_IrrigSupDirectFlow","57_ADY010_IrrigSupDirectFlow","57_ADY011_IrrigSupDirectFlow","57_ADY012_IrrigSupDirectFlow","5700555_D_IrrigDemand","5700555_D_IrrigSupply","5700555_D_IrrigShortage","5700555_D_IrrigSupDirectFlow","5700576_D_IrrigDemand","5700576_D_IrrigSupply","5700576_D_IrrigShortage","5700576_D_IrrigSupDirectFlow","5700579_D_IrrigDemand","5700579_D_IrrigSupply","5700579_D_IrrigShortage","5700579_D_IrrigSupDirectFlow","5700623_D_IrrigDemand","5700623_D_IrrigSupply","5700623_D_IrrigShortage","5700623_D_IrrigSupDirectFlow","57_AMY001_MunDemand","57_AMY001_MunSupply","57_AMY001_MunShortage","5700512_MunDemand","5700512_MunSupply","5700512_MunShortage"
"1979-04",107,107.7356,0,107,372,372,0,0,0,0,0,19,37,46,1,19.7356,37,46,1,0,0,0,0,19,37,46,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,42,42,0,330,330,0
"1979-05",1566,1577.6431,0,1566.0001,418,418,0,292,292,0,292,160,286,373,108,169.543,286,373.0001,108,0,0,0,0,160,286,373,108,35,37.1,0,35,43,43,0,43,176,176,0,176,93,93,0,93,65,65,0,353,353,0
"1979-06",5771.0001,5770.9997,3e-04,5770.9997,541,541,0,1058,1058,0,1058,648,596,1122,600,648,596,1121.9998,599.9999,0,0,2e-04,1e-04,648,596,1121.9998,599.9999,336,336,0,336,336,336,0,336,666,665.9999,1e-04,665.9999,409,409,0,409,58,58,0,483,483,0
"1979-07",3965.9999,3983.3761,1e-04,3965.9999,633,633,0,593,593,0,593,288,434,768,601.9999,305.3762,434,768,601.9999,0,0,0,1e-04,288,434,768,601.9999,490,490,0,490,400,400,0,400,194,194,0,194,197,197,0,197,54,54,0,579,579,0
"1979-08",1706,1740.2577,0,1706,617.9999,617.9999,0,345,345,0,345,137,215,367,194,144.9724,215,384.2853,194,0,0,0,0,137,215,367,194,223,223,0,223,75,75,0,75,80,84.8,0,80,70,74.2,0,70,45,45,0,572.9999,572.9999,0
"1979-09",1882,1934.4806,0,1882,580.9999,580.9999,0,688,688,0,688,165,249,337,138,174.8412,249,352.8594,146.48,0,0,0,0,165,249,337,138,108,114.68,0,108,53,56.38,0,53,77,81.42,0,77,67,70.82,0,67,38,38,0,542.9999,542.9999,0
"1979-10",744,749.9164,0,744,478,478,0,350,350,0,350,43,133,63,61,45.7635,133,66.1529,61,0,0,0,0,43,133,63,61,19,19,0,19,40,40,0,40,13,13,0,13,22,22,0,22,37,37,0,441,441,0
"1979-11",18,18,0,18,449,449,0,0,0,0,0,1,17,0,0,1,17,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,424,424,0
"1979-12",20,20,0,20,465,465,0,0,0,0,0,1,19,0,0,1,19,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,438,438,0
"1980-01",5,5,0,5,455,455,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,427,427,0
"1980-02",5,5,0,5,421,421,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,396,396,0
"1980-03",12,12,0,12,467,467,0,0,0,0,0,5,7,0,0,5,7,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,427,427,0
"1980-04",65,65,0,65,372,372,0,0,0,0,0,15,11,32,1,15,11,32,1,0,0,0,0,15,11,32,1,0,0,0,0,0,0,0,0,2,2,0,2,4,4,0,4,42,42,0,330,330,0
"1980-05",1304,1314.587,0,1304,418,418,0,267,267,0,267,152,169,363,96,160.867,169,363,96,0,0,0,0,152,169,363,96,32,33.72,0,32,39,39,0,39,100,100,0,100,86,86,0,86,65,65,0,353,353,0
"1980-06",6141,6140.9998,2e-04,6140.9998,541,541,0,1308,1308,0,1308,521,584,1093,744,521,584,1092.9998,744,0,0,2e-04,0,521,584,1092.9998,744,423,423,0,423,435,435,0,435,623,623.0001,0,623.0001,410,410,0,410,58,58,0,483,483,0
"1980-07",4236.9998,4241.7316,1e-04,4236.9998,633,633,0,630.9999,630.9999,0,630.9999,306,429,838,591.9999,310.7317,429,838,591.9999,0,0,0,1e-04,306,429,838,591.9999,587,587,0,587,460,460,0,460,197,197,0,197,197,197,0,197,54,54,0,579,579,0
"1980-08",2212.0001,2240.4472,0,2212.0001,617.9999,617.9999,0,678,678,0,678,152,229,520.0001,158,160.867,229,520.0001,167.68,0,0,0,0,152,229,520.0001,158,233,233,0,233,77,77,0,77,88,93.48,0,88,77,81.42,0,77,45,45,0,572.9999,572.9999,0
"1980-09",1555,1575.0705,14.2681,1512.7215,580.9999,580.9999,0,525,525,0,525,137,206,285,107,144.9724,206,298.5463,113.22,0,0,0,0,137,206,285,107,83,68.7319,14.2681,40.7214,102,102,0,102,58,61.68,0,58,52,54.92,0,52,38,38,0,542.9999,542.9999,0
"1980-10",777,779.1671,0,777,478,478,0,175,175,0,175,33,91,178,33,35.1671,91,178,33,0,0,0,0,33,91,178,33,10,10,0,10,237,237,0,237,7,7,0,7,13,13,0,13,37,37,0,441,441,0
"1980-11",18,18,0,18,449,449,0,0,0,0,0,1,17,0,0,1,17,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,424,424,0
"1980-12",18,18,0,18,465,465,0,0,0,0,0,1,17,0,0,1,17,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,438,438,0
"1981-01",5,5,0,5,455,455,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,427,427,0
"1981-02",4,4,0,4,421,421,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,396,396,0
"1981-03",5,5,0,5,467,467,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,427,427,0
"1981-04",877,879.7502,0,877,372,372,0,314,314,0,314,34,67,86,65,35.6303,67,86,65,0,0,0,0,34,67,86,65,22,23.12,0,22,190,190,0,190,39,39,0,39,60,60,0,60,42,42,0,330,330,0
"1981-05",1727,1733.9409,0,1727.0001,418,418,0,247,247,0,247,110,149,500.0001,77,116.5608,149,500.0001,77,0,0,0,0,110,149,500.0001,77,3,3.38,0,3,300,300,0,300,18,18,0,18,323,323,0,323,65,65,0,353,353,0
"1981-06",5571.0001,5570.9999,2e-04,5570.9999,541,541,0,1379,1379,0,1379,353,490,1078,844.0001,353,490,1077.9998,844.0001,0,0,2e-04,0,353,490,1077.9998,844.0001,327,327,0,327,354,354,0,354,425,425,0,425,321,321,0,321,58,58,0,483,483,0
"1981-07",4076.0001,3905.8,184.8127,3891.1873,633,633,0,1191.0001,1191.0001,0,1191.0001,245,371,740,457,259.6127,371,740,457,0,0,0,0,245,371,740,457,410,410,0,410,333,148.1873,184.8127,148.1873,164,164,0,164,165,165,0,165,54,54,0,579,579,0
"1981-08",1976,1929.0674,106,1783.0001,617.9999,617.9999,0,445,445,0,445,172,260,458,185,182.0599,260,479.9275,196.1,0,0,0,0,172,260,458,185,193,87,106,0,70,74.2,0,70,103,109.38,0,103,90,95.4,0,90,45,45,0,572.9999,572.9999,0
"1981-09",1611,1494.2582,133.575,1460,580.9999,580.9999,0,525,525,0,525,128,194,346,117,135.8332,194,346,117,0,0,0,0,128,194,346,117,151,17.425,133.575,0,40,42.4,0,40,58,61.68,0,58,52,54.92,0,52,38,38,0,542.9999,542.9999,0
"1981-10",117,118.3094,0,117,478,478,0,0,0,0,0,10,82,15,2,10.5964,82,15.713,2,0,0,0,0,10,82,15,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,37,37,0,441,441,0
"1981-11",18,18,0,18,449,449,0,0,0,0,0,1,17,0,0,1,17,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,424,424,0
"1981-12",3,3,0,3,465,465,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,438,438,0
"1982-01",5,5,0,5,455,455,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,427,427,0
"1982-02",2,2,0,2,421,421,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,396,396,0
"1982-03",25,25,0,25,467,467,0,9,9,0,9,0,3,13,0,0,3,13,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,427,427,0
"1982-04",53,53,0,53,372,372,0,0,0,0,0,0,6,42,1,0,6,42,1,0,0,0,0,0,6,42,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,42,42,0,330,330,0
"1982-05",1496,1504.5688,0,1496,418,418,0,227,227,0,227,147,172,368,132,155.5688,172,368,132,0,0,0,0,147,172,368,132,25,25,0,25,55,55,0,55,85,85,0,85,285,285,0,285,65,65,0,353,353,0
"1982-06",7555,7347.5853,207.4146,7347.5853,541,541,0,2249,2249,0,2249,471,573,1820,660,471,573,1612.5853,659.9999,0,0,207.4146,1e-04,471,573,1612.5853,659.9999,618,618,0,618,376,376,0,376,384,384,0,384,404,404,0,404,58,58,0,483,483,0
"1982-07",5855.0002,5870.5871,0,5855.0002,633,633,0,1493.0001,1493.0001,0,1493.0001,258,540,762.9999,1055.0001,273.5869,540,762.9999,1055.0001,0,0,0,0,258,540,762.9999,1055.0001,532,532,0,532,523,523.0001,0,523.0001,300,300,0,300,391,391,0,391,54,54,0,579,579,0
"1982-08",2512.0001,2558.0035,0,2512.0001,617.9999,617.9999,0,702,702,0,702,162,246,449,183,171.4635,246,468.44,194.18,0,0,0,0,162,246,449,183,191,191,0,191,122,122,0,122,102,107.92,0,102,355,355,0,355,45,45,0,572.9999,572.9999,0
"1982-09",916,942.8741,0,916,580.9999,580.9999,0,294,294,0,294,93,143,195,60,98.7457,143,204.2685,63.6,0,0,0,0,93,143,195,60,47,49.62,0,47,23,24.58,0,23,33,35.18,0,33,28,29.88,0,28,38,38,0,542.9999,542.9999,0
"1982-10",224,226.6188,0,224,478,478,0,50,50,0,50,20,91,30,11,21.1929,91,31.4259,11,0,0,0,0,20,91,30,11,2,2,0,2,10,10,0,10,2,2,0,2,8,8,0,8,37,37,0,441,441,0
"1982-11",31,31,0,31,449,449,0,0,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,25,25,0,424,424,0
"1982-12",14,14,0,14,465,465,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,438,438,0
"1983-01",13,13,0,13,455,455,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,427,427,0
"1983-02",10,10,0,10,421,421,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,396,396,0
"1983-03",31,31,0,31,467,467,0,9,9,0,9,0,9,13,0,0,9,13,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,427,427,0
"1983-04",80,80,0,80,372,372,0,0,0,0,0,10,15,44,1,10,15,44,1,0,0,0,0,10,15,44,1,0,0,0,0,0,0,0,0,6,6,0,6,4,4,0,4,42,42,0,330,330,0
"1983-05",1207,1216.0332,0,1207,418,418,0,167,167,0,167,128,221,466,60,135.8332,221,466,60,0,0,0,0,128,221,466,60,20,21.2,0,20,26,26,0,26,69,69,0,69,50,50,0,50,65,65,0,353,353,0
"1983-06",4704,4703.9999,1e-04,4703.9999,541,541,0,600,600,0,600,293,567,1305,338,293,567,1304.9999,338,0,0,1e-04,0,293,567,1304.9999,338,191,191,0,191,191,191,0,191,250,250,0,250,969,969,0,969,58,58,0,483,483,0
"1983-07",5203.9999,5206.9026,0,5204,633,633,0,436,436,0,436,252,532,674,400,254.9026,532,674.0001,400,0,0,0,0,252,532,674.0001,400,610,610,0,610,292,292,0,292,142,142,0,142,1865.9999,1865.9999,0,1865.9999,54,54,0,579,579,0
"1983-08",2186,2237.7588,0,2186,617.9999,617.9999,0,442,442,0,442,157,237,440,185,166.1653,237,460.9135,196.1,0,0,0,0,157,237,440,185,191,191,0,191,70,74.2,0,70,103,109.38,0,103,361,361,0,361,45,45,0,572.9999,572.9999,0
"1983-09",1534.0001,1576.4034,0,1534.0001,580.9999,580.9999,0,556.0001,556.0001,0,556.0001,140,211,270,112,148.3501,211,282.8333,118.52,0,0,0,0,140,211,270,112,87,92.02,0,87,43,45.78,0,43,62,65.52,0,62,53,56.38,0,53,38,38,0,542.9999,542.9999,0
"1983-10",559,564.0161,0,559,478,478,0,250,250,0,250,38,105,57,39,40.4653,105,59.5508,39,0,0,0,0,38,105,57,39,14,14,0,14,30,30,0,30,9,9,0,9,17,17,0,17,37,37,0,441,441,0
"1983-11",29,29,0,29,449,449,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,27,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,25,25,0,424,424,0
"1983-12",15,15,0,15,465,465,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,438,438,0
"1984-01",18,18,0,18,455,455,0,0,0,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,427,427,0
"1984-02",4,4,0,4,421,421,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,396,396,0
"1984-03",28,28,0,28,467,467,0,9,9,0,9,0,6,13,0,0,6,13,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,427,427,0
"1984-04",44,44,0,44,372,372,0,0,0,0,0,0,7,32,1,0,7,32,1,0,0,0,0,0,7,32,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,42,42,0,330,330,0
"1984-05",2122,2137.4493,0,2122.0001,418,418,0,508,508,0,508,202,221,512,184,213.8492,221,512.0001,184,0,0,0,0,202,221,512.0001,184,60,63.6,0,60,78,78,0,78,200,200,0,200,157,157,0,157,65,65,0,353,353,0
"1984-06",3132,3132,0,3132,541,541,0,624.0001,624.0001,0,624.0001,249,493,801,256,249,493,801,256,0,0,0,0,249,493,801,256,145,145,0,145,145,145,0,145,192,192,0,192,227,227,0,227,58,58,0,483,483,0
"1984-07",3910,3924.6128,0,3910.0001,633,633,0,482,482,0,482,245,554,665,640.9999,259.6127,554,665.0001,640.9999,0,0,0,0,245,554,665.0001,640.9999,400,400,0,400,444,444,0,444,158,158,0,158,321,321,0,321,54,54,0,579,579,0
"1984-08",1905,1942.0365,0,1905,617.9999,617.9999,0,394,394,0,394,150,246,405,223,158.9466,246,424.2499,223,0,0,0,0,150,246,405,223,171,171,0,171,62,65.52,0,62,92,97.32,0,92,162,162,0,162,45,45,0,572.9999,572.9999,0
"1984-09",926,953.3333,0,926,580.9999,580.9999,0,294,294,0,294,95,143,203,60,100.6661,143,212.8072,63.6,0,0,0,0,95,143,203,60,47,49.62,0,47,23,24.58,0,23,33,35.18,0,33,28,29.88,0,28,38,38,0,542.9999,542.9999,0
"1984-10",56,57.4523,0,56,478,478,0,0,0,0,0,8,25,13,2,8.676,25,13.7763,2,0,0,0,0,8,25,13,2,0,0,0,0,5,5,0,5,0,0,0,0,3,3,0,3,37,37,0,441,441,0
"1984-11",28,28,0,28,449,449,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,25,25,0,424,424,0
"1984-12",11,11,0,11,465,465,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,438,438,0
"1985-01",15,15,0,15,455,455,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,427,427,0
"1985-02",4,4,0,4,421,421,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,396,396,0
"1985-03",24,24,0,24,467,467,0,9,9,0,9,0,2,13,0,0,2,13,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,427,427,0
"1985-04",71,71.4374,0,71,372,372,0,0,0,0,0,14,26,31,0,14.4374,26,31,0,0,0,0,0,14,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,330,330,0
"1985-05",2178,2193.6101,0,2178,418,418,0,550,550,0,550,193,213,488,200,204.71,213,488,200,0,0,0,0,193,213,488,200,65,68.9,0,65,83,83,0,83,215,215,0,215,171,171,0,171,65,65,0,353,353,0
"1985-06",5397.9999,5397.9999,1e-04,5397.9999,541,541,0,992,992,0,992,434,515,905,759.9999,434,515,904.9999,759.9999,0,0,1e-04,0,434,515,904.9999,759.9999,454,454,0,454,309,309,0,309,417,417,0,417,612,612,0,612,58,58,0,483,483,0
"1985-07",3577.0001,3618.94,1e-04,3577.0001,633,633,0,597,597,0,597,250,381,572,557,264.9109,381,599.0291,556.9999,0,0,0,1e-04,250,381,572.0001,556.9999,410,410,0,410,333,333,0,333,161,161,0,161,316,316,0,316,54,54,0,579,579,0
"1985-08",2188,2235.4292,0,2188,617.9999,617.9999,0,439,439,0,439,170,257,453,420,180.1394,257,474.6898,420,0,0,0,0,170,257,453,420,189,189,0,189,70,74.2,0,70,102,107.92,0,102,88,93.48,0,88,45,45,0,572.9999,572.9999,0
"1985-09",854,878.7227,0,854,580.9999,580.9999,0,263,263,0,263,95,143,183,53,100.6661,143,191.8565,56.38,0,0,0,0,95,143,183,53,42,44.32,0,42,20,21.2,0,20,30,31.8,0,30,25,26.5,0,25,38,38,0,542.9999,542.9999,0
"1985-10",122,124.4607,0,122,478,478,0,25,25,0,25,18,44,25,2,19.2724,44,26.1883,2,0,0,0,0,18,44,25,2,0,0,0,0,5,5,0,5,0,0,0,0,3,3,0,3,37,37,0,441,441,0
"1985-11",28,28,0,28,449,449,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,25,25,0,424,424,0
"1985-12",37,37,0,37,465,465,0,0,0,0,0,0,37,0,0,0,37,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,438,438,0
"1986-01",39,39,0,39,455,455,0,0,0,0,0,0,39,0,0,0,39,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,427,427,0
"1986-02",25,25,0,25,421,421,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,396,396,0
"1986-03",31,31,0,31,467,467,0,0,0,0,0,0,28,3,0,0,28,3,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,427,427,0
"1986-04",145,146.4116,0,145,372,372,0,0,0,0,0,27,52,66,0,28.4116,52,66,0,0,0,0,0,27,52,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,330,330,0
"1986-05",2226,2241.3692,0,2226,418,418,0,533,533,0,533,202,223,498,192,213.8492,223,498,192,0,0,0,0,202,223,498,192,62,65.52,0,62,144,144,0,144,208,208,0,208,164,164,0,164,65,65,0,353,353,0
"1986-06",6822,6822.0002,0,6822.0002,541,541,0,1100,1100,0,1100,793.9999,595,955,1038.0001,793.9999,595,955,1038.0001,0,0,0,0,793.9999,595,955,1038.0001,398,398,0,398,514,514.0001,0,514.0001,848,848.0001,0,848.0001,579.9999,579.9999,0,579.9999,58,58,0,483,483,0
"1986-07",3684,3707.2266,0,3684,633,633,0,396,396,0,396,252,591,492,642.0001,252,591,515.2266,642.0001,0,0,0,0,252,591,492.0001,642.0001,688.9999,688.9999,0,688.9999,365,365,0,365,128,128,0,128,129,129,0,129,54,54,0,579,579,0
"1986-08",1525,1560.7437,0,1525.0001,617.9999,617.9999,0,321,321,0,321,137,266,338,133,137.0199,266,354.2238,141.18,0,0,0,0,137,266,338,133,138,138,0,138,52,54.92,0,52,75,79.5,0,75,65,68.9,0,65,45,45,0,572.9999,572.9999,0
"1986-09",867,891.4227,0,867,580.9999,580.9999,0,256,256,0,256,95,168,183,52,100.6661,168,191.8565,54.92,0,0,0,0,95,168,183,52,40,42.4,0,40,20,21.2,0,20,28,29.88,0,28,25,26.5,0,25,38,38,0,542.9999,542.9999,0
"1986-10",145,147.5393,0,145,478,478,0,25,25,0,25,22,52,30,6,23.1133,52,31.4259,6,0,0,0,0,22,52,30,6,2,2,0,2,5,5,0,5,0,0,0,0,3,3,0,3,37,37,0,441,441,0
"1986-11",29,29,0,29,449,449,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,27,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,25,25,0,424,424,0
"1986-12",17,17,0,17,465,465,0,0,0,0,0,1,16,0,0,1,16,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,438,438,0
"1987-01",3,3,0,3,455,455,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,427,427,0
"1987-02",3,3,0,3,421,421,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,396,396,0
"1987-03",24,24,0,24,467,467,0,9,9,0,9,0,2,13,0,0,2,13,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,427,427,0
"1987-04",851,853.0707,0,851,372,372,0,529,529,0,529,36,67,86,38,37.5507,67,86,38,0,0,0,0,36,67,86,38,12,12.52,0,12,44,44,0,44,22,22,0,22,17,17,0,17,42,42,0,330,330,0
"1987-05",2659,2673.0354,0,2659.0001,418,418,0,475,475,0,475,178,336,476,302,188.8154,336,476,302,0,0,0,0,178,336,476,302,57,60.22,0,57,74,74,0,74,185,185,0,185,576,576,0,576,65,65,0,353,353,0
"1987-06",5299,5068.1552,230.8449,5068.1552,541,541,0,958,958,0,958,343,508,878,544,343,508,878,543.9999,0,0,0,1e-04,343,508,878,543.9999,518,518,0,518,300,300,0,300,400,400,0,400,849.9999,619.1552,230.8448,619.1552,58,58,0,483,483,0
"1987-07",3789,3031.8376,771.4769,2942.5231,633,633,0,457,457,0,457,240,363,884,546,254.3145,363,883.9999,471.3148,0,0,1e-04,74.6852,240,363,883.9999,471.3148,375,75,300,0,308,112.524,195.476,112.524,150,150,0,150,466,264.6845,201.3155,264.6845,54,54,0,579,579,0
"1987-08",2458,2160.0124,310.84,2117.7349,617.9999,617.9999,0,339,339,0,339,137,206,827,309,144.9724,206,827,309,0,0,0,0,137,206,827,309,307,29.425,277.575,0,60,60,0,60,78,82.88,0,78,195,161.735,33.2651,161.735,45,45,0,572.9999,572.9999,0
"1987-09",2319.0001,2331.9262,0,2319.0001,580.9999,580.9999,0,575,575,0,575,148,241,669.0001,295,157.0261,241,669.0001,295,0,0,0,0,148,241,669.0001,295,90,90,0,90,56,56,0,56,65,68.9,0,65,180,180,0,180,38,38,0,542.9999,542.9999,0
"1987-10",1869,1872.36,0,1869,478,478,0,400,400,0,400,53,163,673,298,56.3599,163,673.0001,298,0,0,0,0,53,163,673.0001,298,24,24,0,24,50,50,0,50,16,16,0,16,192,192,0,192,37,37,0,441,441,0
"1987-11",28,28,0,28,449,449,0,0,0,0,0,0,28,0,0,0,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,424,424,0
"1987-12",18,18,0,18,465,465,0,0,0,0,0,1,17,0,0,1,17,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,438,438,0
"1988-01",5,5,0,5,455,455,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,427,427,0
"1988-02",4,4,0,4,421,421,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,396,396,0
"1988-03",12,12,0,12,467,467,0,0,0,0,0,1,11,0,0,1,11,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,427,427,0
"1988-04",452,454.608,0,452,372,372,0,143,143,0,143,37,74,94,31,39.008,74,94,31,0,0,0,0,37,74,94,31,10,10.6,0,10,33,33,0,33,17,17,0,17,13,13,0,13,42,42,0,330,330,0
"1988-05",2898.0001,2911.3942,0,2898.0001,418,418,0,517,517,0,517,185,204,987.0001,188,196.0341,204,987.0001,188,0,0,0,0,185,204,987.0001,188,62,64.36,0,62,166,166,0,166,200,200,0,200,389,389,0,389,65,65,0,353,353,0
"1988-06",6211.0001,6210.9998,2e-04,6210.9998,541,541,0,1400,1400,0,1400,412,574,1113.0001,793.9999,412,574,1112.9999,793.9999,0,0,2e-04,0,412,574,1112.9999,793.9999,450,450,0,450,436,436,0,436,592,592,0,592,440,440,0,440,58,58,0,483,483,0
