Date,64_AGG_IrrigDemand,64_AGG_IrrigSupply,64_AGG_IrrigShortage,64_AGG_IrrigSupDirectFlow,64_AGG_MunDemand,64_AGG_MunSupply,64_AGG_MunShortage,6400522_D_IrrigDemand,6400522_D_IrrigSupply,6400522_D_IrrigShortage,6400522_D_IrrigSupDirectFlow,6400511_I_IrrigDemand,6400511_I_IrrigSupply,6400511_I_IrrigShortage,6400511_I_IrrigSupDirectFlow,6400525_IrrigDemand,6400525_IrrigSupply,6400525_IrrigShortage,6400525_IrrigSupDirectFlow,6400584_IrrigDemand,6400584_IrrigSupply,6400584_IrrigShortage,6400584_IrrigSupDirectFlow,6400520_IrrigDemand,6400520_IrrigSupply,6400520_IrrigShortage,6400520_IrrigSupDirectFlow,6400502_IrrigDemand,6400502_IrrigSupply,6400502_IrrigShortage,6400502_IrrigSupDirectFlow,6400524_IrrigDemand,6400524_IrrigSupply,6400524_IrrigShortage,6400524_IrrigSupDirectFlow,6400542_IrrigDemand,6400542_IrrigSupply,6400542_IrrigShortage,6400542_IrrigSupDirectFlow,6400533_IrrigDemand,6400533_IrrigSupply,6400533_IrrigShortage,6400533_IrrigSupDirectFlow,6400504_IrrigDemand,6400504_IrrigSupply,6400504_IrrigShortage,6400504_IrrigSupDirectFlow,6400516_IrrigDemand,6400516_IrrigSupply,6400516_IrrigShortage,6400516_IrrigSupDirectFlow,6400514_IrrigDemand,6400514_IrrigSupply,6400514_IrrigShortage,6400514_IrrigSupDirectFlow,6400599_IrrigDemand,6400599_IrrigSupply,6400599_IrrigShortage,6400599_IrrigSupDirectFlow,6400531_IrrigDemand,6400531_IrrigSupply,6400531_IrrigShortage,6400531_IrrigSupDirectFlow,6400508_IrrigDemand,6400508_IrrigSupply,6400508_IrrigShortage,6400508_IrrigSupDirectFlow,6400535_IrrigDemand,6400535_IrrigSupply,6400535_IrrigShortage,6400535_IrrigSupDirectFlow,6400503_IrrigDemand,6400503_IrrigSupply,6400503_IrrigShortage,6400503_IrrigSupDirectFlow,6400530_IrrigDemand,6400530_IrrigSupply,6400530_IrrigShortage,6400530_IrrigSupDirectFlow,6400528_IrrigDemand,6400528_IrrigSupply,6400528_IrrigShortage,6400528_IrrigSupDirectFlow
2001-05,24756.9998,24667.9046,128.0000,19537.9998,,,,1083.0000,1083.0000,0.0000,1083.0000,4866.0000,4866.0000,0.0000,0.0000,349.0000,349.0000,0.0000,349.0000,62.0000,0.0000,62.0000,0.0000,3186.0000,3186.0000,.0000,3186.0000,445.0000,445.0000,.0000,336.0000,482.0000,482.0000,0.0000,482.0000,48.0000,0.0000,48.0000,0.0000,2280.0000,2280.0117,0.0000,2280.0000,1834.0000,1834.0090,0.0000,1834.0000,1037.9999,1037.9999,0.0000,1037.9999,175.0000,175.0000,0.0000,147.0000,55.0000,37.0000,18.0000,0.0000,1562.0000,1562.0000,0.0000,1562.0000,1105.0000,1105.0000,0.0000,1105.0000,1679.9999,1679.9999,0.0000,1679.9999,279.0000,279.0000,0.0000,228.0000,1008.0000,1046.8840,0.0000,1008.0000,3220.0000,3220.0000,0.0000,3220.0000
2001-06,47765.9995,52210.9288,384.1204,36940.1598,,,,2078.0000,2158.7634,0.0000,2078.0000,8623.0000,9432.6807,0.0000,0.0000,508.0000,483.4781,24.5219,483.4781,112.0000,0.0000,112.0000,0.0000,4910.0000,5236.1504,0.0000,4910.0000,811.0000,810.9999,.0000,294.0000,1411.0000,1456.6473,0.0000,1411.0000,85.0000,0.0000,85.0000,0.0000,6405.0000,6920.3799,0.0000,6405.0000,1949.0000,3574.2251,0.0000,1949.0000,1602.0000,1675.5409,0.0000,1349.0000,320.0000,320.0000,0.0000,320.0000,251.0000,88.4015,162.5985,0.0000,2411.0000,2664.0059,0.0000,2411.0000,3038.0000,3264.9966,0.0000,3038.0000,3175.0000,3747.2646,0.0000,3175.0000,628.0000,628.8970,0.0000,374.0000,2737.0000,2832.2996,0.0000,2594.0000,6711.9995,6916.1978,0.0000,6148.6816
2001-07,55135.0005,55257.0776,1501.1678,32833.6383,,,,1393.0000,1566.5168,0.0000,1095.9999,10737.0000,11238.9453,0.0000,0.0000,441.0000,441.0000,0.0000,441.0000,103.0000,0.0000,103.0000,0.0000,6098.0005,6287.1270,0.0000,6098.0005,435.0000,435.0000,0.0000,224.0000,1825.0000,1893.9750,0.0000,1825.0000,72.0000,0.0000,72.0000,0.0000,7862.0000,8203.2842,0.0000,7862.0000,3736.9998,3736.9998,0.0000,0.0000,1578.0000,1578.0000,0.0000,1181.0000,327.0000,332.9151,0.0000,327.0000,375.0000,265.0000,110.0000,0.0000,2376.0000,2415.6201,0.0000,2376.0000,3555.0000,3555.0000,0.0000,0.0000,3049.0002,3351.8618,0.0000,3049.0002,878.0000,878.0000,0.0000,878.0000,2454.0000,2454.0000,0.0000,1123.0000,7840.0000,6623.8325,1216.1678,6353.6377
2001-08,58742.0011,58352.7477,1084.8241,35468.1549,,,,1592.0000,1721.3472,0.0000,1579.0000,10580.0000,10729.4580,0.0000,0.0000,509.0000,499.5941,9.4059,499.5941,117.0000,0.0000,117.0000,0.0000,6724.0000,6783.5327,0.0000,6723.9995,400.0000,400.0000,.0000,400.0000,2052.0000,2096.1851,0.0000,2052.0000,78.0000,0.0000,78.0000,0.0000,8721.0010,9007.2256,0.0000,8632.9854,4788.0005,4788.0005,.0002,0.0000,1616.0000,1616.0000,0.0000,1339.0000,298.0000,302.0187,0.0000,298.0000,369.0000,338.0000,31.0000,0.0000,2593.9998,2616.8040,0.0000,2593.9998,3869.0000,3735.9443,133.0555,0.0000,3123.0000,3123.0000,.0000,2623.9387,923.9999,923.9999,0.0000,923.9999,2628.0000,2628.0000,.0001,1447.9999,7760.0000,7043.6377,716.3623,6353.6377
2001-09,30826.9999,30871.9539,121.0002,20070.0001,,,,1214.0000,1214.0000,0.0000,1164.0001,5241.0000,5286.5034,0.0000,0.0000,303.0000,303.0000,.0000,303.0000,73.0000,0.0000,73.0000,0.0000,3309.0000,3309.0000,0.0000,2667.0000,166.0000,166.0000,0.0000,148.0000,1011.9999,1017.4946,0.0000,1011.9999,48.0000,0.0000,48.0000,0.0000,4175.0000,4289.9561,0.0000,4175.0000,3900.0000,3900.0000,.0000,2261.0000,958.0000,958.0000,.0000,647.0000,169.0000,169.0000,0.0000,125.0000,216.0000,216.0000,0.0000,0.0000,1727.0001,1727.0001,0.0000,1727.0001,1234.0000,1234.0000,0.0000,725.9999,1777.0000,1776.9999,.0001,1144.0000,345.0000,345.0000,0.0000,345.0000,1080.0001,1080.0001,.0000,211.0000,3879.9998,3879.9998,0.0000,3415.0000
2001-10,7609.0000,7975.5187,66.0000,5404.0001,,,,210.0000,222.9363,0.0000,32.0000,1145.0000,1309.6760,0.0000,0.0000,56.0000,67.8480,0.0000,56.0000,26.0000,0.0000,26.0000,0.0000,566.9999,634.3918,0.0000,114.0000,87.0000,87.0000,.0000,26.0000,90.0000,102.1628,0.0000,90.0000,40.0000,0.0000,40.0000,0.0000,735.0001,844.0644,0.0000,735.0001,1910.0000,1910.0022,0.0000,1910.0000,428.0000,428.0000,.0000,259.0000,96.0000,96.0000,0.0000,34.0000,33.0000,33.0000,0.0000,0.0000,433.0000,480.6952,0.0000,433.0000,183.0000,183.0000,0.0000,183.0000,441.0000,441.0000,0.0000,441.0000,114.0000,120.7419,0.0000,114.0000,172.0000,172.0000,0.0000,172.0000,843.0000,843.0000,.0000,805.0000
2001-11,535.0000,535.7374,0.0000,532.0000,,,,0.0000,0.0000,0.0000,0.0000,3.0000,3.3616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.3758,0.0000,3.0000,525.0000,525.0000,0.0000,525.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2001-12,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2002-01,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2002-02,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
2002-03,0.0000,.0000,0.0000,0.0000,,,,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
2002-04,22614.0000,22527.0840,87.0532,17086.9999,,,,1120.0000,1119.9999,.0001,1119.9999,5250.0000,5250.0000,0.0000,0.0000,149.0000,149.0000,0.0000,149.0000,26.0000,0.0000,26.0000,0.0000,1980.0000,1980.0000,0.0000,1980.0000,212.0000,212.0000,0.0000,105.0000,408.0000,408.0000,0.0000,408.0000,50.0000,0.0000,50.0000,0.0000,2483.0000,2483.0090,0.0000,2483.0000,1851.0000,1851.0044,0.0000,1851.0000,935.0000,935.1237,0.0000,935.0000,169.0000,169.0000,0.0000,108.0000,33.0000,21.9470,11.0530,0.0000,1174.0000,1174.0000,0.0000,1174.0000,624.0001,624.0001,0.0000,624.0001,1729.0000,1729.0000,.0000,1729.0000,211.0000,211.0000,0.0000,211.0000,1376.0000,1376.0000,0.0000,1376.0000,2834.0000,2834.0000,0.0000,2834.0000
2002-05,38743.9998,39158.2362,386.7683,30364.5053,,,,1486.0000,1487.1942,0.0000,1486.0000,6068.0000,6351.5439,0.0000,0.0000,572.9999,499.5941,73.4059,499.5941,90.0000,0.0000,90.0000,0.0000,5074.0000,5074.0005,0.0000,5074.0005,514.0000,514.0000,0.0000,208.0000,1203.9999,1203.9999,0.0000,1203.9999,67.0000,0.0000,67.0000,0.0000,4186.0005,4186.0220,0.0000,4186.0005,1823.0000,2123.7295,0.0000,1823.0000,1726.0000,1726.0000,0.0000,1726.0000,220.0000,220.0000,0.0000,100.0000,144.0000,144.0000,0.0000,0.0000,2904.0000,2904.0000,0.0000,2904.0000,1304.9999,1396.8544,0.0000,249.2730,2981.9998,2981.9998,0.0000,2981.9998,560.0000,560.0000,0.0000,560.0000,1307.9999,1431.6603,0.0000,1008.9999,6510.0000,6353.6377,156.3624,6353.6377
2002-06,48919.0000,54144.7797,412.5219,28295.4444,,,,1802.0000,1969.8209,0.0000,142.5710,9481.0000,10845.0762,0.0000,0.0000,660.0000,483.4781,176.5219,483.4781,148.0000,0.0000,148.0000,0.0000,5470.0000,5857.9326,0.0000,5470.0010,874.0000,874.0000,.0000,560.0000,1400.0000,1467.9080,0.0000,1400.0000,88.0000,0.0000,88.0000,0.0000,6548.0005,7075.0679,0.0000,6548.0005,1406.9999,3267.4619,0.0000,0.0000,1902.9999,2114.1028,0.0000,1803.0000,329.0000,329.0000,0.0000,202.0000,281.0000,298.6995,0.0000,0.0000,2502.0000,2764.4307,0.0000,2502.0000,2466.0000,2466.0000,0.0000,0.0000,3242.0000,3955.7803,0.0000,2346.7122,689.0000,689.2018,0.0000,689.0000,2412.9998,2412.9998,0.0000,0.0000,7216.0000,7273.8193,0.0000,6148.6816
2002-07,66630.0005,61042.6198,8005.0992,21596.9307,,,,1675.0001,1037.7601,637.2399,0.9377,11267.0010,12227.7988,0.0000,0.0000,568.0000,499.5941,68.4059,499.5941,143.0000,0.0000,143.0000,0.0000,6563.0000,4395.4292,2167.5706,363.4808,701.0000,328.0000,373.0000,0.0000,1979.9999,2150.6738,0.0000,1979.9999,93.0000,0.0000,93.0000,0.0000,8828.0000,9698.4424,0.0000,4908.6255,7021.0005,7021.0005,.0002,0.0000,1951.0000,2005.4546,0.0000,1834.0000,269.0000,269.0000,0.0000,46.0000,440.0000,381.3005,58.6994,0.0000,2837.0000,3184.5439,0.0000,2837.0000,4167.0000,4167.0000,.0002,0.0000,4001.0000,2457.2397,1543.7600,1844.6550,929.0000,942.8052,0.0000,929.0000,3101.0000,2506.0510,594.9491,0.0000,10095.9990,7770.5259,2325.4739,6353.6377
2002-08,43529.0004,40807.3748,3597.5202,19659.4627,,,,1019.0000,373.0000,646.0000,0.0000,5513.9995,6095.7402,0.0000,0.0000,408.0000,408.0000,0.0000,408.0000,60.0000,0.0000,60.0000,0.0000,4220.0005,1750.4803,2469.5195,1750.4803,267.0000,267.0000,.0000,222.0000,1428.0000,1427.9999,.0001,1019.5406,52.0000,0.0000,52.0000,0.0000,6475.0000,6606.4688,0.0000,4110.8809,6209.0000,6209.0000,.0001,631.7414,1145.9999,1150.3604,0.0000,1145.9999,202.0000,203.8513,0.0000,202.0000,338.0000,338.0000,0.0000,0.0000,1953.0000,2046.2518,0.0000,1953.0000,2398.0000,2397.9998,.0002,93.8195,2625.0000,2624.9998,.0001,1359.0000,575.0000,583.4087,0.0000,575.0000,2050.0000,1679.9999,370.0001,0.0000,6590.0005,6644.8140,0.0000,6188.0000
2002-09,30220.9997,30504.7264,1264.6924,23075.0429,,,,1074.0000,0.0000,1074.0000,0.0000,4977.0000,5268.1938,0.0000,0.0000,339.0000,339.0000,.0000,339.0000,79.0000,0.0000,79.0000,0.0000,3914.0002,3913.9998,.0005,3831.0430,200.0000,200.0000,0.0000,188.0000,1023.9999,1057.1255,0.0000,1023.9999,57.0000,0.0000,57.0000,0.0000,4160.0000,4406.7852,0.0000,4160.0000,900.0000,1752.8861,0.0000,900.0000,1200.0000,1222.8689,0.0000,1200.0000,207.0000,207.0000,0.0000,207.0000,200.0000,145.3081,54.6919,0.0000,1550.0000,1561.6758,0.0000,1550.0000,1545.0000,1545.0000,.0000,1154.0000,1831.0000,1831.0000,0.0000,1659.0000,372.0000,372.0000,0.0000,372.0000,1505.0000,1505.0000,0.0000,1505.0000,5086.9995,5176.8833,0.0000,4986.0000
2002-10,3019.0001,3158.3730,30.0000,2369.0001,,,,86.0000,86.0000,0.0000,86.0000,568.0000,649.7955,0.0000,0.0000,19.0000,22.7520,0.0000,19.0000,13.0000,0.0000,13.0000,0.0000,266.0000,303.6150,0.0000,266.0000,45.0000,45.0000,0.0000,33.0000,32.0000,36.2801,0.0000,32.0000,17.0000,0.0000,17.0000,0.0000,259.0000,297.7751,0.0000,259.0000,603.0001,603.0010,0.0000,603.0001,179.0000,179.0000,0.0000,179.0000,43.0000,43.0000,0.0000,43.0000,40.0000,40.0000,0.0000,0.0000,157.0000,157.0000,0.0000,157.0000,91.0000,91.0000,0.0000,91.0000,195.0000,195.0000,.0000,195.0000,54.0000,57.1542,0.0000,54.0000,55.0000,55.0000,0.0000,55.0000,297.0000,297.0000,0.0000,297.0000
2002-11,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2002-12,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2003-01,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2003-02,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
2003-03,506.0000,523.7114,5.0000,456.0000,,,,13.0000,13.0000,.0000,13.0000,45.0000,51.4239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,30.6339,0.0000,27.0000,20.0000,20.0000,0.0000,20.0000,4.0000,4.7850,0.0000,4.0000,5.0000,0.0000,5.0000,0.0000,71.0000,81.5600,0.0000,71.0000,86.0000,86.0005,0.0000,86.0000,40.0000,40.0000,0.0000,40.0000,11.0000,11.0000,0.0000,11.0000,0.0000,0.0000,0.0000,0.0000,48.0000,48.0000,0.0000,48.0000,10.0000,10.0000,0.0000,10.0000,15.0000,15.0000,0.0000,15.0000,25.0000,26.3080,0.0000,25.0000,7.0000,7.0000,0.0000,7.0000,79.0000,79.0000,0.0000,79.0000
2003-04,16647.9998,16646.3774,75.0000,11742.9998,,,,533.0000,533.0000,0.0000,533.0000,4753.0000,4753.0000,0.0000,0.0000,155.0000,155.0000,0.0000,155.0000,23.0000,0.0000,23.0000,0.0000,1384.9999,1384.9999,0.0000,1384.9999,236.0000,236.0000,0.0000,222.0000,250.0000,250.0000,0.0000,250.0000,45.0000,0.0000,45.0000,0.0000,2030.9999,2031.0066,0.0000,2030.9999,373.0000,440.9128,0.0000,373.0000,520.0000,525.4581,0.0000,513.0000,111.0000,111.0000,0.0000,92.0000,20.0000,13.0000,7.0000,0.0000,754.0000,754.0000,0.0000,754.0000,597.0000,597.0000,0.0000,597.0000,1683.0000,1683.0000,.0000,1683.0000,172.0000,172.0000,0.0000,148.0000,730.0000,730.0000,0.0000,730.0000,2277.0000,2277.0000,0.0000,2277.0000
2003-05,34652.0005,34612.8551,197.6263,29242.0005,,,,1539.0000,1539.0000,0.0000,1539.0000,5016.0000,5016.0000,0.0000,0.0000,495.0000,495.0000,0.0000,495.0000,83.0000,0.0000,83.0000,0.0000,4217.0000,4217.0000,0.0000,4217.0000,438.0000,438.0000,.0000,329.0000,1003.0000,1003.0000,0.0000,1003.0000,48.0000,0.0000,48.0000,0.0000,4868.0000,4868.0244,0.0000,4868.0000,872.0000,946.3297,0.0000,872.0000,1243.0000,1243.0000,0.0000,1243.0000,203.0000,203.0000,0.0000,175.0000,75.0000,8.3737,66.6263,0.0000,2528.0002,2528.0002,0.0000,2528.0002,1095.0000,1095.0000,0.0000,1095.0000,2946.0002,2946.0002,0.0000,2946.0002,246.0000,246.0000,.0000,195.0000,2177.0000,2261.1267,0.0000,2177.0000,5560.0000,5560.0000,0.0000,5560.0000
2003-06,35901.9999,39283.2642,240.0001,28645.9996,,,,1596.0000,1658.1261,0.0000,1596.0000,5775.0000,6317.0728,0.0000,0.0000,394.0000,394.0000,0.0000,394.0000,86.0000,0.0000,86.0000,0.0000,3713.0000,3959.6548,0.0000,3713.0000,517.0000,516.9999,.0001,0.0000,1213.0000,1252.2032,0.0000,1213.0000,53.0000,0.0000,53.0000,0.0000,5379.0000,5811.8779,0.0000,5379.0000,1547.0001,2364.2444,0.0000,1547.0001,1156.0000,1244.4425,0.0000,903.0000,234.0000,234.0000,0.0000,234.0000,175.0000,74.0000,101.0000,0.0000,1859.0000,2054.1619,0.0000,1859.0000,1695.0000,1937.0160,0.0000,1695.0000,2321.0000,2739.0588,0.0000,2321.0000,304.0000,330.1246,0.0000,50.0000,2328.0002,2384.0537,0.0000,2185.0000,5556.9995,6012.2275,0.0000,5556.9995
2003-07,67991.0006,66154.4094,4868.6729,37624.9991,,,,1837.0000,2077.9353,0.0000,252.1639,12959.0000,13564.6191,0.0000,0.0000,597.0000,499.5941,97.4059,499.5941,138.0000,0.0000,138.0000,0.0000,7900.0000,8144.9585,0.0000,7900.0010,517.0000,556.4626,0.0000,306.0000,2504.0000,2554.4568,0.0000,2444.7827,95.0000,0.0000,95.0000,0.0000,10716.0000,10860.9697,0.0000,8632.9854,717.9999,1728.2106,0.0000,0.0000,2034.0001,2034.0001,.0001,1637.0000,413.0000,420.4052,0.0000,413.0000,490.0000,265.0000,225.0000,0.0000,3229.0000,3355.7373,0.0000,3000.0239,4549.0000,3682.3601,866.6399,0.0000,3957.9998,4519.3271,0.0000,2856.8105,1120.0000,1120.0000,0.0000,1120.0000,3539.9998,3539.9998,0.0000,2209.0000,10677.0010,7230.3730,3446.6270,6353.6377
2003-08,54135.0018,54082.0575,609.0561,33439.9996,,,,1454.0000,1466.0044,0.0000,1441.0001,11944.0010,12112.7256,0.0000,0.0000,411.0000,411.0000,0.0000,411.0000,114.0000,0.0000,114.0000,0.0000,6466.0000,6523.2485,0.0000,6465.9990,428.0000,427.9999,.0001,427.9999,1877.0000,1917.4149,0.0000,1877.0000,82.0000,0.0000,82.0000,0.0000,7721.0005,7974.3979,0.0000,7721.0005,1782.0000,1782.0000,0.0000,0.0000,1630.0000,1630.0000,0.0000,1353.0000,306.0000,310.1992,0.0000,306.0000,376.0000,338.0000,38.0000,0.0000,2288.0000,2308.1223,0.0000,2288.0000,4111.0000,3735.9443,375.0558,0.0000,2976.0000,2976.0000,.0000,2850.0000,994.0001,994.0001,0.0000,994.0001,2265.0002,2265.0002,.0001,1085.0000,6910.0000,6910.0000,.0001,6220.0000
2003-09,21951.0000,21960.0881,104.0001,12130.0002,,,,924.0000,924.0000,0.0000,874.0000,4322.0000,4359.6846,0.0000,0.0000,275.0000,275.0000,.0000,275.0000,57.0000,0.0000,57.0000,0.0000,2402.0000,2402.0000,0.0000,1760.0000,164.0000,164.0000,.0000,146.0000,629.0000,632.2617,0.0000,629.0000,47.0000,0.0000,47.0000,0.0000,2617.0000,2689.1418,0.0000,2617.0000,1844.0000,1844.0000,.0000,205.0000,732.0000,732.0000,0.0000,421.0000,131.0000,131.0000,0.0000,87.0000,216.0000,216.0000,0.0000,0.0000,1329.0000,1329.0000,0.0000,1329.0000,1201.0000,1201.0000,0.0000,693.0000,1241.0000,1241.0000,0.0000,608.0000,335.0000,335.0000,0.0000,335.0000,869.0000,869.0000,0.0000,0.0000,2616.0000,2616.0000,0.0000,2151.0002
2003-10,6636.0000,7042.4720,94.0000,3699.0001,,,,178.0000,184.8431,0.0000,0.0000,1849.0000,2115.1970,0.0000,0.0000,34.0000,40.8720,0.0000,34.0000,36.0000,0.0000,36.0000,0.0000,581.0000,650.4242,0.0000,128.0000,146.0000,146.0000,.0000,85.0000,67.0000,75.8990,0.0000,67.0000,58.0000,0.0000,58.0000,0.0000,438.0000,502.8630,0.0000,438.0000,801.0000,801.0033,0.0000,801.0000,556.0000,556.0000,0.0000,387.0000,133.0000,133.0000,0.0000,71.0000,33.0000,33.0000,0.0000,0.0000,278.0000,314.5396,0.0000,278.0000,293.0000,293.0000,0.0000,293.0000,261.0000,261.0000,.0000,261.0000,171.0000,181.1129,0.0000,171.0000,101.0000,131.7179,0.0000,101.0000,622.0000,622.0000,.0000,584.0001
