Date,39_AGG_IrrigDemand,39_AGG_IrrigSupply,39_AGG_IrrigShortage,39_AGG_IrrigSupDirectFlow,39_AGG_MunDemand,39_AGG_MunSupply,39_AGG_MunShortage,39_ADC041_IrrigDemand,39_ADC045_IrrigDemand,39_ADC041_IrrigSupply,39_ADC045_IrrigSupply,39_ADC041_IrrigShortage,39_ADC045_IrrigShortage,39_ADC041_IrrigSupDirectFlow,39_ADC045_IrrigSupDirectFlow,3900563_I_IrrigDemand,3900563_I_IrrigSupply,3900563_I_IrrigShortage,3900563_I_IrrigSupDirectFlow,3903505_I_IrrigDemand,3903505_I_IrrigSupply,3903505_I_IrrigShortage,3903505_I_IrrigSupDirectFlow
2000-06,10104.0002,9903.6503,200.3500,5588.0000,,,,3917.0000,1671.0000,3917.0000,1671.0000,0.0000,0.0000,3917.0000,1671.0000,1692.0000,1491.6500,200.3500,0.0000,2824.0002,2824.0002,0.0000,0.0000
2000-07,10532.0002,9333.5177,1198.4822,4638.6848,,,,3869.0002,1335.0000,3303.6848,1335.0000,565.3152,0.0000,3303.6848,1335.0000,2218.0000,1765.4396,452.5603,0.0000,3110.0000,2929.3933,180.6067,0.0000
2000-08,8574.9999,7555.3533,1019.6465,3538.6499,,,,2755.9998,1025.0000,2513.6499,1025.0000,242.3500,0.0000,2513.6499,1025.0000,1772.0001,1289.0212,482.9789,0.0000,3022.0000,2727.6821,294.3176,0.0000
2000-09,4945.0000,4989.5222,0.0000,2629.0000,,,,1879.0000,750.0000,1879.0000,750.0000,0.0000,0.0000,1879.0000,750.0000,932.0000,958.8544,0.0000,0.0000,1384.0000,1401.6678,0.0000,0.0000
2000-10,3020.0000,3041.0536,0.0000,2110.0000,,,,1500.0000,610.0000,1500.0000,610.0000,0.0000,0.0000,1500.0000,610.0000,387.0000,398.0946,0.0000,0.0000,523.0000,532.9590,0.0000,0.0000
2000-11,181.0000,181.0000,0.0000,44.0000,,,,37.0000,7.0000,37.0000,7.0000,0.0000,0.0000,37.0000,7.0000,59.0000,59.0000,0.0000,0.0000,78.0000,78.0000,0.0000,0.0000
2000-12,871.0000,871.0000,0.0000,29.0000,,,,25.0000,4.0000,25.0000,4.0000,0.0000,0.0000,25.0000,4.0000,362.0000,362.0000,0.0000,0.0000,480.0000,480.0000,0.0000,0.0000
2001-01,850.0000,850.0000,0.0000,8.0000,,,,4.0000,4.0000,4.0000,4.0000,0.0000,0.0000,4.0000,4.0000,362.0000,362.0000,0.0000,0.0000,480.0000,480.0000,0.0000,0.0000
2001-02,973.0001,973.0001,0.0000,8.0000,,,,5.0000,3.0000,5.0000,3.0000,0.0000,0.0000,5.0000,3.0000,415.0000,415.0000,0.0000,0.0000,550.0001,550.0001,0.0000,0.0000
2001-03,1218.0000,1219.3200,0.0000,90.0000,,,,42.0000,48.0000,43.3200,48.0000,0.0000,0.0000,42.0000,48.0000,485.0000,485.0000,0.0000,0.0000,643.0000,643.0000,0.0000,0.0000
2001-04,3245.0000,3273.2280,0.0000,529.0000,,,,237.0000,292.0000,251.0200,292.0000,0.0000,0.0000,237.0000,292.0000,488.0000,502.2080,0.0000,0.0000,2228.0000,2228.0000,0.0000,0.0000
2001-05,7972.0001,8001.4956,0.0000,4402.0000,,,,2972.0000,1430.0000,2972.0000,1430.0000,0.0000,0.0000,2972.0000,1430.0000,1020.0001,1049.4956,0.0000,0.0000,2550.0000,2550.0000,0.0000,0.0000
2001-06,9677.0000,9483.9464,193.0537,5357.0000,,,,3750.0000,1607.0000,3750.0000,1607.0000,0.0000,0.0000,3750.0000,1607.0000,1620.0000,1426.9464,193.0536,0.0000,2700.0000,2700.0000,.0001,0.0000
2001-07,8744.0001,8581.2148,261.7360,4322.0000,,,,3213.0000,1109.0000,3213.0000,1109.0000,0.0000,0.0000,3213.0000,1109.0000,1842.0001,1580.2639,261.7360,0.0000,2580.0000,2678.9509,0.0000,0.0000
2001-08,7305.0004,7168.9302,136.0702,3143.0002,,,,2289.0002,854.0000,2289.0002,854.0000,0.0000,0.0000,2289.0002,854.0000,1470.0001,1333.9297,136.0702,0.0000,2692.0000,2692.0002,0.0000,0.0000
2001-09,5206.9999,5234.6157,.0002,2613.9999,,,,1928.9999,685.0000,1928.9999,685.0000,0.0000,0.0000,1928.9999,685.0000,955.0000,982.6159,0.0000,0.0000,1638.0000,1637.9999,.0002,0.0000
2001-10,2303.0000,2319.1588,0.0000,1617.0000,,,,1167.0000,450.0000,1167.0000,450.0000,0.0000,0.0000,1167.0000,450.0000,290.0000,298.3860,0.0000,0.0000,396.0000,403.7729,0.0000,0.0000
2001-11,308.0000,308.0000,0.0000,41.0000,,,,18.0000,23.0000,18.0000,23.0000,0.0000,0.0000,18.0000,23.0000,115.0000,115.0000,0.0000,0.0000,152.0000,152.0000,0.0000,0.0000
2001-12,822.0000,822.0000,0.0000,25.0000,,,,18.0000,7.0000,18.0000,7.0000,0.0000,0.0000,18.0000,7.0000,343.0000,343.0000,0.0000,0.0000,454.0000,454.0000,0.0000,0.0000
2002-01,955.0000,955.0000,0.0000,25.0000,,,,18.0000,7.0000,18.0000,7.0000,0.0000,0.0000,18.0000,7.0000,400.0000,400.0000,0.0000,0.0000,530.0000,530.0000,0.0000,0.0000
2002-02,696.0000,696.0000,0.0000,31.0000,,,,17.0000,14.0000,17.0000,14.0000,0.0000,0.0000,17.0000,14.0000,286.0000,286.0000,0.0000,0.0000,379.0000,379.0000,0.0000,0.0000
2002-03,1349.0000,1349.0000,0.0000,33.0000,,,,18.0000,15.0000,18.0000,15.0000,0.0000,0.0000,18.0000,15.0000,506.0000,506.0000,0.0000,0.0000,810.0000,810.0000,0.0000,0.0000
2002-04,3403.0000,3416.7356,0.0000,772.0000,,,,488.0000,284.0000,488.0000,284.0000,0.0000,0.0000,488.0000,284.0000,475.0000,488.7356,0.0000,0.0000,2156.0000,2156.0000,0.0000,0.0000
2002-05,8229.0002,8256.4715,.0001,4048.0001,,,,2708.0002,1339.9999,2708.0002,1339.9999,0.0000,0.0000,2708.0002,1339.9999,950.0001,977.4714,0.0000,0.0000,3231.0000,3231.0000,.0001,0.0000
2002-06,10299.9998,10104.1515,195.8485,5698.9999,,,,3992.0000,1706.9999,3992.0000,1706.9999,0.0000,0.0000,3992.0000,1706.9999,1722.9999,1527.1516,195.8483,0.0000,2878.0000,2878.0000,.0001,0.0000
2002-07,9603.0000,7850.2300,1861.8843,3324.5210,,,,3519.0000,1217.0000,2107.5210,1217.0000,1411.4789,0.0000,2107.5210,1217.0000,2022.0000,1571.5945,450.4054,0.0000,2845.0000,2954.1145,0.0000,0.0000
2002-08,6592.9999,6324.4751,334.1216,3098.0000,,,,2256.0000,842.0000,2256.0000,842.0000,0.0000,0.0000,2256.0000,842.0000,1447.9999,1113.8784,334.1216,0.0000,2047.0000,2112.5967,0.0000,0.0000
2002-09,4155.0001,4193.3472,0.0000,2162.0002,,,,1614.0001,548.0001,1614.0001,548.0001,0.0000,0.0000,1614.0001,548.0001,801.9999,825.0952,0.0000,0.0000,1191.0000,1206.2518,0.0000,0.0000
2002-10,1184.0000,1191.0407,0.0000,880.0000,,,,475.0000,405.0000,475.0000,405.0000,0.0000,0.0000,475.0000,405.0000,127.0000,130.5761,0.0000,0.0000,177.0000,180.4646,0.0000,0.0000
2002-11,193.0000,193.0000,0.0000,46.0000,,,,30.0000,16.0000,30.0000,16.0000,0.0000,0.0000,30.0000,16.0000,63.0000,63.0000,0.0000,0.0000,84.0000,84.0000,0.0000,0.0000
2002-12,560.0000,560.0000,0.0000,55.0000,,,,31.0000,24.0000,31.0000,24.0000,0.0000,0.0000,31.0000,24.0000,217.0000,217.0000,0.0000,0.0000,288.0000,288.0000,0.0000,0.0000
2003-01,555.0000,555.0000,0.0000,55.0000,,,,31.0000,24.0000,31.0000,24.0000,0.0000,0.0000,31.0000,24.0000,215.0000,215.0000,0.0000,0.0000,285.0000,285.0000,0.0000,0.0000
2003-02,1240.0000,1240.0000,0.0000,44.0000,,,,28.0000,16.0000,28.0000,16.0000,0.0000,0.0000,28.0000,16.0000,514.0000,514.0000,0.0000,0.0000,682.0000,682.0000,0.0000,0.0000
2003-03,1095.0000,1095.0000,0.0000,60.0000,,,,36.0000,24.0000,36.0000,24.0000,0.0000,0.0000,36.0000,24.0000,445.0000,445.0000,0.0000,0.0000,590.0000,590.0000,0.0000,0.0000
2003-04,3822.0000,3847.6043,0.0000,683.0000,,,,296.0000,387.0000,305.1600,387.0000,0.0000,0.0000,296.0000,387.0000,572.0000,588.4443,0.0000,0.0000,2567.0000,2567.0000,0.0000,0.0000
2003-05,8451.0000,8480.6018,0.0000,4550.0002,,,,3110.0000,1440.0000,3110.0002,1440.0000,0.0000,0.0000,3110.0002,1440.0000,1027.0000,1056.6016,0.0000,0.0000,2874.0000,2874.0000,0.0000,0.0000
2003-06,10494.0001,10285.7463,208.2538,5810.0001,,,,4067.0000,1743.0001,4067.0000,1743.0001,0.0000,0.0000,4067.0000,1743.0001,1757.0000,1548.7462,208.2538,0.0000,2927.0000,2927.0000,0.0000,0.0000
2003-07,11995.0005,11508.6807,622.2815,5923.0005,,,,4406.0005,1517.0000,4406.0005,1517.0000,0.0000,0.0000,4406.0005,1517.0000,2527.0000,1904.7185,622.2815,0.0000,3545.0000,3680.9617,0.0000,0.0000
2003-08,8416.0001,7809.2467,690.1841,3733.7832,,,,2883.0000,1071.0000,2662.7832,1071.0000,220.2169,0.0000,2662.7832,1071.0000,1850.0001,1380.0328,469.9672,0.0000,2612.0000,2695.4307,0.0000,0.0000
2003-09,4756.0001,4800.1824,0.0000,2474.0001,,,,1850.0000,624.0001,1850.0000,624.0001,0.0000,0.0000,1850.0000,624.0001,918.0000,944.6423,0.0000,0.0000,1364.0000,1381.5400,0.0000,0.0000
2003-10,5191.0002,4879.2910,348.2618,3279.7384,,,,2588.0000,1040.0001,2239.7383,1040.0001,348.2618,0.0000,2239.7383,1040.0001,667.0000,686.1914,0.0000,0.0000,896.0001,913.3611,0.0000,0.0000
2003-11,693.0000,693.0000,0.0000,200.0000,,,,100.0000,100.0000,100.0000,100.0000,0.0000,0.0000,100.0000,100.0000,193.0000,193.0000,0.0000,0.0000,300.0000,300.0000,0.0000,0.0000
2003-12,132.0000,132.0000,0.0000,39.0000,,,,31.0000,8.0000,31.0000,8.0000,0.0000,0.0000,31.0000,8.0000,40.0000,40.0000,0.0000,0.0000,53.0000,53.0000,0.0000,0.0000
2004-01,794.0000,794.0000,0.0000,38.0000,,,,31.0000,7.0000,31.0000,7.0000,0.0000,0.0000,31.0000,7.0000,325.0000,325.0000,0.0000,0.0000,431.0000,431.0000,0.0000,0.0000
2004-02,360.0000,360.0000,0.0000,37.0000,,,,29.0000,8.0000,29.0000,8.0000,0.0000,0.0000,29.0000,8.0000,139.0000,139.0000,0.0000,0.0000,184.0000,184.0000,0.0000,0.0000
2004-03,4374.0000,3872.4923,506.4879,347.0000,,,,163.0000,184.0000,167.9800,184.0000,0.0000,0.0000,163.0000,184.0000,1483.0000,976.5123,506.4879,0.0000,2544.0000,2544.0000,0.0000,0.0000
2004-04,3155.0000,3166.3741,0.0000,502.0000,,,,218.0000,284.0000,218.0000,284.0000,0.0000,0.0000,218.0000,284.0000,410.0000,421.3741,0.0000,0.0000,2243.0000,2243.0000,0.0000,0.0000
2004-05,9058.9999,9087.7343,0.0000,4546.0001,,,,3146.0000,1400.0001,3146.0000,1400.0001,0.0000,0.0000,3146.0000,1400.0001,997.0001,1025.7341,0.0000,0.0000,3515.9998,3516.0000,0.0000,0.0000
2004-06,9338.0000,9172.1409,165.8591,5110.9998,,,,3575.0000,1536.0000,3574.9998,1536.0000,.0002,0.0000,3574.9998,1536.0000,1545.0000,1379.1411,165.8589,0.0000,2682.0000,2682.0000,0.0000,0.0000
2004-07,9226.9998,9038.9482,291.9377,4568.0000,,,,3393.9998,1174.0000,3394.0000,1174.0000,0.0000,0.0000,3394.0000,1174.0000,1947.0000,1655.0623,291.9377,0.0000,2712.0000,2815.8860,0.0000,0.0000
2004-08,7115.0001,6929.8322,255.6736,3346.9999,,,,2439.0000,907.9999,2439.0000,907.9999,0.0000,0.0000,2439.0000,907.9999,1563.0001,1307.3264,255.6736,0.0000,2205.0000,2275.5059,0.0000,0.0000
2004-09,4001.9999,4025.7197,0.0000,2061.9999,,,,1542.9999,519.0001,1542.9999,519.0001,0.0000,0.0000,1542.9999,519.0001,765.0000,787.1216,0.0000,0.0000,1175.0000,1176.5981,0.0000,0.0000
2004-10,1777.0000,1789.1956,0.0000,1250.0000,,,,863.0000,387.0000,863.0000,387.0000,0.0000,0.0000,863.0000,387.0000,223.0000,229.5449,0.0000,0.0000,304.0000,309.6507,0.0000,0.0000
2004-11,201.0000,201.0000,0.0000,57.0000,,,,30.0000,27.0000,30.0000,27.0000,0.0000,0.0000,30.0000,27.0000,62.0000,62.0000,0.0000,0.0000,82.0000,82.0000,0.0000,0.0000
2004-12,526.0000,526.0000,0.0000,38.0000,,,,31.0000,7.0000,31.0000,7.0000,0.0000,0.0000,31.0000,7.0000,210.0000,210.0000,0.0000,0.0000,278.0000,278.0000,0.0000,0.0000
2005-01,972.0000,972.0000,0.0000,38.0000,,,,31.0000,7.0000,31.0000,7.0000,0.0000,0.0000,31.0000,7.0000,402.0000,402.0000,0.0000,0.0000,532.0000,532.0000,0.0000,0.0000
2005-02,51.0000,51.0000,0.0000,35.0000,,,,28.0000,7.0000,28.0000,7.0000,0.0000,0.0000,28.0000,7.0000,7.0000,7.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000
2005-03,1095.0000,1095.0000,0.0000,48.0000,,,,31.0000,17.0000,31.0000,17.0000,0.0000,0.0000,31.0000,17.0000,437.0000,437.0000,0.0000,0.0000,610.0000,610.0000,0.0000,0.0000
2005-04,2265.0000,2273.7000,0.0000,321.0000,,,,145.0000,176.0000,153.7000,176.0000,0.0000,0.0000,145.0000,176.0000,410.0000,410.0000,0.0000,0.0000,1534.0000,1534.0000,0.0000,0.0000
2005-05,7702.0000,7728.4207,0.0000,4506.0000,,,,3216.0000,1290.0000,3216.0000,1290.0000,0.0000,0.0000,3216.0000,1290.0000,917.0000,943.4207,0.0000,0.0000,2279.0000,2279.0000,0.0000,0.0000
2005-06,8880.0000,8792.7688,87.2313,4782.0000,,,,3461.0000,1321.0000,3461.0000,1321.0000,0.0000,0.0000,3461.0000,1321.0000,1327.0000,1239.7688,87.2313,0.0000,2771.0000,2771.0000,0.0000,0.0000
2005-07,9072.0001,8920.7334,254.3857,4473.0001,,,,3325.0000,1148.0001,3325.0000,1148.0001,0.0000,0.0000,3325.0000,1148.0001,1907.0000,1652.6144,254.3857,0.0000,2692.0000,2795.1189,0.0000,0.0000
2005-08,6382.9999,6437.7120,8.1615,3028.9998,,,,2220.9998,808.0000,2220.9998,808.0000,0.0000,0.0000,2220.9998,808.0000,1388.0000,1379.8385,8.1615,0.0000,1966.0001,2028.8738,0.0000,0.0000
2005-09,5138.9999,5163.5796,0.0000,2397.0000,,,,1808.0000,589.0000,1808.0000,589.0000,0.0000,0.0000,1808.0000,589.0000,849.9999,874.5796,0.0000,0.0000,1892.0000,1892.0000,0.0000,0.0000
2005-10,2760.0000,2775.3033,0.0000,2110.0000,,,,1637.0000,473.0000,1637.0000,473.0000,0.0000,0.0000,1637.0000,473.0000,275.0000,282.9522,0.0000,0.0000,375.0000,382.3510,0.0000,0.0000
2005-11,957.0001,957.0001,0.0000,21.0000,,,,7.0000,14.0000,7.0000,14.0000,0.0000,0.0000,7.0000,14.0000,357.0000,357.0000,0.0000,0.0000,579.0001,579.0001,0.0000,0.0000
2005-12,417.0000,417.0000,0.0000,10.0000,,,,8.0000,2.0000,8.0000,2.0000,0.0000,0.0000,8.0000,2.0000,175.0000,175.0000,0.0000,0.0000,232.0000,232.0000,0.0000,0.0000
2006-01,10.0000,10.0000,0.0000,10.0000,,,,8.0000,2.0000,8.0000,2.0000,0.0000,0.0000,8.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2006-02,8.0000,8.0000,0.0000,8.0000,,,,7.0000,1.0000,7.0000,1.0000,0.0000,0.0000,7.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2006-03,14.0000,14.0000,0.0000,14.0000,,,,8.0000,6.0000,8.0000,6.0000,0.0000,0.0000,8.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2006-04,2855.0000,2880.1376,0.0000,472.0000,,,,212.0000,260.0000,224.5200,260.0000,0.0000,0.0000,212.0000,260.0000,433.0000,445.6176,0.0000,0.0000,1950.0000,1950.0000,0.0000,0.0000
2006-05,8088.9999,8119.5461,0.0000,4410.0000,,,,2930.0000,1480.0000,2930.0000,1480.0000,0.0000,0.0000,2930.0000,1480.0000,1052.9999,1083.5461,0.0000,0.0000,2626.0000,2626.0000,0.0000,0.0000
2006-06,10233.9998,10040.5024,193.4973,5659.9998,,,,3966.9998,1693.0000,3966.9998,1693.0000,0.0000,0.0000,3966.9998,1693.0000,1713.0000,1519.5027,193.4973,0.0000,2861.0000,2861.0000,0.0000,0.0000
2006-07,9096.0001,8932.3881,266.2576,4523.0000,,,,3313.0000,1210.0000,3313.0000,1210.0000,0.0000,0.0000,3313.0000,1210.0000,1900.0001,1633.7423,266.2576,0.0000,2673.0000,2775.6458,0.0000,0.0000
2006-08,6659.0000,6643.7870,62.5536,3175.0000,,,,2217.0000,958.0000,2217.0000,958.0000,0.0000,0.0000,2217.0000,958.0000,1423.0000,1360.4464,62.5536,0.0000,2061.0000,2108.3406,0.0000,0.0000
2006-09,3862.0000,3893.4952,0.0000,2236.0001,,,,1609.0000,627.0001,1609.0000,627.0001,0.0000,0.0000,1609.0000,627.0001,653.0000,671.9793,0.0000,0.0000,972.9999,985.5159,0.0000,0.0000
2006-10,2593.9999,2593.9999,0.0000,952.9999,,,,611.9999,341.0000,611.9999,341.0000,0.0000,0.0000,611.9999,341.0000,591.0000,591.0000,0.0000,0.0000,1050.0000,1050.0000,0.0000,0.0000
2006-11,39.0000,39.0000,0.0000,39.0000,,,,20.0000,19.0000,20.0000,19.0000,0.0000,0.0000,20.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2006-12,435.0000,435.0000,0.0000,28.0000,,,,21.0000,7.0000,21.0000,7.0000,0.0000,0.0000,21.0000,7.0000,175.0000,175.0000,0.0000,0.0000,232.0000,232.0000,0.0000,0.0000
2007-01,27.0000,27.0000,0.0000,27.0000,,,,19.0000,8.0000,19.0000,8.0000,0.0000,0.0000,19.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2007-02,309.0000,309.0000,0.0000,25.0000,,,,18.0000,7.0000,18.0000,7.0000,0.0000,0.0000,18.0000,7.0000,107.0000,107.0000,0.0000,0.0000,177.0000,177.0000,0.0000,0.0000
2007-03,348.0000,348.0000,0.0000,46.0000,,,,30.0000,16.0000,30.0000,16.0000,0.0000,0.0000,30.0000,16.0000,108.0000,108.0000,0.0000,0.0000,194.0000,194.0000,0.0000,0.0000
2007-04,3616.0000,3631.1429,0.0000,767.0000,,,,400.0000,367.0000,400.0000,367.0000,0.0000,0.0000,400.0000,367.0000,527.0000,542.1429,0.0000,0.0000,2322.0000,2322.0000,0.0000,0.0000
2007-05,7952.9998,7980.3651,0.0000,4218.9999,,,,2899.0000,1319.9999,2899.0000,1319.9999,0.0000,0.0000,2899.0000,1319.9999,942.9999,970.3652,0.0000,0.0000,2791.0000,2791.0000,0.0000,0.0000
2007-06,10126.0002,9939.2482,186.7522,5604.0002,,,,3925.0002,1679.0000,3925.0002,1679.0000,0.0000,0.0000,3925.0002,1679.0000,1695.0000,1508.2479,186.7522,0.0000,2827.0000,2827.0000,0.0000,0.0000
2007-07,9796.0002,9591.3456,315.8784,4833.0000,,,,3594.0000,1239.0000,3594.0000,1239.0000,0.0000,0.0000,3594.0000,1239.0000,2063.0000,1747.1215,315.8784,0.0000,2900.0002,3011.2241,0.0000,0.0000
2007-08,7535.9999,7232.0278,320.4896,3451.6499,,,,2522.0002,938.0000,2513.6499,938.0000,8.3501,0.0000,2513.6499,938.0000,1621.9999,1309.8606,312.1395,0.0000,2453.9998,2470.5173,0.0000,0.0000
2007-09,4395.0000,4395.0000,.0000,2131.0000,,,,1741.0000,390.0000,1741.0000,390.0000,0.0000,0.0000,1741.0000,390.0000,693.0000,693.0000,0.0000,0.0000,1571.0000,1571.0000,.0000,0.0000
2007-10,2453.0000,2470.4953,0.0000,1703.0000,,,,1213.0000,490.0000,1213.0000,490.0000,0.0000,0.0000,1213.0000,490.0000,317.0000,326.0703,0.0000,0.0000,433.0000,441.4249,0.0000,0.0000
2007-11,63.0000,63.0000,0.0000,58.0000,,,,29.0000,29.0000,29.0000,29.0000,0.0000,0.0000,29.0000,29.0000,2.0000,2.0000,0.0000,0.0000,3.0000,3.0000,0.0000,0.0000
2007-12,1067.9999,1067.9999,0.0000,22.0000,,,,14.0000,8.0000,14.0000,8.0000,0.0000,0.0000,14.0000,8.0000,450.0000,450.0000,0.0000,0.0000,595.9999,595.9999,0.0000,0.0000
2008-01,26.0000,26.0000,0.0000,26.0000,,,,18.0000,8.0000,18.0000,8.0000,0.0000,0.0000,18.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2008-02,337.0000,337.0000,0.0000,22.0000,,,,15.0000,7.0000,15.0000,7.0000,0.0000,0.0000,15.0000,7.0000,107.0000,107.0000,0.0000,0.0000,208.0000,208.0000,0.0000,0.0000
2008-03,268.0000,268.0000,0.0000,20.0000,,,,17.0000,3.0000,17.0000,3.0000,0.0000,0.0000,17.0000,3.0000,85.0000,85.0000,0.0000,0.0000,163.0000,163.0000,0.0000,0.0000
2008-04,2553.0000,2553.0000,0.0000,380.0000,,,,184.0000,196.0000,184.0000,196.0000,0.0000,0.0000,184.0000,196.0000,410.0000,410.0000,0.0000,0.0000,1763.0000,1763.0000,0.0000,0.0000
2008-05,6875.0000,6896.8325,0.0000,4261.0000,,,,3114.0000,1147.0000,3114.0000,1147.0000,0.0000,0.0000,3114.0000,1147.0000,755.0000,776.8325,0.0000,0.0000,1859.0000,1859.0000,0.0000,0.0000
2008-06,9904.0002,9750.6541,153.3465,4896.0005,,,,3425.0002,1471.0000,3425.0005,1471.0000,0.0000,0.0000,3425.0005,1471.0000,1478.0000,1324.6536,153.3465,0.0000,3530.0000,3530.0000,0.0000,0.0000
2008-07,9487.0000,9210.0721,279.0120,4524.0002,,,,3363.0000,1161.0000,3363.0002,1161.0000,0.0000,0.0000,3363.0002,1161.0000,1932.0000,1652.9879,279.0120,0.0000,3031.0000,3033.0840,0.0000,0.0000
2008-08,7536.9998,7508.3149,98.0018,3847.9998,,,,2964.9998,883.0000,2964.9998,883.0000,0.0000,0.0000,2964.9998,883.0000,1525.0000,1426.9983,98.0018,0.0000,2164.0000,2233.3169,0.0000,0.0000
2008-09,4924.9999,4949.1458,0.0000,2734.0000,,,,2167.0000,567.0000,2167.0000,567.0000,0.0000,0.0000,2167.0000,567.0000,835.0000,859.1459,0.0000,0.0000,1355.9999,1355.9999,0.0000,0.0000
2008-10,2017.9999,2031.2169,0.0000,1447.9999,,,,1067.9999,380.0000,1067.9999,380.0000,0.0000,0.0000,1067.9999,380.0000,242.0000,248.9016,0.0000,0.0000,328.0000,334.3155,0.0000,0.0000
2008-11,947.0000,947.0000,0.0000,70.0000,,,,14.0000,56.0000,14.0000,56.0000,0.0000,0.0000,14.0000,56.0000,377.0000,377.0000,0.0000,0.0000,500.0000,500.0000,0.0000,0.0000
2008-12,171.0000,171.0000,0.0000,34.0000,,,,10.0000,24.0000,10.0000,24.0000,0.0000,0.0000,10.0000,24.0000,59.0000,59.0000,0.0000,0.0000,78.0000,78.0000,0.0000,0.0000
2009-01,119.0000,119.0000,0.0000,37.0000,,,,9.0000,28.0000,9.0000,28.0000,0.0000,0.0000,9.0000,28.0000,35.0000,35.0000,0.0000,0.0000,47.0000,47.0000,0.0000,0.0000
2009-02,29.0000,29.0000,0.0000,29.0000,,,,9.0000,20.0000,9.0000,20.0000,0.0000,0.0000,9.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2009-03,112.0000,112.0000,0.0000,24.0000,,,,15.0000,9.0000,15.0000,9.0000,0.0000,0.0000,15.0000,9.0000,38.0000,38.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000
2009-04,2427.9999,2450.2823,0.0000,422.0000,,,,190.0000,232.0000,201.4000,232.0000,0.0000,0.0000,190.0000,232.0000,373.0000,383.8825,0.0000,0.0000,1632.9999,1632.9999,0.0000,0.0000
2009-05,9485.0000,9520.6742,.0001,5180.0000,,,,3450.0000,1730.0000,3450.0000,1730.0000,0.0000,0.0000,3450.0000,1730.0000,1237.0000,1272.6742,0.0000,0.0000,3068.0000,3068.0000,.0001,0.0000
2009-06,9302.9998,9137.6429,165.3568,5158.0000,,,,3608.0000,1550.0000,3608.0000,1550.0000,0.0000,0.0000,3608.0000,1550.0000,1555.0000,1389.6432,165.3568,0.0000,2589.9998,2589.9998,0.0000,0.0000
2009-07,10263.0000,9989.0588,390.4833,5062.9998,,,,3763.0000,1300.0000,3762.9998,1300.0000,.0002,0.0000,3762.9998,1300.0000,2158.0000,1767.5168,390.4831,0.0000,3042.0000,3158.5422,0.0000,0.0000
2009-08,7911.0000,7447.1034,528.1765,3558.4565,,,,2694.0000,1004.0000,2554.4565,1004.0000,139.5435,0.0000,2554.4565,1004.0000,1727.0000,1338.3671,388.6330,0.0000,2486.0000,2550.2798,0.0000,0.0000
2009-09,5768.9999,5822.2856,0.0000,3002.0000,,,,2250.0000,752.0000,2250.0000,752.0000,0.0000,0.0000,2250.0000,752.0000,1114.9999,1147.2427,0.0000,0.0000,1652.0000,1673.0430,0.0000,0.0000
2009-10,1855.0000,1855.0000,0.0000,1009.0001,,,,706.0001,303.0000,706.0001,303.0000,0.0000,0.0000,706.0001,303.0000,364.0000,364.0000,0.0000,0.0000,482.0000,482.0000,0.0000,0.0000
2009-11,7.0000,7.0000,0.0000,7.0000,,,,5.0000,2.0000,5.0000,2.0000,0.0000,0.0000,5.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2009-12,7.0000,7.0000,0.0000,7.0000,,,,2.0000,5.0000,2.0000,5.0000,0.0000,0.0000,2.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2010-01,7.0000,7.0000,0.0000,7.0000,,,,1.0000,6.0000,1.0000,6.0000,0.0000,0.0000,1.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2010-02,7.0000,7.0000,0.0000,7.0000,,,,1.0000,6.0000,1.0000,6.0000,0.0000,0.0000,1.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2010-03,100.0000,100.0000,0.0000,10.0000,,,,1.0000,9.0000,1.0000,9.0000,0.0000,0.0000,1.0000,9.0000,39.0000,39.0000,0.0000,0.0000,51.0000,51.0000,0.0000,0.0000
2010-04,1195.0000,1198.9800,0.0000,165.0000,,,,63.0000,102.0000,66.9800,102.0000,0.0000,0.0000,63.0000,102.0000,170.0000,170.0000,0.0000,0.0000,860.0000,860.0000,0.0000,0.0000
2010-05,6006.0001,6006.0001,0.0000,3280.0000,,,,2130.0000,1150.0000,2130.0000,1150.0000,0.0000,0.0000,2130.0000,1150.0000,950.0001,950.0001,0.0000,0.0000,1776.0000,1776.0000,0.0000,0.0000
