"Date","72_AGG_IrrigDemand","72_AGG_IrrigSupply","72_AGG_IrrigShortage","72_AGG_IrrigSupDirectFlow","72_AGG_MunDemand","72_AGG_MunSupply","72_AGG_MunShortage","7200512_D_IrrigDemand","7200512_D_IrrigSupply","7200512_D_IrrigSupply_1","7200512_D_IrrigShortage","7200512_D_IrrigShortage_1","7200512_D_IrrigSupDirectFlow","7200512_D_IrrigSupDirectFlow_1","72_ADC051_IrrigDemand","72_ADC051_IrrigDemand_1","72_ADC052_IrrigDemand","72_ADC052_IrrigDemand_1","72_ADC053_IrrigDemand","72_ADC053_IrrigDemand_1","72_ADC054_IrrigDemand","72_ADC054_IrrigDemand_1","72_ADC055_IrrigDemand","72_ADC055_IrrigDemand_1","72_ADC056_IrrigDemand","72_ADC056_IrrigDemand_1","72_ADC057_IrrigDemand","72_ADC057_IrrigDemand_1","72_ADC058_IrrigDemand","72_ADC058_IrrigDemand_1","72_ADC059_IrrigDemand","72_ADC060_IrrigDemand","72_ADC061_IrrigDemand","72_ADC061_IrrigDemand_1","72_ADC062_IrrigDemand","72_ADC063_IrrigDemand","72_ADC063_IrrigDemand_1","72_ADC064_IrrigDemand","72_ADC064_IrrigDemand_1","72_ADC065_IrrigDemand","72_ADC065_IrrigDemand_1","72_ADC051_IrrigSupply","72_ADC051_IrrigSupply_1","72_ADC052_IrrigSupply","72_ADC052_IrrigSupply_1","72_ADC053_IrrigSupply","72_ADC053_IrrigSupply_1","72_ADC054_IrrigSupply","72_ADC054_IrrigSupply_1","72_ADC055_IrrigSupply","72_ADC055_IrrigSupply_1","72_ADC056_IrrigSupply","72_ADC056_IrrigSupply_1","72_ADC057_IrrigSupply","72_ADC057_IrrigSupply_1","72_ADC058_IrrigSupply","72_ADC058_IrrigSupply_1","72_ADC059_IrrigSupply","72_ADC059_IrrigSupply_1","72_ADC060_IrrigSupply","72_ADC060_IrrigSupply_1","72_ADC061_IrrigSupply","72_ADC061_IrrigSupply_1","72_ADC062_IrrigSupply","72_ADC062_IrrigSupply_1","72_ADC063_IrrigSupply","72_ADC063_IrrigSupply_1","72_ADC064_IrrigSupply","72_ADC064_IrrigSupply_1","72_ADC065_IrrigSupply","72_ADC065_IrrigSupply_1","72_ADC051_IrrigShortage","72_ADC051_IrrigShortage_1","72_ADC052_IrrigShortage","72_ADC052_IrrigShortage_1","72_ADC053_IrrigShortage","72_ADC053_IrrigShortage_1","72_ADC054_IrrigShortage","72_ADC054_IrrigShortage_1","72_ADC055_IrrigShortage","72_ADC055_IrrigShortage_1","72_ADC056_IrrigShortage","72_ADC056_IrrigShortage_1","72_ADC057_IrrigShortage","72_ADC057_IrrigShortage_1","72_ADC058_IrrigShortage","72_ADC058_IrrigShortage_1","72_ADC059_IrrigShortage","72_ADC059_IrrigShortage_1","72_ADC060_IrrigShortage","72_ADC060_IrrigShortage_1","72_ADC061_IrrigShortage","72_ADC061_IrrigShortage_1","72_ADC062_IrrigShortage","72_ADC062_IrrigShortage_1","72_ADC063_IrrigShortage","72_ADC063_IrrigShortage_1","72_ADC064_IrrigShortage","72_ADC064_IrrigShortage_1","72_ADC065_IrrigShortage","72_ADC065_IrrigShortage_1","72_ADC051_IrrigSupDirectFlow","72_ADC051_IrrigSupDirectFlow_1","72_ADC052_IrrigSupDirectFlow","72_ADC052_IrrigSupDirectFlow_1","72_ADC053_IrrigSupDirectFlow","72_ADC053_IrrigSupDirectFlow_1","72_ADC054_IrrigSupDirectFlow","72_ADC054_IrrigSupDirectFlow_1","72_ADC055_IrrigSupDirectFlow","72_ADC055_IrrigSupDirectFlow_1","72_ADC056_IrrigSupDirectFlow","72_ADC056_IrrigSupDirectFlow_1","72_ADC057_IrrigSupDirectFlow","72_ADC057_IrrigSupDirectFlow_1","72_ADC058_IrrigSupDirectFlow","72_ADC058_IrrigSupDirectFlow_1","72_ADC059_IrrigSupDirectFlow","72_ADC059_IrrigSupDirectFlow_1","72_ADC060_IrrigSupDirectFlow","72_ADC060_IrrigSupDirectFlow_1","72_ADC061_IrrigSupDirectFlow","72_ADC061_IrrigSupDirectFlow_1","72_ADC062_IrrigSupDirectFlow","72_ADC062_IrrigSupDirectFlow_1","72_ADC063_IrrigSupDirectFlow","72_ADC063_IrrigSupDirectFlow_1","72_ADC064_IrrigSupDirectFlow","72_ADC064_IrrigSupDirectFlow_1","72_ADC065_IrrigSupDirectFlow","72_ADC065_IrrigSupDirectFlow_1","7200646_I_IrrigDemand","7200646_I_IrrigDemand_1","7200646_I_IrrigSupply","7200646_I_IrrigSupply_1","7200646_I_IrrigShortage","7200646_I_IrrigShortage_1","7200646_I_IrrigSupDirectFlow","7200646_I_IrrigSupDirectFlow_1","7200730_D_IrrigDemand","7200730_D_IrrigDemand_1","7200730_D_IrrigSupply","7200730_D_IrrigSupply_1","7200730_D_IrrigShortage","7200730_D_IrrigShortage_1","7200730_D_IrrigSupDirectFlow","7200730_D_IrrigSupDirectFlow_1","7200852_D_IrrigDemand","7200852_D_IrrigDemand_1","7200852_D_IrrigSupply","7200852_D_IrrigSupply_1","7200852_D_IrrigShortage","7200852_D_IrrigShortage_1","7200852_D_IrrigSupDirectFlow","7200852_D_IrrigSupDirectFlow_1","7200764_I_IrrigDemand","7200764_I_IrrigDemand_1","7200766_I_IrrigDemand","7200766_I_IrrigDemand_1","7200764_I_IrrigSupply","7200764_I_IrrigSupply_1","7200766_I_IrrigSupply","7200766_I_IrrigSupply_1","7200764_I_IrrigShortage","7200764_I_IrrigShortage_1","7200766_I_IrrigShortage","7200766_I_IrrigShortage_1","7200764_I_IrrigSupDirectFlow","7200764_I_IrrigSupDirectFlow_1","7200766_I_IrrigSupDirectFlow","7200766_I_IrrigSupDirectFlow_1","72_AMC001_MunDemand","72_AMC001_MunDemand_1","72_AMC001_MunSupply","72_AMC001_MunSupply_1","72_AMC001_MunShortage","72_AMC001_MunShortage_1","7200644_MunDemand","7200644_MunDemand_1","7200644_MunSupply","7200644_MunSupply_1","7200644_MunShortage","7200644_MunShortage_1","72_GJMun_MunDemand","72_GJMun_MunDemand_1","72_GJMun_MunSupply","72_GJMun_MunSupply_1","72_GJMun_MunShortage","72_GJMun_MunShortage_1","72_GJMunExp_MunDemand","72_GJMunExp_MunSupply","72_GJMunExp_MunSupply_1","72_GJMunExp_MunShortage","72_GJMunExp_MunShortage_1","7201523_MunDemand","7201523_MunSupply","7201523_MunSupply_1","7201523_MunShortage","7201523_MunShortage_1","7200816_MunDemand","7200816_MunDemand_1","7200816_MunSupply","7200816_MunSupply_1","7200816_MunShortage","7200816_MunShortage_1","72_UWCD_MunDemand","72_UWCD_MunDemand_1","72_UWCD_MunSupply","72_UWCD_MunSupply_1","72_UWCD_MunShortage","72_UWCD_MunShortage_1"
"1994-03",19289.8005,12578.0056,0,10876.0005,7087.9998,7719.9999,208,28,28,28,0,0,28,28,344,344,0,0,1732.9,98,0,0,0,0,0,0,0,0,0,0,92,61,61,61,37,0,0,1,1,1997.0001,1997.0001,344,344,0,0,98,98,0,0,0,0,0,0,0,0,0,0,92,92,61,61,61,61,37,37,0,0,1,1,58,1997.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,344,0,0,98,98,0,0,0,0,0,0,0,0,0,0,92,92,61,61,61,61,37,37,0,0,1,1,1997.0001,1997.0001,1395,1395,"1395.0013",1395.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171,171,171,0,0,420,420,368,368,52,52,420,420,420,0,0,0,0,0,0,0,61,61,61,61,0,0,910,910,910,910,0,0
"1994-04",152403.9999,154508.0451,700.2086,20463.7913,8048,8949.9355,0,193,193,193,0,0,193,193,597,597,113,113,219,219,175,209,223,223,93,93,129,129,159,159,569,0,315,315,110,123,123,83,83,1870,1870,597,597,116.7587,116.7587,219,219,209,209,223,223,98.78,98.78,129.0088,129.0088,159,159,569,569,217.3,217.3,139.9478,139.9478,116.6,116.6,130.3042,130.3042,83,83,1870,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0521,175.0521,0,0,0,0,0,0,0,0,597,597,113,113,219,219,209,209,223,223,93,93,129,129,159,159,569,569,205,205,139.9478,139.9478,110,110,123,123,83,83,1870,1870,33468,33468,"33468.0117",33468.0117,0,0,0,0,19,19,19,19,0,0,19,19,38,38,40.48,40.48,0,0,38,38,24,24,0,0,24,24,4.82,4.82,0,0,0,0,24,24,0,0,0,0,0,0,0,0,237,237,237,237,0,0,450,450,450,450,0,0,450,450,450,0,0,0,0,0,0,0,60,60,60.9677,60,0,0,1040,1040,1040,1040,0,0
"1994-05",299383.8663,276603.2769,37340.8636,55562.3113,10319.9999,11139.2665,242.0001,500.0001,500.0001,500.0001,0,0,500.0001,500.0001,644,644,826,826,1387,1387,2.0667,1271,1261.0001,1261.0001,884,884,912,912,26.8667,731,2084,1833,633,633,890,916,916,380,380,2313.9998,2313.9998,644,644,826,826,1387,1387,1271,1271,1261.0001,1261.0001,884,884,912.0346,912.0346,731,731,929.0912,929.0912,1833,1833,633,633,483.4238,483.4238,916.0001,916.0001,380,380,2313.9998,2313.9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.9088,1154.9088,0,0,0,0,406.5761,406.5761,0,0,0,0,0,0,644,644,826,826,1387,1387,1271,1271,1261.0001,1261.0001,884,884,912,912,731,731,929.0912,929.0912,630.9353,630.9353,65.7927,65.7927,483.4238,483.4238,302.4312,302.4312,380,380,2313.9998,2313.9998,60039,60039,"52265.2695",52265.2695,7773.731,7773.731,0,0,317,317,317,317,0,0,317,317,616,616,616,616,0,0,3.9036,3.9036,48,48,0,0,48,48,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,330,330,330,330,0,0,570,570,512,512,58,58,570,570,570,5,0,0,0,0,0,0,95,95,50.6333,95,0,0,1300,1300,1300,1300,0,0
"1994-06",293642.0002,277897.5637,31554.4465,58986.2054,10805.806,13743.999,4e-04,432,432,432,0,0,432,432,740,740,1338.0001,1338.0001,1695,2220,1468,1468,0,1751,1084,1084,1085,1085,875.9999,875.9999,1693.9999,2044.9999,593.0001,593.0001,1038.0001,1022.0001,1022.0001,9,429,1706.9999,1706.9999,739.9999,739.9999,1338,1338,2220,2220,1468,1468,1751,1751,1084,1084,710.62,710.62,876,876,1693.9999,1693.9999,1686.2042,1686.2042,270.3457,270.3457,626.6566,626.6566,579.3673,579.3673,163.877,163.877,1706.9999,1706.9999,1e-04,1e-04,1e-04,1e-04,0,0,0,0,0,0,0,0,374.38,374.38,0,0,0,0,358.7958,358.7958,322.6544,322.6544,411.3434,411.3434,442.6327,442.6327,265.123,265.123,0,0,739.9999,739.9999,1338,1338,2220,2220,1468,1468,1751,1751,393.9231,393.9231,710.5658,710.5658,876,876,303.6104,303.6104,696.0665,696.0665,214.9831,214.9831,481.8622,481.8622,265.6634,265.6634,163.877,163.877,1706.9999,1706.9999,56293,56293,"50579.3203",50579.3203,5713.6821,5713.6821,0,0,950,950,950.0001,950.0001,0,0,950.0001,950.0001,564.0001,564.0001,564.0001,564.0001,0,0,0,0,34,34,0,0,34,34,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,376,376,376,376,0,0,56.9032,763,763,763,0,0,763,763,763,0,0,0,0,0,0,0,104,104,104,104,0,0,1429.9999,1429.9999,1429.9998,1429.9998,1e-04,1e-04
"1994-07",267553.9992,271609.0338,8931.0863,38599.5784,12572.1334,15272,2e-04,417,417,417,0,0,417,417,485,485,1110.9999,1110.9999,1614,153,874,874,1248,1248,707,707,995,995,750,750,1581,1725,434,434,971,936.9999,936.9999,370,370,1325,1325,509.0999,509.0999,1111.0322,1111.0322,1562.8864,1562.8864,704.019,704.019,1313.913,1313.913,749.22,749.22,995.0665,995.0665,750,750,1581.0001,1581.0001,1742.4999,1742.4999,434,434,971,971,357.0656,357.0656,156.959,156.959,1325,1325,0,0,0,0,51.1137,51.1137,169.981,169.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.9344,579.9344,213.041,213.041,0,0,472.2317,472.2317,1110.9999,1110.9999,1562.8864,1562.8864,704.019,704.019,1248,1248,0,0,438.149,438.149,750,750,339.7575,339.7575,126.9353,126.9353,99.1721,99.1721,483.051,483.051,206.647,206.647,156.959,156.959,1325,1325,53484,53484,"52265.2969",52265.2969,1218.7015,1218.7015,0,0,618,618,618,618,0,0,177.0869,177.0869,288,288,305.48,305.48,0,0,0,0,32,32,0,0,33.72,33.72,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,165.3333,439,439,439,0,0,611.7333,844,844,844,0,0,844,844,844,0,0,0,0,0,0,0,131,131,131,131,0,0,1560,1560,1560,1560,0,0
"1994-08",252705.9999,240650.3771,20276.8115,23634.2164,11904,13684,180.0001,344,344,344,0,0,344,344,348,348,896.0001,896.0001,1268,1268,417,417,913,913,517,517,820.9999,820.9999,547,547,1371,1544,348,348,754.0001,684.9999,684.9999,364,364,1049,1049,349.0093,349.0093,896.0001,896.0001,913.4512,913.4512,191.268,191.268,959.153,959.153,195.092,195.092,320.7867,320.7867,547,547,612.204,612.204,510.044,510.044,132.3338,132.3338,577.1397,577.1397,91.0156,91.0156,67.7981,67.7981,1049,1049,0,0,0,0,354.5488,354.5488,225.732,225.732,0,0,321.908,321.908,500.2133,500.2133,0,0,758.796,758.796,1033.9561,1033.9561,215.6662,215.6662,176.8603,176.8603,593.9844,593.9844,296.2019,296.2019,0,0,304.3681,304.3681,896.0001,896.0001,883.5897,883.5897,0,0,908.9805,908.9805,0,0,75.4772,75.4772,547,547,213.0361,213.0361,0,0,37.5937,37.5937,467.695,467.695,91.0156,91.0156,67.7981,67.7981,1049,1049,52265,52265,"52265.0547",52265.0547,0,0,0,0,417,417,38.232,38.232,378.768,378.768,0,0,210,210,79.432,79.432,130.568,130.568,0,0,23,23,82,82,24.58,24.58,0,0,0,0,82,82,23,23,0,0,0,0,0,0,0,0,374,374,374,374,0,0,570,775,730,730,45,45,775,775,775,0,0,0,0,0,0,0,112,112,112,112,0,0,1430,1430,1430,1430,0,0
"1994-09",194956.0005,180014.7658,19631.1178,17875.7332,8637.3548,10920,0,314,314,314,0,0,314,314,210,210,621,621,754,754,250,250,548.0001,548.0001,391,391,643,643,432,432,1159,1097,322,322,623,457,0,357,357,2257,983,222.6,222.6,621,621,754,754,67.6968,67.6968,577.041,577.041,0,0,37.6499,37.6499,432,432,87.6489,87.6489,0,0,0,0,342.2272,342.2272,63.15,63.15,44.6703,44.6703,983,983,0,0,0,0,0,0,182.3032,182.3032,0,0,391,391,605.35,605.35,0,0,1071.3511,1071.3511,1097,1097,322,322,280.7728,280.7728,393.85,393.85,312.3297,312.3297,0,0,210,210,621,621,754,754,67.6968,67.6968,548.0001,548.0001,0,0,37.6499,37.6499,432,432,87.6489,87.6489,0,0,0,0,293.1173,293.1173,63.15,63.15,44.6703,44.6703,983,983,40443,40443,"40443.0273",40443.0273,0,0,0,0,100,100,0,0,100,100,0,0,127,127,0,0,10.6452,127,0,0,13,13,83,83,13.98,13.98,0,0,0,0,83,83,13,13,0,0,0,0,0,0,0,0,286,286,286,286,0,0,42.6774,592,592,592,0,0,592,592,592,0,0,0,0,0,0,0,90,90,90,90,0,0,1170,1170,1170,1170,0,0
"1994-10",196371.0548,172891.061,4205.0076,10790.9923,8656.0005,9880.0005,152,186,186,186,0,0,186,186,55,55,224,224,247,247,65,65,187,187,137,137,217,217,163,163,349,393,61,61,136,154,154,100,100,500.0001,1024,58.3,58.3,224,224,247,247,66.7133,66.7133,187,187,0,0,27.1757,27.1757,163,163,56.7465,56.7465,0,0,61,61,136,136,154,154,93.8259,93.8259,1024,1024,0,0,0,0,0,0,0,0,0,0,137,137,189.8243,189.8243,0,0,292.2535,292.2535,393,393,0,0,0,0,0,0,6.1741,6.1741,0,0,55,55,224,224,247,247,65,65,187,187,0,0,27.1757,27.1757,163,163,56.7465,56.7465,0,0,61,61,136,136,154,154,93.8259,93.8259,1024,1024,51755.5313,40519.9961,"40520.0039",40520.0039,0,0,0,0,13,13,13,13,0,0,13,13,33,33,0,0,33,33,0,0,5,5,0,0,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,293,293,293,293,0,0,424,556,518,518,38,38,556,556,556,0,0,0,0,0,0,0,63,63,63,63,0,0,1040.0001,1040.0001,1040.0001,1040.0001,0,0
"1994-11",108719.9999,40323.1107,2500.8893,2539.1107,6536,7298,0,69,69,69,0,0,69,69,0,0,0,0,132,132,0,196,159,159,134,134,65,65,0,0,175,327,60,60,21,0,0,0,0,118,118,0,0,0,0,132,132,0,0,159,159,0,0,32.562,32.562,0,0,43.2157,43.2157,0,0,60,60,21,21,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,134,134,32.438,32.438,0,0,131.7843,131.7843,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,0,0,159,159,0,0,32.562,32.562,0,0,43.2157,43.2157,0,0,60,60,21,21,0,0,0,0,118,118,42731,9505,"9505.0000",9505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,160,0,0,430,430,430,430,0,0,430,430,430,0,0,0,0,0,0,0,49,49,0,49,0,0,780,780,780,780,0,0
"1994-12",4461.9999,1747.8234,2044.1766,1747.8234,6621.9999,7455.9999,48,2,2,2,0,0,2,2,0,0,0,0,136,136,0,0,165,165,139,139,68,68,697,0,0,338,61,61,22,0,0,0,0,17,17,0,0,0,0,136,136,0,0,165,165,0,0,33.9559,33.9559,0,0,0,0,0,0,61,61,22,22,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,139,139,34.0441,34.0441,0,0,0,0,338,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,165,165,0,0,33.9559,33.9559,0,0,0,0,0,0,61,61,22,22,0,0,0,0,17,17,0,0,"0.0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,165,165,0,0,441,441,441,441,0,0,441,429,429,12,12,0,0,0,0,0,49,49,49,49,0,0,780,780,780,780,0,0
"1995-01",6934.4664,1921.2394,1974.7606,1921.2394,6532,8082,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,165,165,139,139,68,68,0,720.2333,0,338,61,61,22,0,0,0,0,45,1203.9999,0,0,0,0,136,136,0,0,165,165,0,0,51.3099,51.3099,0,0,0,0,0,0,61,61,22,22,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,139,139,16.6901,16.6901,0,0,0,0,338,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,165,165,0,0,51.3099,51.3099,0,0,0,0,0,0,61,61,22,22,0,0,0,0,45,45,0,0,"0.0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,170,170,0,0,424,424,424,424,0,0,424,424,775,0,0,0,0,0,0,0,47,47,47,47,0,0,780,780,780,780,0,0
"1995-02",4372.4516,2178.8313,1677.1686,2178.8313,6288,7016.9869,59.013,494.0645,0,0,0,0,0,0,0,0,0,0,123,123,0,0,149,149,126,126,61,61,0,161.6774,0,305,56,56,19,0,0,0,0,125,51.4839,0,0,0,0,123,123,0,0,149,149,11.7078,11.7078,61,61,0,0,0,0,0,0,56,56,19,19,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,114.2922,114.2922,0,0,0,0,0,0,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,0,0,149,149,11.7078,11.7078,61,61,0,0,0,0,0,0,56,56,19,19,0,0,0,0,125,125,0,0,"0.0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,150,0,0,394,394,394,394,0,0,394,379.2467,379.2467,14.7533,14.7533,0,0,0,0,0,51,51,51,51,0,0,780,780,780,780,0,0
"1995-03",13379.3333,13434.861,2001.1391,9558.8608,7087.9998,7851.9998,76.0001,120.9,28,28,0,0,28,28,0,0,0,0,320,320,0,0,165,165,139,139,68,68,0,0,174,338,61,61,22,0,0,0,0,1575,1015.7667,0,0,0,0,320,320,0,0,165,165,139,139,68,68,0,0,11.7153,11.7153,0,0,61,61,22,22,0,0,0,0,1574.9999,1574.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.2847,162.2847,338,338,0,0,0,0,0,0,0,0,1e-04,1e-04,0,0,0,0,320,320,0,0,165,165,139,139,68,68,0,0,11.7153,11.7153,0,0,61,61,22,22,0,0,0,0,1574.9999,1574.9999,969,969,"969.0001",969.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171,171,171,0,0,420,420,401,401,19,19,420,420,420,0,0,0,0,0,0,0,61,61,61,61,0,0,910,910,910,910,0,0
"1995-04",147647.9354,150601.3489,384.9081,17171.0919,8048,8948,0,193,193,193,0,0,193,193,62,62,60,60,241,241,127,0,273,273,83,83,80,80,620,114,232,268,167,167,68,75,75,43,43,2257,990.9677,62,62,61.9386,61.9386,241,241,127,127,273,273,83,83,80.0054,80.0054,114,114,232,232,181,181,157.773,157.773,72.28,72.28,79.3363,79.3363,43,43,2257,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,9.227,9.227,0,0,0,0,0,0,0,0,62,62,60,60,241,241,127,127,273,273,83,83,80,80,114,114,232,232,181,181,157.773,157.773,68,68,75,75,43,43,2257,2257,33347,33347,"33347.0039",33347.0039,0,0,0,0,13,13,13,13,0,0,13,13,23,23,23,23,0,0,23,23,10,10,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,237,237,237,237,0,0,450,450,450,450,0,0,450,450,450,0,0,0,0,0,0,0,60,60,60,60,0,0,1040,1040,1040,1040,0,0
"1995-05",197689.0663,202817.6694,2422.4084,35981.5913,10319.9999,11459.9999,0,339,339,339,0,0,339,339,352,352,112,112,402,402,547,547,378,378,298,298,229,229,543,543,1051,942,256,256,419,801.9999,801.9999,122,122,1721.5333,2746,352,352,112,112,402,402,547,547,378,378,298,298,229,229,543,543,1050.9999,1050.9999,942,942,227.8573,227.8573,419,419,229.0977,229.0977,117.443,117.443,2746,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,1e-04,0,0,28.1427,28.1427,0,0,572.9023,572.9023,4.557,4.557,0,0,352,352,112,112,402,402,547,547,378,378,298,298,229,229,543,543,1050.9999,1050.9999,942,942,227.8573,227.8573,419,419,229.0977,229.0977,117.443,117.443,2746,2746,41709,41709,"41709.0195",41709.0195,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,0,0,48,48,15,15,0,0,15,15,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,330,330,330,330,0,0,570,570,570,570,0,0,570,570,570,0,0,0,0,0,0,0,95,95,95,95,0,0,1300,1300,1300,1300,0,0
"1995-06",232259.6789,242464.597,2567.6842,65640.0465,12217.9995,13743.9995,0,391,391,391,0,0,391,391,801,801,424.8387,0,1209.0001,1209.0001,1133,1133,1000.0001,1000.0001,848,848,693,693,727,727,1830,1901,495,495,939.0001,992,992,402,402,2017.0001,2017.0001,801,801,875.0001,875.0001,1209.0001,1209.0001,1133,1133,1000.0001,1000.0001,848,848,693.0309,693.0309,727,727,1829.9999,1829.9999,1259.079,1259.079,495,495,939.0001,939.0001,992,992,402,402,2017.0001,2017.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,1e-04,641.921,641.921,0,0,0,0,0,0,0,0,0,0,801,801,875.0001,875.0001,1209.0001,1209.0001,1133,1133,1000.0001,1000.0001,848,848,693,693,727,727,1829.9999,1829.9999,1259.079,1259.079,495,495,939.0001,939.0001,991.9323,991.9323,402,402,2017.0001,2017.0001,44206,44206,"44206.0391",44206.0391,0,0,0,0,457,457,457,457,0,0,457,457,324,324,324,324,0,0,324,324,18,18,0,0,18,18,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,376,376,376,376,0,0,763,763,763,763,0,0,763,763,763,0,0,0,0,0,0,0,104,104,104,104,0,0,1429.9999,1429.9999,1429.9999,1429.9999,0,0
"1995-07",260121.9991,269496.4916,4363.8125,49360.4156,13584,15272,2e-04,310,310,310,0,0,310,310,1187,0,0,796,1217,1217,707,707,1166,1166,817,817,1067.9999,1067.9999,590,526,2068,1710,442,442,981.9999,981.9999,981.9999,276,276,1333,1333,472.2317,472.2317,796.0862,796.0862,1217,1217,707,707,1166,1166,817,817,1068.0474,1068.0474,590,590,2068.0002,2068.0002,1612.8433,1612.8433,425.6783,425.6783,719.2935,719.2935,981.9999,981.9999,276,0,1333,1333,714.7682,714.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.1566,97.1566,16.3217,16.3217,262.7065,262.7065,0,0,0,0,0,0,472.2317,472.2317,796,796,1217,1217,707,707,1166,1166,817,817,1067.9999,1067.9999,590,590,390.9904,390.9904,1612.8433,1612.8433,425.6783,425.6783,719.2935,719.2935,238.9801,238.9801,276,276,1333,1333,52265,52265,"52265.0625",52265.0625,0,0,0,0,445,445,445,445,0,0,177.0869,177.0869,205,205,217.3,217.3,0,0,0,0,23,23,0,0,24.58,24.58,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,439,439,439,439,0,0,844,844,844,844,0,0,844,844,844,0,0,0,0,0,0,0,131,131,131,131,0,0,1560,1560,1560,1560,1e-04,1e-04
"1995-08",260105.9846,269841.4144,6e-04,37950.8147,12314,13864,0,356,356,356,0,0,356,356,419,419,900,900,1588,1588,434,434,920,920,520.0001,520.0001,855,855,768,768,1781,1760,376,376,866,767,767,338,338,1426,1426,419,419,900,900,1588,1588,446.985,446.985,968.4601,968.4601,551.2,551.2,855.0488,855.0488,768,768,1781.0001,1781.0001,1760,1760,376,376,866,866,767,767,338,232.2578,1425.9999,1425.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,1e-04,419,419,900,900,883.5897,883.5897,434,434,919.9999,919.9999,261.6099,261.6099,389.9216,389.9216,768,768,244.2236,244.2236,1090.0818,1090.0818,61.2927,61.2927,512.1081,512.1081,283.7896,283.7896,338,338,1425.9999,1425.9999,52245.9961,52245.9961,"52246.0508",52246.0508,0,0,0,0,768,768,768,768,0,0,177.0869,177.0869,215,215,225.9,225.9,0,0,0,0,23,23,82,82,24.58,24.58,82,82,0,0,0,0,23,23,0,0,0,0,0,0,0,0,374,374,374,374,0,0,775,775,775,775,0,0,775,775,775,0,0,0,0,0,0,0,112,112,112,112,0,0,1430,1430,1430,1430,0,0
