"Date","58_AGG_IrrigDemand","58_AGG_IrrigSupply","58_AGG_IrrigShortage","58_AGG_IrrigSupDirectFlow","58_AGG_MunDemand","58_AGG_MunSupply","58_AGG_MunShortage","5800583_D_IrrigDemand","5800583_D_IrrigSupply","5800583_D_IrrigShortage","5800583_D_IrrigSupDirectFlow","58_ADY001_IrrigDemand","58_ADY002_IrrigDemand","58_ADY003_IrrigDemand","58_ADY004_IrrigDemand","58_ADY005_IrrigDemand","58_ADY006_IrrigDemand","58_ADY007_IrrigDemand","58_ADY008_IrrigDemand","58_ADY001_IrrigSupply","58_ADY002_IrrigSupply","58_ADY003_IrrigSupply","58_ADY004_IrrigSupply","58_ADY005_IrrigSupply","58_ADY006_IrrigSupply","58_ADY007_IrrigSupply","58_ADY008_IrrigSupply","58_ADY001_IrrigShortage","58_ADY002_IrrigShortage","58_ADY003_IrrigShortage","58_ADY004_IrrigShortage","58_ADY005_IrrigShortage","58_ADY006_IrrigShortage","58_ADY007_IrrigShortage","58_ADY008_IrrigShortage","58_ADY001_IrrigSupDirectFlow","58_ADY002_IrrigSupDirectFlow","58_ADY003_IrrigSupDirectFlow","58_ADY004_IrrigSupDirectFlow","58_ADY005_IrrigSupDirectFlow","58_ADY006_IrrigSupDirectFlow","58_ADY007_IrrigSupDirectFlow","58_ADY008_IrrigSupDirectFlow","5800649_D_IrrigDemand","5800649_D_IrrigSupply","5800649_D_IrrigShortage","5800649_D_IrrigSupDirectFlow","5800847_D_IrrigDemand","5800847_D_IrrigSupply","5800847_D_IrrigShortage","5800847_D_IrrigSupDirectFlow","5804685_D_IrrigDemand","5804685_D_IrrigSupply","5804685_D_IrrigShortage","5804685_D_IrrigSupDirectFlow","5800895_D_IrrigDemand","5800895_D_IrrigSupply","5800895_D_IrrigShortage","5800895_D_IrrigSupDirectFlow","5800915_D_IrrigDemand","5800915_D_IrrigSupply","5800915_D_IrrigShortage","5800915_D_IrrigSupDirectFlow","5800943_D_IrrigDemand","5800943_D_IrrigSupply","5800943_D_IrrigShortage","5800943_D_IrrigSupDirectFlow","58_AMY001_MunDemand","58_AMY001_MunSupply","58_AMY001_MunShortage","5801869_MunDemand","5801869_MunSupply","5801869_MunShortage","5801919_MunDemand","5801919_MunSupply","5801919_MunShortage","5805059_D_MunDemand","5805059_D_MunSupply","5805059_D_MunShortage","5805066_MunDemand","5805066_MunSupply","5805066_MunShortage","5801583_MunDemand","5801583_MunSupply","5801583_MunShortage","5805055_MunDemand","5805055_MunSupply","5805055_MunShortage"
"1985-02",13,13,0,13,91,91,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-03",18,18,0,18,107,107,0,0,0,0,0,0,1,0,0,5,0,0,12,0,1,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-04",636,643.7514,0,636,99,99,0,0,0,0,0,10,134,136,25,156,37,67,71,10.6,134,136,26.5,156,38.9169,70.732,71.0024,0,0,0,0,0,0,0,0,10,134,136,25,156,37,67,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-05",6603,6715.3715,0,6603,102,102,0,75,75,0,75,345,693,873,426,1025,542,995,796,345,693,873,426,1025,572.6705,1052.1124,796.0375,0,0,0,0,0,0,0,0,345,693,873,426,1025,542,995,796,154,154,0,154,79,79,0,79,338,356.8588,0,338,100,100,0,100,67,67,0,67,95,100.6923,0,95,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-06",16257,16313.7229,1e-04,16256.9996,105,105,0,120,120,0,120,1050,1541.9999,1727.0001,1599,2355,812,1715,2159,1050,1541.9999,1727,1599,2355,858.0437,1715.0575,2159.0566,0,0,1e-04,0,0,0,0,0,1050,1541.9999,1727,1599,2355,812,1715,2158.9998,600,600,0,600,182,182,0,182,1460,1460,0,1460,360,360,0,360,403,403,0,403,173,183.5652,0,173,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-07",12758.0002,12838.9664,0,12758.0004,172,172,0,78,78,0,78,615,1420.0001,1207,1124,1627,698,1283,1598.0001,615.0001,1420.0001,1207,1124.0001,1627,737.9324,1323.9517,1598.0492,0,0,0,0,0,0,0,0,615.0001,1420.0001,1207,1124.0001,1627,698,1283,1598.0001,494,494,0,494,200,200,0,200,1578,1578,0,1578,331,331,0,331,275,275,0,275,230,230.0329,0,230,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-08",5959.0001,6128.158,36.4419,5852.6841,133,133,0,30,30,0,30,145,417,565,338,762,477,877,578.0001,150.7,441.82,598.9,358.48,802.5866,503.9695,879.4918,610.8718,0,0,0,0,0,0,0,0,145,417,565.0001,338,762,477,877,578.0001,293,310.78,0,293,56,56,0,56,929,929,0,929,188,188,0,188,92,92,0,92,212,175.5582,36.4419,105.6839,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-09",3441,3418.2414,110.2339,3326,120,120,0,8,8,0,8,78,232,313,187,412,265,487,375,82.88,245.72,331.98,198.02,433.8626,280.0885,488.3858,375.0185,0,0,0,0,0,0,0,0,78,232,313,187,412,265,487,375,175,175,0,175,12,12.52,0,12,671,671,0,671,57,57,0,57,54,54,0,54,115,4.7662,110.2339,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-10",879,888.9375,0,879,117,117,0,0,0,0,0,15,94,161,35,73,50,112,313,15.9,94,161,37.1,77.0836,52.8469,112.0035,313.0034,0,0,0,0,0,0,0,0,15,94,161,35,73,50,112,313,6,6,0,6,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,16,16,0,16,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-11",66,66,0,66,95,95,0,0,0,0,0,3,0,0,0,16,0,0,47,3,0,0,0,16,0,0,47,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-12",61,61,0,61,99,99,0,0,0,0,0,4,0,0,0,8,0,0,49,4,0,0,0,8,0,0,49,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-01",58,58,0,58,102,102,0,0,0,0,0,4,0,0,0,0,0,0,54,4,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-02",50,50,0,50,91,91,0,0,0,0,0,6,0,0,0,0,0,0,44,6,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-03",61,61,0,61,107,107,0,0,0,0,0,4,0,0,0,12,0,0,45,4,0,0,0,12,0,0,45,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-04",863,877.7163,0,863,99,99,0,0,0,0,0,22,127,119,52,191,73,133,146,23.12,127,119,54.92,191,77.3463,139.325,146.005,0,0,0,0,0,0,0,0,22,127,119,52,191,73,133,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-05",6894.0001,6952.5942,0,6894.0001,102,102,0,88,88,0,88,400,737,911,444,1067,565,1040.0001,829,400,737,911,444.24,1067,597.1699,1042.9493,829.0391,0,0,0,0,0,0,0,0,400,737,911,444,1067,565,1040.0001,829,148,148,0,148,79,79,0,79,327,344.8827,0,327,100,100,0,100,67,67,0,67,92,97.3133,0,92,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-06",20928.0001,20927.9244,0.2247,20819.2872,105,105,0,484,483.7756,0.2243,483.7756,1201,1600,1824,1615.0001,2607,1281,1989.9999,3458,1201,1600,1824,1615.0001,2606.9998,1281,1990.0591,3458.0586,0,0,0,0,2e-04,0,0,0,1092.5118,1600,1824,1615.0001,2606.9998,1281,1989.9999,3458,1212,1211.9999,1e-04,1211.9999,458,458,0,458,1620,1620,0,1620,433,433,0,433,590.0001,590.0001,0,590.0001,555,555.0313,0,555,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-07",14858,14881.7043,1e-04,14857.9999,172,172,0,140,140,0,140,683,1450.0001,1534,1067,1518,640.9999,1303,2015,683,1450.0001,1534,1067,1517.9999,664.5912,1303.0437,2015.0433,0,0,0,0,1e-04,0,0,0,683,1450.0001,1534,1067,1517.9999,640.9999,1303,2015,1195,1195,0,1195,226,226,0,226,1324,1324,0,1324,761,761,0,761,378,378,0,378,623,623.0261,0,622.9999,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-08",5198,5324.7309,0,5198,133,133,0,22,22,0,22,149,357,410,265,560,347,638,754.0001,149,357,434.6,268.9,589.9584,366.5676,675.5927,754.0247,0,0,0,0,0,0,0,0,149,357,410,265,560,347,638,754.0001,397,397,0,397,30,31.8,0,30,907.9999,907.9999,0,907.9999,138,138,0,138,68,68,0,68,155,164.2875,0,155,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-09",3018,3126.0952,0,3017.9999,120,120,0,8,8,0,8,78,280,312,187,410,263,485,339,82.88,280,330.52,198.02,431.9339,278.1644,513.429,342.9533,0,0,0,0,0,0,0,0,78,280,312,187,410,263,485,339,117,117,0,117,12,12.52,0,12,366,366,0,366,57,57,0,57,46,46,0,46,58,61.6745,0,58,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-10",1055,1076.9183,0,1055,117,117,0,0,0,0,0,17,270,68,42,87,58,108,332,17.82,270,72.28,44.32,91.4759,61.4922,114.5259,332.004,0,0,0,0,0,0,0,0,17,270,68,42,87,58,108,332,61,61,0,61,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,6,6.0003,0,6,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-11",93,93,0,93,95,95,0,0,0,0,0,3,0,0,0,19,0,0,71,3,0,0,0,19,0,0,71,0,0,0,0,0,0,0,0,3,0,0,0,19,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-12",78,78,0,78,99,99,0,0,0,0,0,0,0,0,0,13,0,0,65,0,0,0,0,13,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-01",83,83,0,83,102,102,0,0,0,0,0,0,0,0,0,18,0,0,65,0,0,0,0,18,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-02",78,78,0,78,91,91,0,0,0,0,0,1,6,0,0,12,0,0,59,1,6,0,0,12,0,0,59,0,0,0,0,0,0,0,0,1,6,0,0,12,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-03",83,83,0,83,107,107,0,0,0,0,0,2,1,0,0,8,0,0,72,2,1,0,0,8,0,0,72,0,0,0,0,0,0,0,0,2,1,0,0,8,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-04",1285,1323.6001,0,1285,99,99,0,5,5,0,5,28,170,144,68,253,97,178,194,29.88,170,144,72.28,253,102.3332,188.629,194.0067,0,0,0,0,0,0,0,0,28,170,144,68,253,97,178,194,25,26.5,0,25,3,3.38,0,3,65,68.5913,0,65,44,44,0,44,11,11,0,11,0,11,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-05",11496,11496.0832,0,11496,102,102,0,75,75,0,75,440,1246,1358,826,1467,595,1256,1079,440,1246,1358,826,1467,595,1256.0352,1079.0345,0,0,0,0,0,0,0,0,440,1246,1358,826,1467,595,1256,1079,373,373,0,373,85,85,0,85,1881,1881,0,1881,90,90,0,90,398,398,0,398,327,327.0135,0,327,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-06",15033.0001,15037.4596,1e-04,15032.9998,105,105,0,156,156,0,156,812,1538,1635,1204,1825,1000.9999,1710,2032.0001,812.0001,1538,1634.9999,1204,1825,1000.9999,1710.0554,2032.0546,0,0,1e-04,0,0,0,0,0,812.0001,1538,1634.9999,1204,1825,1000.9999,1710,2031.9999,603,603,0,603,173,173,0,173,1416,1416,0,1416,350,350,0,350,399,399,0,399,179,183.3497,0,179,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-07",12326,12336.4081,18.4857,11605.4115,172,172,0,67,67,0,67,595.9999,1116,1234.0001,772,1105,1072,1377.9999,1969,595.9999,1116,1234.0001,772,1133.7993,1072,1378.0474,1969.047,0,0,0,0,0,0,0,0,595.9999,1116,1234.0001,772,1105,1072,1377.9999,1969,639,639,0,639,129,129,0,129,1452,1452,0,795.4116,300,300,0,300,310,310,0,310,187,168.5143,18.4857,123,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-08",8201.0001,8150.4757,89.8082,8017.0001,133,133,0,22,22,0,22,406,793.0001,610,290,617.0001,878,1230,1706,406,793.0001,610,296.4,649.8295,878,1230.027,1706.0273,0,0,0,0,0,0,0,0,406,793.0001,610,290,617.0001,878,1230,1706,417,417,0,417,123,123,0,123,715,715,0,715,142,142,0,142,68,68,0,68,184,94.1918,89.8082,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-09",8364.9999,8267.513,179,7943.7993,120,120,0,17,17,0,17,353,778,492,295,647,752,1190,1609.9999,353,778,521.3201,312.7,681.4344,752,1190.0294,1610.0291,0,0,0,0,0,0,0,0,353,778,492.0001,295,647,752,1190,1609.9999,958,958,0,958,119,119,0,119,745,745,0,502.7993,122,122,0,122,108,108,0,108,179,0,179,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-10",7182.9998,7009.4165,184,6998.9998,117,117,0,8,8,0,8,353,781.9999,300,246,221,740,1213,1603.9999,353,781.9999,300,246,231.3963,740,1213.0103,1604.01,0,0,0,0,0,0,0,0,353,781.9999,300,246,221,740,1213,1603.9999,989.9999,989.9999,0,989.9999,123,123,0,123,258,258,0,258,123,123,0,123,38,38,0,38,184,0,184,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-11",44,44,0,44,95,95,0,0,0,0,0,0,4,15,0,12,0,0,13,0,4,15,0,12,0,0,13,0,0,0,0,0,0,0,0,0,4,15,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987-12",21,21,0,21,99,99,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-01",26,26,0,26,102,102,0,0,0,0,0,0,0,0,0,17,0,0,9,0,0,0,0,17,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-02",26,26,0,26,91,91,0,0,0,0,0,0,6,0,0,11,0,0,9,0,6,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-03",22,22,0,22,107,107,0,0,0,0,0,0,6,0,0,8,0,0,8,0,6,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-04",1331,1358.7695,0,1331,99,99,0,0,0,0,0,30,180,154,73,271,103,192,209,31.8,180,154,77.58,271,109.0544,203.0591,209.0072,0,0,0,0,0,0,0,0,30,180,154,73,271,103,192,209,20,21.2,0,20,3,3.38,0,3,52,54.6888,0,52,33,33,0,33,11,11,0,11,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-05",6735.0003,6825.3364,0,6735.0003,102,102,0,75,75,0,75,500.0001,663,898,409,1113.0001,520.0001,980,767,500.0001,663,898,409.14,1113.0001,549.6077,1022.7987,767.0361,0,0,0,0,0,0,0,0,500.0001,663,898,409,1113.0001,520.0001,980,767,144,144,0,144,79,79,0,79,318,335.7537,0,318,95,95,0,95,84,84,0,84,90,90,0,90,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-06",17884,18019.7739,1e-04,17618.4567,105,105,0,248,248,0,248,1200,1650,1971.0001,1432,2198,982,1735,1996,1200.0001,1650,1971.0001,1432,2198,1015.897,1836.6996,1996.0662,0,0,0,0,0,0,0,0,1092.5118,1650,1971.0001,1432,2198,982,1735,1995.9998,849.9999,849.9999,0,849.9999,273,273,0,273,2064,2064,1e-04,1905.9451,520,520,0,520,520,520,0,520,245,245.111,0,245,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-07",13961.9999,14176.8541,0,11968.5755,172,172,0,117,117,0,117,1056,1294,1495,992,1350,863,1590,1191.9999,1056,1294,1495,992,1422.2213,912.3271,1683.2004,1192.0608,0,0,0,0,0,0,0,0,1056,1294,1495,992,1349.9999,863,1590,1191.9999,668,668,0,668,107,107,0,107,2130,2130.0002,0,136.5757,438,438,0,438,363,363,0,363,307,307.0442,0,307,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-08",5758,5770.1411,200.0561,5556.0001,133,133,0,65,65,0,65,229,378,513,307,695,433,797,523,229,400.88,543.98,325.22,732.1806,457.8439,843.5222,554.5705,0,0,0,0,0,0,0,0,229,378,513.0001,307,695,433,797,523,415,415,0,415,46,46,0,46,888,888,0,888,179,179,0,179,88,88,0,88,202,1.9439,200.0561,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-09",3501,3595.1011,55,3446,120,120,0,37,37,0,37,87,257,348,208,458,293,542,348,92.02,272.22,369.08,220.68,482.6801,309.8725,573.575,369.0736,0,0,0,0,0,0,0,0,87,257,348,208,458,293,542,348,240,240,0,240,15,15.9,0,15,445,445,0,445,74,74,0,74,69,69,0,69,80,25,55,25,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-10",2889,2765.998,208,2681,117,117,0,17,17,0,17,67,290,268,160,337,227,418,300,70.82,290,284.28,169.6,354.8503,239.7351,442.697,300.0156,0,0,0,0,0,0,0,0,67,290,268,160,337,227,418,300,247,247,0,247,14,14,0,14,198,198,0,198,183,75,108,75,63,63,0,63,100,0,100,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-11",135,135,0,135,95,95,0,0,0,0,0,0,39,19,0,15,0,0,62,0,39,19,0,15,0,0,62,0,0,0,0,0,0,0,0,0,39,19,0,15,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-12",105,105,0,105,99,99,0,0,0,0,0,0,37,0,0,5,0,0,63,0,37,0,0,5,0,0,63,0,0,0,0,0,0,0,0,0,37,0,0,5,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-01",111,111,0,111,102,102,0,0,0,0,0,0,31,0,0,15,0,0,65,0,31,0,0,15,0,0,65,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-02",100,100,0,100,91,91,0,0,0,0,0,0,33,0,0,9,0,0,58,0,33,0,0,9,0,0,58,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-03",129,129,0,129,107,107,0,0,0,0,0,0,52,0,0,5,0,0,72,0,52,0,0,5,0,0,72,0,0,0,0,0,0,0,0,0,52,0,0,5,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-04",1985,1995.6741,0,1985,99,99,0,5,5,0,5,22,228,121,148,486,116,386,149,23.12,228,121,148,486,116,386.0052,149.0051,0,0,0,0,0,0,0,0,22,228,121,148,486,116,386,149,47,49.62,0,47,7,7.22,0,7,118,124.7037,0,118,78,78,0,78,74,74,0,74,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-05",9741,9796.8936,0,9740.9999,102,102,0,100,100,0,100,343,1100,1115,623,1831,587,1537,865,343,1100,1115,623,1831,620.2327,1537.0414,865.0406,0,0,0,0,0,0,0,0,343,1100,1115,623,1831,587,1537,864.9999,187,187,0,187,100,100,0,100,412,434.5789,0,412,329,329,0,329,495,495,0,495,117,117,0,117,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-06",15369.0001,15299.7747,196.8237,14740.5359,105,105,0,144,144,0,144,846.9999,1427,1703,1239,1900,830.0001,1502.0001,1722.9999,847,1230.1763,1703,1239.0001,1900,869.6666,1589.8469,1723.0569,0,196.8237,0,0,0,0,0,0,847,1230.1763,1703,1239.0001,1900,830.0001,1502.0001,1722.9999,728,728,0,728,226,226,0,226,1444,1444,0,1012.3594,702,702,0,702,714.0001,714.0001,0,714.0001,240,240.0278,0,240,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-07",12190.9999,12378.6118,0,11038.5541,172,172,0,196,196,0,196,665,1130.9999,1307,868,1182,755,1390,1042,665.0001,1130.9999,1307,868,1245.0554,797.988,1471.4771,1042.0532,0,0,0,0,0,0,0,0,665.0001,1130.9999,1307,868,1182,755,1390,1042,574.0001,574.0001,0,574.0001,90,90,0,90,1833,1833,0,680.5541,377,377,0,377,483,483,0,483,298,298.038,0,298,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-08",5622.0001,5683.1881,127.2455,5448.0002,133,133,0,26,26,0,26,122,350,473,283,642.0001,400,735.0001,611,127.12,371,501.58,300.18,676.1669,422.7751,778.0831,611.0284,0,0,0,0,0,0,0,0,122,350,473,283,642.0001,400,735.0001,611,242,256.32,0,242,33,35.18,0,33,1245,1245,0,1245,154,154,0,154,76,76,0,76,230,102.7546,127.2455,56,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-09",4237,4305.3923,98,3944.3599,120,120,0,13,13,0,13,97,288,390,233,507,330,607,390,102.62,305.48,413.4,247.18,533.9448,348.7895,642.385,413.3931,0,0,0,0,0,0,0,0,97,288,390,233,507,330,607,390,530,530,0,530,20,21.2,0,20,558,558,0,363.36,91,91,0,91,85,85,0,85,98,0,98,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-10",1776,1811.3601,7.9962,1768,117,117,0,8,8,0,8,42,183,246,102,212,143,263,189,44.32,183,246,107.92,223.1631,151.3319,278.6115,189.0098,0,0,0,0,0,0,0,0,42,183,246,102,212,143,263,189,118,118,0,118,7,7,0,7,94,94,0,94,83,83,0,83,38,38,0,38,48,40.0038,7.9962,40,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-11",122,122,0,122,95,95,0,0,0,0,0,0,33,7,0,17,0,0,61,0,33,7,0,17,0,0,61,0,0,0,0,0,0,0,0,0,33,7,0,17,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989-12",104,104,0,104,99,99,0,0,0,0,0,0,25,0,0,12,0,0,63,0,25,0,0,12,0,0,63,0,0,0,0,0,0,0,0,0,25,0,0,12,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1990-01",109,109,0,109,102,102,0,0,0,0,0,0,25,0,0,17,0,0,63,0,25,0,0,17,0,0,63,0,0,0,0,0,0,0,0,0,25,0,0,17,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
